t,tau,detuning,population,dP_dtau,heat_power,mutual_information
4.266000000000000014e+00,3.412800000000000278e+00,3.463687644586986858e-01,2.704171716408820259e-01,-1.553675596169803649e-02,-8.124247196438692808e-03,1.167346654243076154e+00
4.267999999999999794e+00,3.414400000000000102e+00,3.464727585801058996e-01,2.703923118961296668e-01,-1.553794774760937532e-02,-8.123577703057289351e-03,1.167297304166406757e+00
4.270000000000000462e+00,3.416000000000000369e+00,3.465766950676829605e-01,2.703674502210092201e-01,-1.553916886626734509e-02,-8.122924061198220219e-03,1.167247943991689407e+00
4.272000000000000242e+00,3.417600000000000193e+00,3.466805739360955818e-01,2.703425865688996454e-01,-1.554041892897440290e-02,-8.122286060376154859e-03,1.167198573624523394e+00
4.274000000000000021e+00,3.419200000000000017e+00,3.467843952000304042e-01,2.703177208938001286e-01,-1.554169754887729446e-02,-8.121663491206469049e-03,1.167149192971691507e+00
4.275999999999999801e+00,3.420799999999999841e+00,3.468881588741945521e-01,2.702928531503271947e-01,-1.554300434096362975e-02,-8.121056145402514442e-03,1.167099801941157144e+00
4.278000000000000469e+00,3.422400000000000553e+00,3.469918649733156890e-01,2.702679832937119886e-01,-1.554433892205749068e-02,-8.120463815772371169e-03,1.167050400442057434e+00
4.280000000000000249e+00,3.424000000000000377e+00,3.470955135121417956e-01,2.702431112797972768e-01,-1.554570091081575699e-02,-8.119886296215992477e-03,1.167000988384699900e+00
4.282000000000000028e+00,3.425600000000000200e+00,3.471991045054415026e-01,2.702182370650345056e-01,-1.554708992772215782e-02,-8.119323381721166299e-03,1.166951565680556469e+00
4.283999999999999808e+00,3.427200000000000024e+00,3.473026379680038134e-01,2.701933606064809701e-01,-1.554850559508534451e-02,-8.118774868361551544e-03,1.166902132242257917e+00
4.286000000000000476e+00,3.428800000000000736e+00,3.474061139146381039e-01,2.701684818617968720e-01,-1.554994753703352155e-02,-8.118240553292967523e-03,1.166852687983590542e+00
4.288000000000000256e+00,3.430400000000000560e+00,3.475095323601740116e-01,2.701436007892420443e-01,-1.555141537951035095e-02,-8.117720234750313082e-03,1.166803232819488834e+00
4.290000000000000036e+00,3.432000000000000384e+00,3.476128933194615467e-01,2.701187173476736758e-01,-1.555290875027093810e-02,-8.117213712044549917e-03,1.166753766666032810e+00
4.291999999999999815e+00,3.433600000000000207e+00,3.477161968073710363e-01,2.700938314965431464e-01,-1.555442727887759030e-02,-8.116720785559560988e-03,1.166704289440440911e+00
4.294000000000000483e+00,3.435200000000000475e+00,3.478194428387929582e-01,2.700689431958925857e-01,-1.555597059669540892e-02,-8.116241256748932612e-03,1.166654801061065783e+00
4.296000000000000263e+00,3.436800000000000299e+00,3.479226314286379407e-01,2.700440524063530412e-01,-1.555753833688915642e-02,-8.115774928133413085e-03,1.166605301447390497e+00
4.298000000000000043e+00,3.438400000000000123e+00,3.480257625918368736e-01,2.700191590891408144e-01,-1.555913013441708771e-02,-8.115321603296761499e-03,1.166555790520021230e+00
4.299999999999999822e+00,3.439999999999999947e+00,3.481288363433406863e-01,2.699942632060548520e-01,-1.556074562602858050e-02,-8.114881086883617492e-03,1.166506268200684371e+00
4.302000000000000490e+00,3.441600000000000659e+00,3.482318526981205142e-01,2.699693647194740809e-01,-1.556238445025870387e-02,-8.114453184595755986e-03,1.166456734412220753e+00
4.304000000000000270e+00,3.443200000000000482e+00,3.483348116711673659e-01,2.699444635923540781e-01,-1.556404624742552256e-02,-8.114037703189773063e-03,1.166407189078579432e+00
4.306000000000000050e+00,3.444800000000000306e+00,3.484377132774923447e-01,2.699195597882246278e-01,-1.556573065962350670e-02,-8.113634450472752627e-03,1.166357632124815913e+00
4.307999999999999829e+00,3.446400000000000130e+00,3.485405575321265381e-01,2.698946532711866686e-01,-1.556743733072202089e-02,-8.113243235300581988e-03,1.166308063477082824e+00
4.310000000000000497e+00,3.448000000000000398e+00,3.486433444501210177e-01,2.698697440059094066e-01,-1.556916590635861949e-02,-8.112863867573561275e-03,1.166258483062629026e+00
4.312000000000000277e+00,3.449600000000000222e+00,3.487460740465465614e-01,2.698448319576280396e-01,-1.557091603393724252e-02,-8.112496158234564630e-03,1.166208890809793175e+00
4.314000000000000057e+00,3.451200000000000045e+00,3.488487463364939867e-01,2.698199170921401491e-01,-1.557268736262186828e-02,-8.112139919264854324e-03,1.166159286647997728e+00
4.315999999999999837e+00,3.452799999999999869e+00,3.489513613350738175e-01,2.697949993758033682e-01,-1.557447954333342731e-02,-8.111794963681575807e-03,1.166109670507745388e+00
4.318000000000000504e+00,3.454400000000000581e+00,3.490539190574165618e-01,2.697700787755325513e-01,-1.557629222874482543e-02,-8.111461105534290006e-03,1.166060042320614221e+00
4.320000000000000284e+00,3.456000000000000405e+00,3.491564195186722674e-01,2.697451552587963874e-01,-1.557812507327824628e-02,-8.111138159902688688e-03,1.166010402019250991e+00
4.322000000000000064e+00,3.457600000000000229e+00,3.492588627340106888e-01,2.697202287936157350e-01,-1.557997773309889589e-02,-8.110825942892451942e-03,1.165960749537369390e+00
4.323999999999999844e+00,3.459200000000000053e+00,3.493612487186214532e-01,2.696952993485600136e-01,-1.558184986611223406e-02,-8.110524271632942733e-03,1.165911084809742260e+00
4.326000000000000512e+00,3.460800000000000765e+00,3.494635774877137280e-01,2.696703668927443731e-01,-1.558374113195883266e-02,-8.110232964273652451e-03,1.165861407772198266e+00
4.328000000000000291e+00,3.462400000000000588e+00,3.495658490565161647e-01,2.696454313958273619e-01,-1.558565119201123401e-02,-8.109951839981699440e-03,1.165811718361617011e+00
4.330000000000000071e+00,3.464000000000000412e+00,3.496680634402771770e-01,2.696204928280078739e-01,-1.558757970936815521e-02,-8.109680718937948424e-03,1.165762016515922594e+00
4.331999999999999851e+00,3.465600000000000236e+00,3.497702206542645520e-01,2.695955511600224286e-01,-1.558952634885187732e-02,-8.109419422334788324e-03,1.165712302174081394e+00
4.334000000000000519e+00,3.467200000000000504e+00,3.498723207137657831e-01,2.695706063631425620e-01,-1.559149077700237342e-02,-8.109167772372223928e-03,1.165662575276095403e+00
4.336000000000000298e+00,3.468800000000000328e+00,3.499743636340874597e-01,2.695456584091721064e-01,-1.559347266207466824e-02,-8.108925592255636361e-03,1.165612835762998234e+00
4.338000000000000078e+00,3.470400000000000151e+00,3.500763494305559886e-01,2.695207072704437490e-01,-1.559547167403337910e-02,-8.108692706192105470e-03,1.165563083576848458e+00
4.339999999999999858e+00,3.471999999999999975e+00,3.501782781185168725e-01,2.694957529198174773e-01,-1.559748748454890289e-02,-8.108468939387561414e-03,1.165513318660728714e+00
4.342000000000000526e+00,3.473600000000000687e+00,3.502801497133352093e-01,2.694707953306770820e-01,-1.559951976699311231e-02,-8.108254118043705522e-03,1.165463540958736832e+00
4.344000000000000306e+00,3.475200000000000511e+00,3.503819642303950821e-01,2.694458344769272706e-01,-1.560156819643537980e-02,-8.108048069355109841e-03,1.165413750415983163e+00
4.346000000000000085e+00,3.476800000000000335e+00,3.504837216851001691e-01,2.694208703329918908e-01,-1.560363244963788865e-02,-8.107850621505924629e-03,1.165363946978585918e+00
4.347999999999999865e+00,3.478400000000000158e+00,3.505854220928732445e-01,2.693959028738101003e-01,-1.560571220505140022e-02,-8.107661603666842590e-03,1.165314130593665398e+00
4.350000000000000533e+00,3.480000000000000426e+00,3.506870654691562894e-01,2.693709320748344793e-01,-1.560780714281112362e-02,-8.107480845992123819e-03,1.165264301209340214e+00
4.352000000000000313e+00,3.481600000000000250e+00,3.507886518294103806e-01,2.693459579120277558e-01,-1.560991694473273794e-02,-8.107308179616698821e-03,1.165214458774721518e+00
4.354000000000000092e+00,3.483200000000000074e+00,3.508901811891158573e-01,2.693209803618608067e-01,-1.561204129430769638e-02,-8.107143436652888141e-03,1.165164603239909447e+00
4.355999999999999872e+00,3.484799999999999898e+00,3.509916535637720991e-01,2.692959994013091607e-01,-1.561417987669866045e-02,-8.106986450187219154e-03,1.165114734555987130e+00
4.357999999999999652e+00,3.486399999999999721e+00,3.510930689688975259e-01,2.692710150078511111e-01,-1.561633237873656307e-02,-8.106837054278063365e-03,1.165064852675018026e+00
4.360000000000000320e+00,3.488000000000000433e+00,3.511944274200296534e-01,2.692460271594644960e-01,-1.561849848891425085e-02,-8.106695083951530323e-03,1.165014957550038588e+00
4.362000000000000099e+00,3.489600000000000257e+00,3.512957289327247601e-01,2.692210358346243670e-01,-1.562067789738445442e-02,-8.106560375199585444e-03,1.164965049135055608e+00
4.363999999999999879e+00,3.491200000000000081e+00,3.513969735225583868e-01,2.691960410123002134e-01,-1.562287029595371170e-02,-8.106432764976080965e-03,1.164915127385040661e+00
4.365999999999999659e+00,3.492799999999999905e+00,3.514981612051247262e-01,2.691710426719528537e-01,-1.562507537807921940e-02,-8.106312091194323860e-03,1.164865192255925219e+00
4.368000000000000327e+00,3.494400000000000617e+00,3.515992919960369556e-01,2.691460407935328814e-01,-1.562729283886389250e-02,-8.106198192723687926e-03,1.164815243704596881e+00
4.370000000000000107e+00,3.496000000000000441e+00,3.517003659109271263e-01,2.691210353574772229e-01,-1.562952237505254444e-02,-8.106090909386833021e-03,1.164765281688894039e+00
4.371999999999999886e+00,3.497600000000000264e+00,3.518013829654459967e-01,2.690960263447064738e-01,-1.563176368502710092e-02,-8.105990081956424703e-03,1.164715306167601439e+00
4.373999999999999666e+00,3.499200000000000088e+00,3.519023431752631992e-01,2.690710137366226218e-01,-1.563401646880286863e-02,-8.105895552152386427e-03,1.164665317100445296e+00
4.376000000000000334e+00,3.500800000000000356e+00,3.520032465560670176e-01,2.690459975151066607e-01,-1.563628042802376467e-02,-8.105807162638648672e-03,1.164615314448090411e+00
4.378000000000000114e+00,3.502400000000000180e+00,3.521040931235643878e-01,2.690209776625150928e-01,-1.563855526595852447e-02,-8.105724757020366447e-03,1.164565298172131280e+00
4.379999999999999893e+00,3.504000000000000004e+00,3.522048828934810083e-01,2.689959541616785410e-01,-1.564084068749634071e-02,-8.105648179840880055e-03,1.164515268235093437e+00
4.381999999999999673e+00,3.505599999999999827e+00,3.523056158815611183e-01,2.689709269958977522e-01,-1.564313639914121853e-02,-8.105577276578004517e-03,1.164465224600423232e+00
4.384000000000000341e+00,3.507200000000000539e+00,3.524062921035676643e-01,2.689458961489425426e-01,-1.564544210901040039e-02,-8.105511893642419752e-03,1.164415167232487613e+00
4.386000000000000121e+00,3.508800000000000363e+00,3.525069115752820226e-01,2.689208616050478007e-01,-1.564775752682751389e-02,-8.105451878373338970e-03,1.164365096096566132e+00
4.387999999999999901e+00,3.510400000000000187e+00,3.526074743125040545e-01,2.688958233489119887e-01,-1.565008236391966789e-02,-8.105397079036232716e-03,1.164315011158849611e+00
4.389999999999999680e+00,3.512000000000000011e+00,3.527079803310521622e-01,2.688707813656939227e-01,-1.565241633321267853e-02,-8.105347344819567590e-03,1.164264912386431927e+00
4.392000000000000348e+00,3.513600000000000279e+00,3.528084296467633441e-01,2.688457356410106636e-01,-1.565475914922676709e-02,-8.105302525831817317e-03,1.164214799747309792e+00
4.394000000000000128e+00,3.515200000000000102e+00,3.529088222754926396e-01,2.688206861609347964e-01,-1.565711052807267079e-02,-8.105262473098662906e-03,1.164164673210374756e+00
4.395999999999999908e+00,3.516799999999999926e+00,3.530091582331137956e-01,2.687956329119917664e-01,-1.565947018744681327e-02,-8.105227038559738306e-03,1.164114532745410102e+00
4.397999999999999687e+00,3.518399999999999750e+00,3.531094375355186554e-01,2.687705758811571033e-01,-1.566183784662774844e-02,-8.105196075066021383e-03,1.164064378323085069e+00
4.400000000000000355e+00,3.520000000000000462e+00,3.532096601986176587e-01,2.687455150558546446e-01,-1.566421322647059897e-02,-8.105169436376182326e-03,1.164014209914953302e+00
4.402000000000000135e+00,3.521600000000000286e+00,3.533098262383390642e-01,2.687204504239537606e-01,-1.566659604940408290e-02,-8.105146977154302490e-03,1.163964027493445519e+00
4.403999999999999915e+00,3.523200000000000109e+00,3.534099356706297268e-01,2.686953819737662452e-01,-1.566898603942583693e-02,-8.105128552966685967e-03,1.163913831031866630e+00
4.405999999999999694e+00,3.524799999999999933e+00,3.535099885114545426e-01,2.686703096940442625e-01,-1.567138292209761807e-02,-8.105114020278627804e-03,1.163863620504388852e+00
4.408000000000000362e+00,3.526400000000000645e+00,3.536099847767966708e-01,2.686452335739783481e-01,-1.567378642454128612e-02,-8.105103236451586396e-03,1.163813395886051705e+00
4.410000000000000142e+00,3.528000000000000469e+00,3.537099244826571454e-01,2.686201536031937454e-01,-1.567619627543497679e-02,-8.105096059740447834e-03,1.163763157152752914e+00
4.411999999999999922e+00,3.529600000000000293e+00,3.538098076450553742e-01,2.685950697717489066e-01,-1.567861220500813002e-02,-8.105092349290229925e-03,1.163712904281246407e+00
4.413999999999999702e+00,3.531200000000000117e+00,3.539096342800285844e-01,2.685699820701327178e-01,-1.568103394503779502e-02,-8.105091965133405518e-03,1.163662637249138321e+00
4.416000000000000369e+00,3.532800000000000384e+00,3.540094044036322107e-01,2.685448904892618338e-01,-1.568346122884358915e-02,-8.105094768186571833e-03,1.163612356034880779e+00
4.418000000000000149e+00,3.534400000000000208e+00,3.541091180319394516e-01,2.685197950204785133e-01,-1.568589379128445746e-02,-8.105100620248035723e-03,1.163562060617769678e+00
4.419999999999999929e+00,3.536000000000000032e+00,3.542087751810415464e-01,2.684946956555477882e-01,-1.568833136875301404e-02,-8.105109383994158617e-03,1.163511750977937131e+00
4.421999999999999709e+00,3.537599999999999856e+00,3.543083758670477201e-01,2.684695923866555756e-01,-1.569077369917288786e-02,-8.105120922977241890e-03,1.163461427096351031e+00
4.424000000000000377e+00,3.539200000000000568e+00,3.544079201060849060e-01,2.684444852064055143e-01,-1.569322052199274148e-02,-8.105135101621733021e-03,1.163411088954807493e+00
4.426000000000000156e+00,3.540800000000000392e+00,3.545074079142980228e-01,2.684193741078174100e-01,-1.569567157818342260e-02,-8.105151785221999944e-03,1.163360736535928419e+00
4.427999999999999936e+00,3.542400000000000215e+00,3.546068393078496417e-01,2.683942590843235720e-01,-1.569812661023261766e-02,-8.105170839938865071e-03,1.163310369823155721e+00
4.429999999999999716e+00,3.544000000000000039e+00,3.547062143029201531e-01,2.683691401297679802e-01,-1.570058536214111872e-02,-8.105192132796959839e-03,1.163259988800748213e+00
4.432000000000000384e+00,3.545600000000000307e+00,3.548055329157078219e-01,2.683440172384020661e-01,-1.570304757941855603e-02,-8.105215531681791291e-03,1.163209593453776503e+00
4.434000000000000163e+00,3.547200000000000131e+00,3.549047951624282327e-01,2.683188904048842138e-01,-1.570551300907871775e-02,-8.105240905336626514e-03,1.163159183768119220e+00
4.435999999999999943e+00,3.548799999999999955e+00,3.550040010593150108e-01,2.682937596242756517e-01,-1.570798139963574050e-02,-8.105268123359803817e-03,1.163108759730457908e+00
4.437999999999999723e+00,3.550399999999999778e+00,3.551031506226192125e-01,2.682686248920389538e-01,-1.571045250109928682e-02,-8.105297056201537370e-03,1.163058321328273470e+00
4.440000000000000391e+00,3.552000000000000490e+00,3.552022438686094907e-01,2.682434862040357637e-01,-1.571292606497082592e-02,-8.105327575161302978e-03,1.163007868549841728e+00
4.442000000000000171e+00,3.553600000000000314e+00,3.553012808135720402e-01,2.682183435565237417e-01,-1.571540184423906444e-02,-8.105359552384762412e-03,1.162957401384229650e+00
4.443999999999999950e+00,3.555200000000000138e+00,3.554002614738105414e-01,2.681931969461551213e-01,-1.571787959337565127e-02,-8.105392860860861221e-03,1.162906919821289353e+00
4.445999999999999730e+00,3.556799999999999962e+00,3.554991858656462722e-01,2.681680463699732675e-01,-1.572035906833062213e-02,-8.105427374418765207e-03,1.162856423851656329e+00
4.448000000000000398e+00,3.558400000000000674e+00,3.555980540054178296e-01,2.681428918254109561e-01,-1.572284002652872895e-02,-8.105462967725298243e-03,1.162805913466742336e+00
4.450000000000000178e+00,3.560000000000000497e+00,3.556968659094812968e-01,2.681177333102882643e-01,-1.572532222686481157e-02,-8.105499516281835376e-03,1.162755388658733846e+00
4.451999999999999957e+00,3.561600000000000321e+00,3.557956215942099654e-01,2.680925708228094062e-01,-1.572780542969944365e-02,-8.105536896421391968e-03,1.162704849420586495e+00
4.453999999999999737e+00,3.563200000000000145e+00,3.558943210759947240e-01,2.680674043615609570e-01,-1.573028939685481090e-02,-8.105574985305801297e-03,1.162654295746020638e+00
4.456000000000000405e+00,3.564800000000000413e+00,3.559929643712436143e-01,2.680422339255095765e-01,-1.573277389161038819e-02,-8.105613660922800223e-03,1.162603727629517580e+00
4.458000000000000185e+00,3.566400000000000237e+00,3.560915514963818307e-01,2.680170595139995671e-01,-1.573525867869874847e-02,-8.105652802083203323e-03,1.162553145066316240e+00
4.459999999999999964e+00,3.568000000000000060e+00,3.561900824678519428e-01,2.679918811267499867e-01,-1.573774352430084081e-02,-8.105692288417778654e-03,1.162502548052406715e+00
4.461999999999999744e+00,3.569599999999999884e+00,3.562885573021137287e-01,2.679666987638533726e-01,-1.574022819604251403e-02,-8.105732000374779242e-03,1.162451936584528500e+00
4.464000000000000412e+00,3.571200000000000596e+00,3.563869760156440081e-01,2.679415124257729097e-01,-1.574271246298941315e-02,-8.105771819216660984e-03,1.162401310660164944e+00
4.466000000000000192e+00,3.572800000000000420e+00,3.564853386249368650e-01,2.679163221133398776e-01,-1.574519609564338854e-02,-8.105811627017537810e-03,1.162350670277539910e+00
4.467999999999999972e+00,3.574400000000000244e+00,3.565836451465033141e-01,2.678911278277517627e-01,-1.574767886593785027e-02,-8.105851306660142447e-03,1.162300015435612899e+00
4.469999999999999751e+00,3.576000000000000068e+00,3.566818955968715232e-01,2.678659295705697607e-01,-1.575016054723316766e-02,-8.105890741832785448e-03,1.162249346134074823e+00
4.472000000000000419e+00,3.577600000000000335e+00,3.567800899925867020e-01,2.678407273437163894e-01,-1.575264091431366476e-02,-8.105929817027146891e-03,1.162198662373344904e+00
4.474000000000000199e+00,3.579200000000000159e+00,3.568782283502108799e-01,2.678155211494737120e-01,-1.575511974338170834e-02,-8.105968417534572742e-03,1.162147964154565560e+00
4.475999999999999979e+00,3.580799999999999983e+00,3.569763106863232394e-01,2.677903109904803403e-01,-1.575759681205460977e-02,-8.106006429443830125e-03,1.162097251479598414e+00
4.477999999999999758e+00,3.582399999999999807e+00,3.570743370175197273e-01,2.677650968697300460e-01,-1.576007189935982669e-02,-8.106043739637977877e-03,1.162046524351021626e+00
4.480000000000000426e+00,3.584000000000000519e+00,3.571723073604132770e-01,2.677398787905685973e-01,-1.576254478573095932e-02,-8.106080235791665589e-03,1.161995782772123453e+00
4.482000000000000206e+00,3.585600000000000342e+00,3.572702217316335305e-01,2.677146567566922597e-01,-1.576501525300381262e-02,-8.106115806368446516e-03,1.161945026746900034e+00
4.483999999999999986e+00,3.587200000000000166e+00,3.573680801478270608e-01,2.676894307721449096e-01,-1.576748308441073068e-02,-8.106150340617223130e-03,1.161894256280050719e+00
4.485999999999999766e+00,3.588799999999999990e+00,3.574658826256570943e-01,2.676642008413165907e-01,-1.576994806457828260e-02,-8.106183728570427391e-03,1.161843471376973636e+00
4.488000000000000433e+00,3.590400000000000702e+00,3.575636291818036772e-01,2.676389669689404616e-01,-1.577240997952160731e-02,-8.106215861040452428e-03,1.161792672043762575e+00
4.490000000000000213e+00,3.592000000000000526e+00,3.576613198329635646e-01,2.676137291600910184e-01,-1.577486861664086082e-02,-8.106246629617196164e-03,1.161741858287201445e+00
4.491999999999999993e+00,3.593600000000000350e+00,3.577589545958501094e-01,2.675884874201819308e-01,-1.577732376471648393e-02,-8.106275926665001269e-03,1.161691030114762713e+00
4.493999999999999773e+00,3.595200000000000173e+00,3.578565334871933734e-01,2.675632417549635989e-01,-1.577977521390537194e-02,-8.106303645320047865e-03,1.161640187534600521e+00
4.496000000000000441e+00,3.596800000000000441e+00,3.579540565237399607e-01,2.675379921705210995e-01,-1.578222275573629499e-02,-8.106329679487368073e-03,1.161589330555548916e+00
4.498000000000000220e+00,3.598400000000000265e+00,3.580515237222530178e-01,2.675127386732719104e-01,-1.578466618310603309e-02,-8.106353923838238718e-03,1.161538459187116734e+00
4.500000000000000000e+00,3.600000000000000089e+00,3.581489350995122334e-01,2.674874812699641335e-01,-1.578710529027508094e-02,-8.106376273807350263e-03,1.161487573439484500e+00
4.501999999999999780e+00,3.601599999999999913e+00,3.582462906723137830e-01,2.674622199676735534e-01,-1.578953987286292604e-02,-8.106396625589748495e-03,1.161436673323498869e+00
4.504000000000000448e+00,3.603200000000000625e+00,3.583435904574704400e-01,2.674369547738020825e-01,-1.579196972784385755e-02,-8.106414876138086714e-03,1.161385758850670857e+00
4.506000000000000227e+00,3.604800000000000448e+00,3.584408344718110762e-01,2.674116856960750410e-01,-1.579439465354375710e-02,-8.106430923160337643e-03,1.161334830033169840e+00
4.508000000000000007e+00,3.606400000000000272e+00,3.585380227321813273e-01,2.673864127425398807e-01,-1.579681444963479398e-02,-8.106444665116467954e-03,1.161283886883820449e+00
4.509999999999999787e+00,3.608000000000000096e+00,3.586351552554428723e-01,2.673611359215634642e-01,-1.579922891713173710e-02,-8.106456001215931600e-03,1.161232929416100790e+00
4.512000000000000455e+00,3.609600000000000364e+00,3.587322320584739321e-01,2.673358552418294565e-01,-1.580163785838678558e-02,-8.106464831414408531e-03,1.161181957644133345e+00
4.514000000000000234e+00,3.611200000000000188e+00,3.588292531581688261e-01,2.673105707123368813e-01,-1.580404107708713660e-02,-8.106471056411950274e-03,1.161130971582686300e+00
4.516000000000000014e+00,3.612800000000000011e+00,3.589262185714382491e-01,2.672852823423981783e-01,-1.580643837824912204e-02,-8.106474577649366506e-03,1.161079971247167553e+00
4.517999999999999794e+00,3.614399999999999835e+00,3.590231283152089947e-01,2.672599901416366497e-01,-1.580882956821458643e-02,-8.106475297305770419e-03,1.161028956653620714e+00
4.520000000000000462e+00,3.616000000000000547e+00,3.591199824064242874e-01,2.672346941199835735e-01,-1.581121445464683806e-02,-8.106473118295891636e-03,1.160977927818720001e+00
4.522000000000000242e+00,3.617600000000000371e+00,3.592167808620430614e-01,2.672093942876780370e-01,-1.581359284652631564e-02,-8.106467944267281567e-03,1.160926884759770239e+00
4.524000000000000021e+00,3.619200000000000195e+00,3.593135236990407377e-01,2.671840906552629957e-01,-1.581596455414628968e-02,-8.106459679597487547e-03,1.160875827494698198e+00
4.525999999999999801e+00,3.620800000000000018e+00,3.594102109344086693e-01,2.671587832335839963e-01,-1.581832938910875119e-02,-8.106448229391376159e-03,1.160824756042052597e+00
4.528000000000000469e+00,3.622400000000000730e+00,3.595068425851542515e-01,2.671334720337871227e-01,-1.582068716431979383e-02,-8.106433499478166854e-03,1.160773670420998105e+00
4.530000000000000249e+00,3.624000000000000554e+00,3.596034186683009226e-01,2.671081570673169425e-01,-1.582303769398661630e-02,-8.106415396409312121e-03,1.160722570651313346e+00
4.532000000000000028e+00,3.625600000000000378e+00,3.596999392008879970e-01,2.670828383459137867e-01,-1.582538079361171107e-02,-8.106393827454944773e-03,1.160671456753384678e+00
4.533999999999999808e+00,3.627200000000000202e+00,3.597964041999708873e-01,2.670575158816123063e-01,-1.582771627998957875e-02,-8.106368700601591579e-03,1.160620328748203756e+00
4.536000000000000476e+00,3.628800000000000470e+00,3.598928136826207158e-01,2.670321896867394185e-01,-1.583004397120283888e-02,-8.106339924549633633e-03,1.160569186657364193e+00
4.538000000000000256e+00,3.630400000000000293e+00,3.599891676659245920e-01,2.670068597739120309e-01,-1.583236368661738655e-02,-8.106307408710227216e-03,1.160518030503057796e+00
4.540000000000000036e+00,3.632000000000000117e+00,3.600854661669854462e-01,2.669815261560350428e-01,-1.583467524687821870e-02,-8.106271063202601102e-03,1.160466860308069670e+00
4.541999999999999815e+00,3.633599999999999941e+00,3.601817092029219181e-01,2.669561888462991250e-01,-1.583697847390575994e-02,-8.106230798851601915e-03,1.160415676095774451e+00
4.544000000000000483e+00,3.635200000000000653e+00,3.602778967908686347e-01,2.669308478581792210e-01,-1.583927319089149799e-02,-8.106186527184896032e-03,1.160364477890134971e+00
4.546000000000000263e+00,3.636800000000000477e+00,3.603740289479755998e-01,2.669055032054317711e-01,-1.584155922229318544e-02,-8.106138160429947684e-03,1.160313265715694708e+00
4.548000000000000043e+00,3.638400000000000301e+00,3.604701056914088597e-01,2.668801549020932695e-01,-1.584383639383191503e-02,-8.106085611511947703e-03,1.160262039597578454e+00
4.549999999999999822e+00,3.640000000000000124e+00,3.605661270383498929e-01,2.668548029624778217e-01,-1.584610453248656847e-02,-8.106028794050436012e-03,1.160210799561483874e+00
4.552000000000000490e+00,3.641600000000000392e+00,3.606620930059959984e-01,2.668294474011759232e-01,-1.584836346649077035e-02,-8.105967622357157509e-03,1.160159545633681955e+00
4.554000000000000270e+00,3.643200000000000216e+00,3.607580036115597966e-01,2.668040882330511843e-01,-1.585061302532790942e-02,-8.105902011432981197e-03,1.160108277841010782e+00
4.556000000000000050e+00,3.644800000000000040e+00,3.608538588722696727e-01,2.667787254732396085e-01,-1.585285303972779405e-02,-8.105831876965624225e-03,1.160056996210873326e+00
4.557999999999999829e+00,3.646399999999999864e+00,3.609496588053694444e-01,2.667533591371465951e-01,-1.585508334166163547e-02,-8.105757135326538063e-03,1.160005700771231885e+00
4.560000000000000497e+00,3.648000000000000576e+00,3.610454034281186386e-01,2.667279892404459396e-01,-1.585730376433824862e-02,-8.105677703568417436e-03,1.159954391550607644e+00
4.562000000000000277e+00,3.649600000000000399e+00,3.611410927577918262e-01,2.667026157990766699e-01,-1.585951414220064179e-02,-8.105593499422920900e-03,1.159903068578073126e+00
4.564000000000000057e+00,3.651200000000000223e+00,3.612367268116793428e-01,2.666772388292422691e-01,-1.586171431092048625e-02,-8.105504441297277721e-03,1.159851731883251968e+00
4.565999999999999837e+00,3.652800000000000047e+00,3.613323056070867345e-01,2.666518583474077886e-01,-1.586390410739481338e-02,-8.105410448272089979e-03,1.159800381496312482e+00
4.568000000000000504e+00,3.654400000000000759e+00,3.614278291613349792e-01,2.666264743702986273e-01,-1.586608336974192762e-02,-8.105311440098676712e-03,1.159749017447966768e+00
4.570000000000000284e+00,3.656000000000000583e+00,3.615232974917603759e-01,2.666010869148978668e-01,-1.586825193729701419e-02,-8.105207337196305289e-03,1.159697639769464717e+00
4.572000000000000064e+00,3.657600000000000406e+00,3.616187106157144893e-01,2.665756959984446062e-01,-1.587040965060817349e-02,-8.105098060649643110e-03,1.159646248492591347e+00
4.573999999999999844e+00,3.659200000000000230e+00,3.617140685505640385e-01,2.665503016384327406e-01,-1.587255635143198715e-02,-8.104983532205942143e-03,1.159594843649664364e+00
4.576000000000000512e+00,3.660800000000000498e+00,3.618093713136911749e-01,2.665249038526077974e-01,-1.587469188272981266e-02,-8.104863674272625926e-03,1.159543425273528605e+00
4.578000000000000291e+00,3.662400000000000322e+00,3.619046189224930377e-01,2.664995026589657701e-01,-1.587681608866352637e-02,-8.104738409914597277e-03,1.159491993397553822e+00
4.580000000000000071e+00,3.664000000000000146e+00,3.619998113943819207e-01,2.664740980757510647e-01,-1.587892881459119707e-02,-8.104607662851493963e-03,1.159440548055630238e+00
4.581999999999999851e+00,3.665599999999999969e+00,3.620949487467853833e-01,2.664486901214545567e-01,-1.588102990706316900e-02,-8.104471357455171610e-03,1.159389089282166552e+00
4.584000000000000519e+00,3.667200000000000681e+00,3.621900309971459175e-01,2.664232788148115927e-01,-1.588311921381800260e-02,-8.104329418747117236e-03,1.159337617112083718e+00
4.586000000000000298e+00,3.668800000000000505e+00,3.622850581629211142e-01,2.663978641748004361e-01,-1.588519658377836666e-02,-8.104181772395829819e-03,1.159286131580814949e+00
4.588000000000000078e+00,3.670400000000000329e+00,3.623800302615836078e-01,2.663724462206397692e-01,-1.588726186704645174e-02,-8.104028344713964938e-03,1.159234632724298830e+00
