t,tau,detuning,population,dP_dtau,heat_power,mutual_information
1.628000000000000114e+00,1.302400000000000224e+00,1.572808289581855701e-01,5.338729643614718023e-01,-5.238001302799715209e-01,-3.531331292649056430e-01,1.381701333199034210e+00
1.630000000000000115e+00,1.304000000000000270e+00,1.574610164692164527e-01,5.330349709569420780e-01,-5.236915063949987292e-01,-3.529844075853976193e-01,1.381925942454319767e+00
1.632000000000000117e+00,1.305600000000000094e+00,1.576411585899537282e-01,5.321971526590246748e-01,-5.235812473093686137e-01,-3.528346342940373304e-01,1.382144864046661148e+00
1.634000000000000119e+00,1.307200000000000140e+00,1.578212552799226065e-01,5.313595120818149775e-01,-5.234693558054094309e-01,-3.526838119773018088e-01,1.382358102093549146e+00
1.636000000000000121e+00,1.308800000000000185e+00,1.580013064986978966e-01,5.305220518349530456e-01,-5.233558346703228725e-01,-3.525319432229562788e-01,1.382565660749302650e+00
1.638000000000000123e+00,1.310400000000000231e+00,1.581813122059037846e-01,5.296847745236152871e-01,-5.232406866961553105e-01,-3.523790306200313971e-01,1.382767544204958288e+00
1.640000000000000124e+00,1.312000000000000277e+00,1.583612723612141671e-01,5.288476827485073528e-01,-5.231239146797684869e-01,-3.522250767588008813e-01,1.382963756688156298e+00
1.642000000000000126e+00,1.313600000000000101e+00,1.585411869243523453e-01,5.280107791058559208e-01,-5.230055214228113147e-01,-3.520700842307591949e-01,1.383154302463029506e+00
1.644000000000000128e+00,1.315200000000000147e+00,1.587210558550912198e-01,5.271740661874008138e-01,-5.228855097316884581e-01,-3.519140556285978438e-01,1.383339185830091189e+00
1.646000000000000130e+00,1.316800000000000193e+00,1.589008791132533183e-01,5.263375465803885600e-01,-5.227638824175332433e-01,-3.517569935461838382e-01,1.383518411126122949e+00
1.648000000000000131e+00,1.318400000000000238e+00,1.590806566587107673e-01,5.255012228675636221e-01,-5.226406422961779041e-01,-3.515989005785372656e-01,1.383691982724063019e+00
1.650000000000000133e+00,1.320000000000000284e+00,1.592603884513854318e-01,5.246650976271616251e-01,-5.225157921881240508e-01,-3.514397793218080324e-01,1.383859905032893689e+00
1.652000000000000135e+00,1.321600000000000108e+00,1.594400744512487200e-01,5.238291734329013627e-01,-5.223893349185150248e-01,-3.512796323732549353e-01,1.384022182497530284e+00
1.654000000000000137e+00,1.323200000000000154e+00,1.596197146183218063e-01,5.229934528539775807e-01,-5.222612733171043686e-01,-3.511184623312214592e-01,1.384178819598709254e+00
1.656000000000000139e+00,1.324800000000000200e+00,1.597993089126755750e-01,5.221579384550549818e-01,-5.221316102182308461e-01,-3.509562717951160704e-01,1.384329820852874926e+00
1.658000000000000140e+00,1.326400000000000245e+00,1.599788572944306209e-01,5.213226327962581230e-01,-5.220003484607851352e-01,-3.507930633653872921e-01,1.384475190812070711e+00
1.660000000000000142e+00,1.328000000000000291e+00,1.601583597237573597e-01,5.204875384331665300e-01,-5.218674908881846264e-01,-3.506288396435041088e-01,1.384614934063825409e+00
1.662000000000000144e+00,1.329600000000000115e+00,1.603378161608759456e-01,5.196526579168064819e-01,-5.217330403483423362e-01,-3.504636032319319860e-01,1.384749055231041748e+00
1.664000000000000146e+00,1.331200000000000161e+00,1.605172265660563535e-01,5.188179937936441277e-01,-5.215969996936397068e-01,-3.502973567341124417e-01,1.384877558971885803e+00
1.665999999999999925e+00,1.332799999999999985e+00,1.606965908996183523e-01,5.179835486055777150e-01,-5.214593717808970741e-01,-3.501301027544402311e-01,1.385000449979675086e+00
1.667999999999999927e+00,1.334400000000000031e+00,1.608759091219317261e-01,5.171493248899325934e-01,-5.213201594713444686e-01,-3.499618438982412538e-01,1.385117732982767080e+00
1.669999999999999929e+00,1.336000000000000076e+00,1.610551811934158861e-01,5.163153251794503351e-01,-5.211793656305955258e-01,-3.497925827717523473e-01,1.385229412744448219e+00
1.671999999999999931e+00,1.337600000000000122e+00,1.612344070745403701e-01,5.154815520022857367e-01,-5.210369931286151779e-01,-3.496223219820972505e-01,1.385335494062822193e+00
1.673999999999999932e+00,1.339199999999999946e+00,1.614135867258245094e-01,5.146480078819977155e-01,-5.208930448396950075e-01,-3.494510641372672866e-01,1.385435981770699154e+00
1.675999999999999934e+00,1.340799999999999992e+00,1.615927201078376230e-01,5.138146953375429815e-01,-5.207475236424211618e-01,-3.492788118460974922e-01,1.385530880735485137e+00
1.677999999999999936e+00,1.342400000000000038e+00,1.617718071811989899e-01,5.129816168832688206e-01,-5.206004324196487065e-01,-3.491055677182468009e-01,1.385620195859069703e+00
1.679999999999999938e+00,1.344000000000000083e+00,1.619508479065778217e-01,5.121487750289067664e-01,-5.204517740584728713e-01,-3.489313343641764487e-01,1.385703932077715583e+00
1.681999999999999940e+00,1.345600000000000129e+00,1.621298422446934839e-01,5.113161722795653841e-01,-5.203015514501985184e-01,-3.487561143951268816e-01,1.385782094361948324e+00
1.683999999999999941e+00,1.347199999999999953e+00,1.623087901563152191e-01,5.104838111357241637e-01,-5.201497674903151625e-01,-3.485799104230988266e-01,1.385854687716444378e+00
1.685999999999999943e+00,1.348799999999999999e+00,1.624876916022624240e-01,5.096516940932263040e-01,-5.199964250784658848e-01,-3.484027250608297543e-01,1.385921717179920964e+00
1.687999999999999945e+00,1.350400000000000045e+00,1.626665465434044833e-01,5.088198236432724952e-01,-5.198415271184211317e-01,-3.482245609217744509e-01,1.385983187825025498e+00
1.689999999999999947e+00,1.352000000000000091e+00,1.628453549406609635e-01,5.079882022724134805e-01,-5.196850765180491827e-01,-3.480454206200823686e-01,1.386039104758224116e+00
1.691999999999999948e+00,1.353600000000000136e+00,1.630241167550015025e-01,5.071568324625449486e-01,-5.195270761892888389e-01,-3.478653067705773649e-01,1.386089473119691773e+00
1.693999999999999950e+00,1.355199999999999960e+00,1.632028319474459199e-01,5.063257166908998741e-01,-5.193675290481214457e-01,-3.476842219887365526e-01,1.386134298083201877e+00
1.695999999999999952e+00,1.356800000000000006e+00,1.633815004790641345e-01,5.054948574300419661e-01,-5.192064380145423597e-01,-3.475021688906689832e-01,1.386173584856014163e+00
1.697999999999999954e+00,1.358400000000000052e+00,1.635601223109762747e-01,5.046642571478605621e-01,-5.190438060125333042e-01,-3.473191500930949971e-01,1.386207338678766776e+00
1.699999999999999956e+00,1.360000000000000098e+00,1.637386974043526511e-01,5.038339183075630778e-01,-5.188796359700346139e-01,-3.471351682133252403e-01,1.386235564825364808e+00
1.701999999999999957e+00,1.361600000000000144e+00,1.639172257204138672e-01,5.030038433676694565e-01,-5.187139308189172571e-01,-3.469502258692396812e-01,1.386258268602868604e+00
1.703999999999999959e+00,1.363199999999999967e+00,1.640957072204307088e-01,5.021740347820048411e-01,-5.185466934949546358e-01,-3.467643256792672934e-01,1.386275455351385855e+00
1.705999999999999961e+00,1.364800000000000013e+00,1.642741418657241992e-01,5.013444949996944677e-01,-5.183779269377952748e-01,-3.465774702623647396e-01,1.386287130443959903e+00
1.707999999999999963e+00,1.366400000000000059e+00,1.644525296176657381e-01,5.005152264651571148e-01,-5.182076340909351764e-01,-3.463896622379961654e-01,1.386293299286461167e+00
1.709999999999999964e+00,1.368000000000000105e+00,1.646308704376768794e-01,4.996862316180986641e-01,-5.180358179016901765e-01,-3.462009042261128822e-01,1.386293967317474785e+00
1.711999999999999966e+00,1.369600000000000151e+00,1.648091642872297202e-01,4.988575128935063829e-01,-5.178624813211674116e-01,-3.460111988471317734e-01,1.386289140008193366e+00
1.713999999999999968e+00,1.371199999999999974e+00,1.649874111278465116e-01,4.980290727216425961e-01,-5.176876273042388954e-01,-3.458205487219160323e-01,1.386278822862304638e+00
1.715999999999999970e+00,1.372800000000000020e+00,1.651656109210999646e-01,4.972009135280390790e-01,-5.175112588095129862e-01,-3.456289564717539009e-01,1.386263021415883978e+00
1.717999999999999972e+00,1.374400000000000066e+00,1.653437636286131107e-01,4.963730377334911736e-01,-5.173333787993086297e-01,-3.454364247183391856e-01,1.386241741237282943e+00
1.719999999999999973e+00,1.376000000000000112e+00,1.655218692120594415e-01,4.955454477540502944e-01,-5.171539902396256050e-01,-3.452429560837501077e-01,1.386214987927020248e+00
1.721999999999999975e+00,1.377600000000000158e+00,1.656999276331628801e-01,4.947181460010210974e-01,-5.169730961001184344e-01,-3.450485531904293190e-01,1.386182767117672299e+00
1.723999999999999977e+00,1.379199999999999982e+00,1.658779388536977539e-01,4.938911348809523760e-01,-5.167906993540691829e-01,-3.448532186611641959e-01,1.386145084473763278e+00
1.725999999999999979e+00,1.380800000000000027e+00,1.660559028354888778e-01,4.930644167956337309e-01,-5.166068029783597026e-01,-3.446569551190661329e-01,1.386101945691656567e+00
1.727999999999999980e+00,1.382400000000000073e+00,1.662338195404115260e-01,4.922379941420881866e-01,-5.164214099534445435e-01,-3.444597651875510036e-01,1.386053356499444167e+00
1.729999999999999982e+00,1.384000000000000119e+00,1.664116889303914881e-01,4.914118693125681392e-01,-5.162345232633234193e-01,-3.442616514903186209e-01,1.385999322656838562e+00
1.731999999999999984e+00,1.385600000000000165e+00,1.665895109674050967e-01,4.905860446945477515e-01,-5.160461458955148961e-01,-3.440626166513335304e-01,1.385939849955062364e+00
1.733999999999999986e+00,1.387199999999999989e+00,1.667672856134792270e-01,4.897605226707188453e-01,-5.158562808410286360e-01,-3.438626632948045270e-01,1.385874944216740179e+00
1.735999999999999988e+00,1.388800000000000034e+00,1.669450128306912695e-01,4.889353056189850166e-01,-5.156649310943380859e-01,-3.436617940451650033e-01,1.385804611295789135e+00
1.737999999999999989e+00,1.390400000000000080e+00,1.671226925811692132e-01,4.881103959124556968e-01,-5.154720996533537214e-01,-3.434600115270531884e-01,1.385728857077309861e+00
1.739999999999999991e+00,1.392000000000000126e+00,1.673003248270916177e-01,4.872857959194407673e-01,-5.152777895193966229e-01,-3.432573183652926629e-01,1.385647687477476797e+00
1.741999999999999993e+00,1.393600000000000172e+00,1.674779095306877519e-01,4.864615080034458416e-01,-5.150820036971712756e-01,-3.430537171848728750e-01,1.385561108443431610e+00
1.743999999999999995e+00,1.395199999999999996e+00,1.676554466542374555e-01,4.856375345231658258e-01,-5.148847451947382581e-01,-3.428492106109289339e-01,1.385469125953171510e+00
1.745999999999999996e+00,1.396800000000000042e+00,1.678329361600711944e-01,4.848138778324803111e-01,-5.146860170234871523e-01,-3.426438012687224033e-01,1.385371746015442884e+00
1.747999999999999998e+00,1.398400000000000087e+00,1.680103780105701161e-01,4.839905402804478562e-01,-5.144858221981113422e-01,-3.424374917836221499e-01,1.385268974669631170e+00
1.750000000000000000e+00,1.400000000000000133e+00,1.681877721681661053e-01,4.831675242113007140e-01,-5.142841637365794805e-01,-3.422302847810846926e-01,1.385160817985653381e+00
1.752000000000000002e+00,1.401600000000000179e+00,1.683651185953417284e-01,4.823448319644405569e-01,-5.140810446601103978e-01,-3.420221828866349956e-01,1.385047282063848861e+00
1.754000000000000004e+00,1.403200000000000003e+00,1.685424172546302612e-01,4.815224658744316488e-01,-5.138764679931449031e-01,-3.418131887258469281e-01,1.384928373034871374e+00
1.756000000000000005e+00,1.404800000000000049e+00,1.687196681086157446e-01,4.807004282709971821e-01,-5.136704367633196933e-01,-3.416033049243238362e-01,1.384804097059579853e+00
1.758000000000000007e+00,1.406400000000000095e+00,1.688968711199329842e-01,4.798787214790133371e-01,-5.134629540014423732e-01,-3.413925341076805564e-01,1.384674460328932266e+00
1.760000000000000009e+00,1.408000000000000140e+00,1.690740262512674952e-01,4.790573478185041201e-01,-5.132540227414622569e-01,-3.411808789015229326e-01,1.384539469063874595e+00
1.762000000000000011e+00,1.409600000000000186e+00,1.692511334653557242e-01,4.782363096046373663e-01,-5.130436460204466087e-01,-3.409683419314298858e-01,1.384399129515235805e+00
1.764000000000000012e+00,1.411200000000000010e+00,1.694281927249847997e-01,4.774156091477191333e-01,-5.128318268785519995e-01,-3.407549258229333189e-01,1.384253447963617267e+00
1.766000000000000014e+00,1.412800000000000056e+00,1.696052039929927813e-01,4.765952487531881498e-01,-5.126185683589996600e-01,-3.405406332015005200e-01,1.384102430719286403e+00
1.768000000000000016e+00,1.414400000000000102e+00,1.697821672322685216e-01,4.757752307216119303e-01,-5.124038735080475027e-01,-3.403254666925136229e-01,1.383946084122067433e+00
1.770000000000000018e+00,1.416000000000000147e+00,1.699590824057516936e-01,4.749555573486816118e-01,-5.121877453749660303e-01,-3.401094289212528432e-01,1.383784414541235686e+00
1.772000000000000020e+00,1.417600000000000193e+00,1.701359494764329849e-01,4.741362309252072360e-01,-5.119701870120105802e-01,-3.398925225128761607e-01,1.383617428375408354e+00
1.774000000000000021e+00,1.419200000000000017e+00,1.703127684073539039e-01,4.733172537371126420e-01,-5.117512014743949011e-01,-3.396747500924010010e-01,1.383445132052436799e+00
1.776000000000000023e+00,1.420800000000000063e+00,1.704895391616068345e-01,4.724986280654306925e-01,-5.115307918202663950e-01,-3.394561142846859170e-01,1.383267532029300639e+00
1.778000000000000025e+00,1.422400000000000109e+00,1.706662617023352035e-01,4.716803561862994987e-01,-5.113089611106793608e-01,-3.392366177144120476e-01,1.383084634791997392e+00
1.780000000000000027e+00,1.424000000000000155e+00,1.708429359927332303e-01,4.708624403709569251e-01,-5.110857124095686821e-01,-3.390162630060642446e-01,1.382896446855438999e+00
1.782000000000000028e+00,1.425600000000000200e+00,1.710195619960463154e-01,4.700448828857361483e-01,-5.108610487837239589e-01,-3.387950527839125869e-01,1.382702974763341253e+00
1.784000000000000030e+00,1.427200000000000024e+00,1.711961396755706521e-01,4.692276859920612164e-01,-5.106349733027644167e-01,-3.385729896719944509e-01,1.382504225088117877e+00
1.786000000000000032e+00,1.428800000000000070e+00,1.713726689946535320e-01,4.684108519464426634e-01,-5.104074890391122610e-01,-3.383500762940961915e-01,1.382300204430773949e+00
1.788000000000000034e+00,1.430400000000000116e+00,1.715491499166932332e-01,4.675943830004731239e-01,-5.101785990679665872e-01,-3.381263152737339905e-01,1.382090919420797981e+00
1.790000000000000036e+00,1.432000000000000162e+00,1.717255824051390489e-01,4.667782814008219483e-01,-5.099483064672785115e-01,-3.379017092341365935e-01,1.381876376716055566e+00
1.792000000000000037e+00,1.433600000000000207e+00,1.719019664234913702e-01,4.659625493892323722e-01,-5.097166143177250808e-01,-3.376762607982270459e-01,1.381656583002682126e+00
1.794000000000000039e+00,1.435200000000000031e+00,1.720783019353016308e-01,4.651471892025161869e-01,-5.094835257026832931e-01,-3.374499725886039858e-01,1.381431544994976335e+00
1.796000000000000041e+00,1.436800000000000077e+00,1.722545889041723066e-01,4.643322030725495209e-01,-5.092490437082045629e-01,-3.372228472275239364e-01,1.381201269435293089e+00
1.798000000000000043e+00,1.438400000000000123e+00,1.724308272937569997e-01,4.635175932262687870e-01,-5.090131714229899629e-01,-3.369948873368838749e-01,1.380965763093938481e+00
1.800000000000000044e+00,1.440000000000000169e+00,1.726070170677604376e-01,4.627033618856660757e-01,-5.087759119383631345e-01,-3.367660955382021926e-01,1.380725032769060778e+00
1.802000000000000046e+00,1.441600000000000215e+00,1.727831581899384739e-01,4.618895112677859904e-01,-5.085372683482468625e-01,-3.365364744526020413e-01,1.380479085286545615e+00
1.804000000000000048e+00,1.443200000000000038e+00,1.729592506240980876e-01,4.610760435847197636e-01,-5.082972437491352080e-01,-3.363060267007922377e-01,1.380227927499909857e+00
1.806000000000000050e+00,1.444800000000000084e+00,1.731352943340974115e-01,4.602629610436033136e-01,-5.080558412400705270e-01,-3.360747549030507764e-01,1.379971566290194129e+00
1.808000000000000052e+00,1.446400000000000130e+00,1.733112892838457597e-01,4.594502658466110834e-01,-5.078130639226162701e-01,-3.358426616792061781e-01,1.379710008565857571e+00
1.810000000000000053e+00,1.448000000000000176e+00,1.734872354373035996e-01,4.586379601909538750e-01,-5.075689149008330014e-01,-3.356097496486203924e-01,1.379443261262672360e+00
1.812000000000000055e+00,1.449600000000000222e+00,1.736631327584826912e-01,4.578260462688734656e-01,-5.073233972812526416e-01,-3.353760214301712561e-01,1.379171331343616025e+00
1.814000000000000057e+00,1.451200000000000045e+00,1.738389812114459476e-01,4.570145262676389986e-01,-5.070765141728529324e-01,-3.351414796422342857e-01,1.378894225798765749e+00
1.816000000000000059e+00,1.452800000000000091e+00,1.740147807603074914e-01,4.562034023695442086e-01,-5.068282686870330123e-01,-3.349061269026661902e-01,1.378611951645195344e+00
1.818000000000000060e+00,1.454400000000000137e+00,1.741905313692327373e-01,4.553926767519018148e-01,-5.065786639375874367e-01,-3.346699658287865531e-01,1.378324515926865779e+00
1.820000000000000062e+00,1.456000000000000183e+00,1.743662330024383089e-01,4.545823515870409670e-01,-5.063277030406828638e-01,-3.344329990373614003e-01,1.378031925714521710e+00
1.822000000000000064e+00,1.457600000000000229e+00,1.745418856241922334e-01,4.537724290423028606e-01,-5.060753891148302985e-01,-3.341952291445847711e-01,1.377734188105585122e+00
1.824000000000000066e+00,1.459200000000000053e+00,1.747174891988136913e-01,4.529629112800376833e-01,-5.058217252808631104e-01,-3.339566587660629526e-01,1.377431310224051408e+00
1.826000000000000068e+00,1.460800000000000098e+00,1.748930436906732111e-01,4.521538004575997305e-01,-5.055667146619098329e-01,-3.337172905167954395e-01,1.377123299220381458e+00
1.828000000000000069e+00,1.462400000000000144e+00,1.750685490641926689e-01,4.513450987273452397e-01,-5.053103603833711821e-01,-3.334771270111600572e-01,1.376810162271397964e+00
1.830000000000000071e+00,1.464000000000000190e+00,1.752440052838451778e-01,4.505368082366272842e-01,-5.050526655728934111e-01,-3.332361708628937547e-01,1.376491906580180613e+00
1.832000000000000073e+00,1.465600000000000236e+00,1.754194123141553652e-01,4.497289311277933854e-01,-5.047936333603452175e-01,-3.329944246850770062e-01,1.376168539375960176e+00
1.834000000000000075e+00,1.467200000000000060e+00,1.755947701196990951e-01,4.489214695381814613e-01,-5.045332668777918750e-01,-3.327518910901162141e-01,1.375840067914013254e+00
1.836000000000000076e+00,1.468800000000000106e+00,1.757700786651036073e-01,4.481144256001161619e-01,-5.042715692594718080e-01,-3.325085726897273886e-01,1.375506499475558808e+00
1.838000000000000078e+00,1.470400000000000151e+00,1.759453379150475727e-01,4.473078014409058722e-01,-5.040085436417701681e-01,-3.322644720949183283e-01,1.375167841367651800e+00
1.840000000000000080e+00,1.472000000000000197e+00,1.761205478342610375e-01,4.465015991828392150e-01,-5.037441931631961856e-01,-3.320195919159730780e-01,1.374824100923079051e+00
1.842000000000000082e+00,1.473600000000000243e+00,1.762957083875255349e-01,4.456958209431811091e-01,-5.034785209643577453e-01,-3.317739347624341639e-01,1.374475285500255106e+00
1.844000000000000083e+00,1.475200000000000067e+00,1.764708195396738899e-01,4.448904688341697722e-01,-5.032115301879362956e-01,-3.315275032430862745e-01,1.374121402483116539e+00
1.846000000000000085e+00,1.476800000000000113e+00,1.766458812555904978e-01,4.440855449630140561e-01,-5.029432239786643111e-01,-3.312802999659402725e-01,1.373762459281019366e+00
1.848000000000000087e+00,1.478400000000000158e+00,1.768208935002111015e-01,4.432810514318892281e-01,-5.026736054832994238e-01,-3.310323275382158204e-01,1.373398463328632246e+00
1.850000000000000089e+00,1.480000000000000204e+00,1.769958562385229861e-01,4.424769903379338620e-01,-5.024026778506002211e-01,-3.307835885663251152e-01,1.373029422085834561e+00
1.852000000000000091e+00,1.481600000000000250e+00,1.771707694355649509e-01,4.416733637732478401e-01,-5.021304442313023753e-01,-3.305340856558564022e-01,1.372655343037611386e+00
1.854000000000000092e+00,1.483200000000000074e+00,1.773456330564271710e-01,4.408701738248873570e-01,-5.018569077780946630e-01,-3.302838214115580429e-01,1.372276233693948022e+00
1.856000000000000094e+00,1.484800000000000120e+00,1.775204470662514189e-01,4.400674225748628654e-01,-5.015820716455943185e-01,-3.300327984373214729e-01,1.371892101589728963e+00
1.858000000000000096e+00,1.486400000000000166e+00,1.776952114302309815e-01,4.392651121001370784e-01,-5.013059389903230523e-01,-3.297810193361657150e-01,1.371502954284631759e+00
1.860000000000000098e+00,1.488000000000000211e+00,1.778699261136105769e-01,4.384632444726190847e-01,-5.010285129706834040e-01,-3.295284867102206694e-01,1.371108799363023101e+00
1.862000000000000099e+00,1.489600000000000257e+00,1.780445910816866040e-01,4.376618217591640159e-01,-5.007497967469339839e-01,-3.292752031607107388e-01,1.370709644433857122e+00
1.864000000000000101e+00,1.491200000000000081e+00,1.782192062998069482e-01,4.368608460215691602e-01,-5.004697934811660476e-01,-3.290211712879394512e-01,1.370305497130570593e+00
1.866000000000000103e+00,1.492800000000000127e+00,1.783937717333710926e-01,4.360603193165704106e-01,-5.001885063372796258e-01,-3.287663936912728624e-01,1.369896365110978564e+00
1.868000000000000105e+00,1.494400000000000173e+00,1.785682873478300348e-01,4.352602436958405430e-01,-4.999059384809588780e-01,-3.285108729691235130e-01,1.369482256057172664e+00
1.870000000000000107e+00,1.496000000000000218e+00,1.787427531086863974e-01,4.344606212059859973e-01,-4.996220930796506643e-01,-3.282546117189356627e-01,1.369063177675417187e+00
1.872000000000000108e+00,1.497600000000000264e+00,1.789171689814944843e-01,4.336614538885431025e-01,-4.993369733025369572e-01,-3.279976125371671936e-01,1.368639137696044950e+00
1.874000000000000110e+00,1.499200000000000088e+00,1.790915349318601413e-01,4.328627437799765776e-01,-4.990505823205139135e-01,-3.277398780192755656e-01,1.368210143873355822e+00
1.876000000000000112e+00,1.500800000000000134e+00,1.792658509254408117e-01,4.320644929116765343e-01,-4.987629233061675604e-01,-3.274814107597016632e-01,1.367776203985513472e+00
1.878000000000000114e+00,1.502400000000000180e+00,1.794401169279456199e-01,4.312667033099556457e-01,-4.984739994337510360e-01,-3.272222133518544740e-01,1.367337325834440342e+00
1.880000000000000115e+00,1.504000000000000226e+00,1.796143329051353432e-01,4.304693769960454830e-01,-4.981838138791584436e-01,-3.269622883880938247e-01,1.366893517245717948e+00
1.882000000000000117e+00,1.505600000000000271e+00,1.797884988228224401e-01,4.296725159860965149e-01,-4.978923698199043124e-01,-3.267016384597169476e-01,1.366444786068482298e+00
1.884000000000000119e+00,1.507200000000000095e+00,1.799626146468709942e-01,4.288761222911724458e-01,-4.975996704350978406e-01,-3.264402661569410502e-01,1.365991140175321528e+00
1.886000000000000121e+00,1.508800000000000141e+00,1.801366803431967978e-01,4.280801979172503269e-01,-4.973057189054211902e-01,-3.261781740688893261e-01,1.365532587462174208e+00
1.888000000000000123e+00,1.510400000000000187e+00,1.803106958777673241e-01,4.272847448652157820e-01,-4.970105184131054510e-01,-3.259153647835748013e-01,1.365069135848225645e+00
1.890000000000000124e+00,1.512000000000000233e+00,1.804846612166017827e-01,4.264897651308623971e-01,-4.967140721419062155e-01,-3.256518408878844584e-01,1.364600793275806856e+00
1.892000000000000126e+00,1.513600000000000279e+00,1.806585763257710919e-01,4.256952607048883896e-01,-4.964163832770827067e-01,-3.253876049675653026e-01,1.364127567710292199e+00
1.894000000000000128e+00,1.515200000000000102e+00,1.808324411713978785e-01,4.249012335728941658e-01,-4.961174550053726318e-01,-3.251226596072079866e-01,1.363649467139995908e+00
1.896000000000000130e+00,1.516800000000000148e+00,1.810062557196565058e-01,4.241076857153802115e-01,-4.958172905149688670e-01,-3.248570073902313227e-01,1.363166499576072166e+00
1.898000000000000131e+00,1.518400000000000194e+00,1.811800199367731012e-01,4.233146191077449272e-01,-4.955158929954981417e-01,-3.245906508988686823e-01,1.362678673052411416e+00
1.900000000000000133e+00,1.520000000000000240e+00,1.813537337890255563e-01,4.225220357202821853e-01,-4.952132656379963360e-01,-3.243235927141513431e-01,1.362185995625540436e+00
1.902000000000000135e+00,1.521600000000000286e+00,1.815273972427435267e-01,4.217299375181789434e-01,-4.949094116348863870e-01,-3.240558354158943333e-01,1.361688475374518426e+00
1.904000000000000137e+00,1.523200000000000109e+00,1.817010102643084324e-01,4.209383264615136344e-01,-4.946043341799541415e-01,-3.237873815826807222e-01,1.361186120400837973e+00
1.906000000000000139e+00,1.524800000000000155e+00,1.818745728201535405e-01,4.201472045052525583e-01,-4.942980364683270400e-01,-3.235182337918475204e-01,1.360678938828320916e+00
1.908000000000000140e+00,1.526400000000000201e+00,1.820480848767637994e-01,4.193565735992498822e-01,-4.939905216964495249e-01,-3.232483946194699698e-01,1.360166938803019310e+00
1.910000000000000142e+00,1.528000000000000247e+00,1.822215464006760877e-01,4.185664356882434767e-01,-4.936817930620626682e-01,-3.229778666403479992e-01,1.359650128493112842e+00
1.912000000000000144e+00,1.529600000000000293e+00,1.823949573584790762e-01,4.177767927118548053e-01,-4.933718537641772484e-01,-3.227066524279891269e-01,1.359128516088807803e+00
1.914000000000000146e+00,1.531200000000000117e+00,1.825683177168131999e-01,4.169876466045849828e-01,-4.930607070030567085e-01,-3.224347545545969140e-01,1.358602109802236502e+00
1.916000000000000147e+00,1.532800000000000162e+00,1.827416274423708520e-01,4.161989992958139428e-01,-4.927483559801889013e-01,-3.221621755910532015e-01,1.358070917867356009e+00
1.918000000000000149e+00,1.534400000000000208e+00,1.829148865018961345e-01,4.154108527097989945e-01,-4.924348038982668818e-01,-3.218889181069055638e-01,1.357534948539848241e+00
1.919999999999999929e+00,1.536000000000000032e+00,1.830880948621850801e-01,4.146232087656712140e-01,-4.921200539611651492e-01,-3.216149846703517667e-01,1.356994210097016040e+00
1.921999999999999931e+00,1.537600000000000078e+00,1.832612524900856243e-01,4.138360693774349452e-01,-4.918041093739178860e-01,-3.213403778482261108e-01,1.356448710837687699e+00
1.923999999999999932e+00,1.539200000000000124e+00,1.834343593524975224e-01,4.130494364539657459e-01,-4.914869733426951992e-01,-3.210651002059838888e-01,1.355898459082111707e+00
1.925999999999999934e+00,1.540799999999999947e+00,1.836074154163724603e-01,4.122633118990084444e-01,-4.911686490747819156e-01,-3.207891543076879515e-01,1.355343463171859053e+00
1.927999999999999936e+00,1.542399999999999993e+00,1.837804206487139713e-01,4.114776976111745865e-01,-4.908491397785540444e-01,-3.205125427159936091e-01,1.354783731469721975e+00
1.929999999999999938e+00,1.544000000000000039e+00,1.839533750165774917e-01,4.106925954839423798e-01,-4.905284486634581276e-01,-3.202352679921352530e-01,1.354219272359613591e+00
1.931999999999999940e+00,1.545600000000000085e+00,1.841262784870704161e-01,4.099080074056536960e-01,-4.902065789399870366e-01,-3.199573326959111452e-01,1.353650094246468649e+00
1.933999999999999941e+00,1.547200000000000131e+00,1.842991310273520422e-01,4.091239352595128498e-01,-4.898835338196584899e-01,-3.196787393856695969e-01,1.353076205556142941e+00
1.935999999999999943e+00,1.548799999999999955e+00,1.844719326046335983e-01,4.083403809235847115e-01,-4.895593165149940140e-01,-3.193994906182956450e-01,1.352497614735312936e+00
1.937999999999999945e+00,1.550400000000000000e+00,1.846446831861782156e-01,4.075573462707935968e-01,-4.892339302394947964e-01,-3.191195889491956206e-01,1.351914330251377194e+00
1.939999999999999947e+00,1.552000000000000046e+00,1.848173827393010116e-01,4.067748331689213237e-01,-4.889073782076211461e-01,-3.188390369322839923e-01,1.351326360592355780e+00
1.941999999999999948e+00,1.553600000000000092e+00,1.849900312313690343e-01,4.059928434806058251e-01,-4.885796636347690680e-01,-3.185578371199691006e-01,1.350733714266791008e+00
1.943999999999999950e+00,1.555200000000000138e+00,1.851626286298013735e-01,4.052113790633399826e-01,-4.882507897372505012e-01,-3.182759920631398343e-01,1.350136399803648413e+00
1.945999999999999952e+00,1.556799999999999962e+00,1.853351749020689665e-01,4.044304417694690734e-01,-4.879207597322683942e-01,-3.179935043111504767e-01,1.349534425752215938e+00
1.947999999999999954e+00,1.558400000000000007e+00,1.855076700156947922e-01,4.036500334461911588e-01,-4.875895768378977757e-01,-3.177103764118086593e-01,1.348927800682007572e+00
1.949999999999999956e+00,1.560000000000000053e+00,1.856801139382538435e-01,4.028701559355536421e-01,-4.872572442730609410e-01,-3.174266109113595968e-01,1.348316533182660759e+00
