a,ell,positive_heatlike_integral_over_gamma0,probability_backflow,final_population,min_Pdot,max_Pdot
1.000000000000000021e-02,1.349545940012686629e-01,4.533105036142317523e+00,2.280478029906713722e-01,1.974630988727850249e-03,-2.240203805755830724e-01,5.669332702375268207e-02
1.000000000000000021e-02,1.433742328873773286e-01,4.228209256957891959e+00,2.126570062451402510e-01,1.224363044517987617e-03,-2.298876046072252655e-01,5.542248379816137188e-02
1.000000000000000021e-02,1.523191619238295214e-01,3.937871835798785192e+00,1.980085353006497961e-01,7.298344054604522738e-04,-2.358739992222354254e-01,5.407846335958424455e-02
1.000000000000000021e-02,1.618221532693579490e-01,3.661493786638117420e+00,1.840710540807612150e-01,4.169822938100343937e-04,-2.419823794343193002e-01,5.266218320013440340e-02
1.000000000000000021e-02,1.719180236943967377e-01,3.398528816507775385e+00,1.708159715432674142e-01,2.276090991043375384e-04,-2.482123468677833733e-01,5.117484299178611667e-02
1.000000000000000021e-02,1.826437621417049684e-01,3.148456971255796155e+00,1.582161294548591890e-01,1.182893468806570434e-04,-2.545657336805312032e-01,4.961821151081769604e-02
1.000000000000000021e-02,1.940386652453297833e-01,2.910769976843135876e+00,1.462450606054319369e-01,5.831676005076965832e-05,-2.610404684444789791e-01,4.799495703340275060e-02
1.000000000000000021e-02,2.061444813044173707e-01,2.685031792853052046e+00,1.348800263853204562e-01,2.716681767792446123e-05,-2.676391576196953115e-01,4.630694522452905720e-02
1.000000000000000021e-02,2.190055632393610729e-01,2.470815815455696285e+00,1.240988557355162114e-01,1.190915058042419847e-05,-2.743601074919296279e-01,4.455778907287170909e-02
1.000000000000000021e-02,2.326690310906809056e-01,2.267787743284241930e+00,1.138840973758664943e-01,4.891103668322148468e-06,-2.812041039176059187e-01,4.275165321069428204e-02
1.000000000000000021e-02,2.471849446559939156e-01,2.075510491423666615e+00,1.042131586734354465e-01,1.873218940518013594e-06,-2.881706109661353321e-01,4.089275823591670411e-02
1.000000000000000021e-02,2.626064868975767630e-01,1.893694571665291981e+00,9.507098688452002289e-02,6.656979420502622844e-07,-2.952573789819428751e-01,3.898579905973234561e-02
1.000000000000000021e-02,2.789901587924841775e-01,1.722090667433579192e+00,8.644459967616303919e-02,2.183735927012226802e-07,-3.024695870140631793e-01,3.703736128640916503e-02
1.000000000000000021e-02,2.963959863391089078e-01,1.560446557178541083e+00,7.832091330995731571e-02,6.575921299776038383e-08,-3.097997531718303943e-01,3.505399310989110173e-02
1.000000000000000021e-02,3.148877404786074030e-01,1.408472804094972997e+00,7.068502155156139444e-02,1.807236262120125228e-08,-3.172491163107997170e-01,3.304136336347031355e-02
1.000000000000000021e-02,3.345331707369330609e-01,1.265974331054557478e+00,6.352678486438186056e-02,4.505153806385020249e-09,-3.248178552814994791e-01,3.100827686938976285e-02
1.000000000000000021e-02,3.554042534434871947e-01,1.132702856932443991e+00,5.683343179222602459e-02,1.012137757912105486e-09,-3.325047508999344759e-01,2.896181141348930926e-02
1.000000000000000021e-02,3.775774554358037882e-01,1.008410816505798557e+00,5.059225657412941279e-02,2.035482936955627622e-10,-3.403067831518559183e-01,2.691206430626087026e-02
1.000000000000000021e-02,4.011340142164213640e-01,8.928704092158351591e-01,4.479157530733807180e-02,3.638477289225830712e-11,-3.482186513239879377e-01,2.486774233844304960e-02
1.000000000000000021e-02,4.261602355883718496e-01,7.858735030742454164e-01,3.942071505936317610e-02,5.738373728048673550e-12,-3.562468163345707817e-01,2.283868043742546747e-02
1.000000000000000021e-02,4.527478098597549905e-01,6.871761237001645650e-01,3.446723097853883477e-02,7.923877395286463419e-13,-3.643792400706966084e-01,2.083493038417507173e-02
1.000000000000000021e-02,4.809941477758980510e-01,5.965360498699769920e-01,2.991878786321372496e-02,9.503994625445080999e-14,-3.726182077514941793e-01,1.886819575254737591e-02
1.000000000000000021e-02,5.110027374098795594e-01,5.137124305111997469e-01,2.576313970833656042e-02,9.820213999445642542e-15,-3.809631088009938216e-01,1.694866597292327484e-02
1.000000000000000021e-02,5.428835233189813758e-01,4.384674495802301508e-01,2.198821159873232470e-02,8.667827534476008736e-16,-3.894063900679075596e-01,1.508854585649495490e-02
1.000000000000000021e-02,5.767533093562111635e-01,3.705133203799945707e-01,1.857944090032406792e-02,6.479230395389894206e-17,-3.979467772693883743e-01,1.329812556126692795e-02
1.000000000000000021e-02,6.127361866127036816e-01,3.096161882997894854e-01,1.552498427326580097e-02,4.065907187117625412e-18,-4.065844450138891286e-01,1.158888488132791932e-02
1.000000000000000021e-02,6.509639880588831140e-01,2.554609307564466025e-01,1.280893988552819947e-02,2.123207931476175141e-19,-4.153075762427584916e-01,9.972178006372492756e-03
1.000000000000000021e-02,6.915767715500877877e-01,2.077592001991701298e-01,1.041676100297270723e-02,9.146157565050180689e-21,-4.241143896974343130e-01,8.457916240129733157e-03
1.000000000000000021e-02,7.347233329662770096e-01,1.661811447504740746e-01,8.331833131565415107e-03,3.222532647181489903e-22,-4.330049620159821533e-01,7.056332324578582123e-03
1.000000000000000021e-02,7.805617513658469342e-01,1.304091911098075873e-01,6.538169756229861643e-03,9.211743479292466817e-24,-4.419723916324936885e-01,5.776047786128096079e-03
1.000000000000000021e-02,8.292599681508731058e-01,1.000578358812798385e-01,5.016390071751719061e-03,2.120426690752163643e-25,-4.510063225739785464e-01,4.624181925482686792e-03
1.000000000000000021e-02,8.809964023657076426e-01,7.476873798154684558e-02,3.748484618205454120e-03,3.904895372805741886e-27,-4.601054168639438502e-01,3.606181879718475553e-03
1.000000000000000021e-02,9.359606043832426892e-01,5.411824584757062018e-02,2.713179923764972093e-03,5.723590063328762027e-29,-4.692671711998564477e-01,2.725766432420067328e-03
1.000000000000000021e-02,9.943539503737974794e-01,3.768284978324070583e-02,1.889217838554450380e-03,6.656007175817314943e-31,-4.784875607245097084e-01,1.983198560369548325e-03
1.000000000000000021e-02,1.056390380101000614e+00,2.500202042669719474e-02,1.253492644524323600e-03,6.138064985899335934e-33,-4.877606120815061730e-01,1.376389763862339482e-03
1.000000000000000021e-02,1.122297180747786838e+00,1.559686640392552066e-02,7.819849718206974823e-04,4.503263511133012543e-35,-4.970778900163212999e-01,8.998133352004831055e-04
1.000000000000000021e-02,1.192315819644253594e+00,8.968166940095960785e-03,4.496624609585734276e-04,2.650594998912938228e-37,-5.064278774797362770e-01,5.439577144040163821e-04
1.000000000000000021e-02,1.266702828948323756e+00,4.604261133148607708e-03,2.308735806142551169e-04,1.271243081334335583e-39,-5.157972153800506332e-01,2.953772030849927122e-04
1.000000000000000021e-02,1.345730745520447469e+00,1.995014161439479655e-03,1.000470732861394042e-04,5.096889455021057882e-42,-5.252169565125384132e-01,1.371159334221168802e-04
1.000000000000000021e-02,1.429689109435866134e+00,6.465926563399364800e-04,3.243034212552776377e-05,1.778218947627929447e-44,-5.346268455539950892e-01,4.921139635231641912e-05
1.000000000000000021e-02,1.518885524792715991e+00,1.062117525575094360e-04,5.328238728386689132e-06,5.741887919090998486e-47,-5.440772907275314152e-01,1.013963723364050444e-05
1.000000000000000021e-02,1.613646786702571667e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888728773552066821e-49,-5.535114570093647712e-01,0.000000000000000000e+00
1.000000000000000021e-02,1.714320078592415975e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.410800530685800504e-52,-5.629407861122618373e-01,0.000000000000000000e+00
1.000000000000000021e-02,1.821274244204725834e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.693760172886030776e-54,-5.723808146853551770e-01,0.000000000000000000e+00
1.000000000000000021e-02,1.934901138955933853e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.584313264279629510e-56,-5.817972148324058734e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.055617065604391058e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764844377206186689e-57,-5.911869940461937922e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.183864299487725980e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.226353597120970324e-58,-6.005457849438819995e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.320112708917779543e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.758805531401137139e-58,-6.098673868704300727e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.464861476669807594e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064733895471045635e-59,-6.191432069734399413e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.618640928873157581e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.887734149390966494e-59,-6.283615752210025551e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.782014478003976610e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888731007274112338e-60,-6.375068998347586113e-01,0.000000000000000000e+00
1.000000000000000021e-02,2.955580687098715575e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.175836564384879026e-60,-6.466297822976079246e-01,0.000000000000000000e+00
1.000000000000000021e-02,3.139975462751139812e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.646727290018212227e-60,-6.556728862297536153e-01,0.000000000000000000e+00
1.000000000000000021e-02,3.335874384927570713e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.038928359361331322e-60,-6.645974463725871084e-01,0.000000000000000000e+00
1.000000000000000021e-02,3.543995182136195243e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.926223462305350454e-60,-6.734915017327175457e-01,0.000000000000000000e+00
1.000000000000000021e-02,3.765100361018915542e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.181562361529768246e-60,-6.822603496154313607e-01,0.000000000000000000e+00
1.000000000000000021e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.820716355946076995e-60,-6.909534254089135796e-01,0.000000000000000000e+00
1.067011288488334958e-02,1.000000000000000021e-02,2.566626140059906902e+01,1.322492486595008288e+00,5.724553293148907374e-01,-6.173188282842165947e-02,5.640008289550682563e-02
1.067011288488334958e-02,1.062388679306682480e-02,2.572205139521959083e+01,1.324880478218161795e+00,5.546992686568853470e-01,-6.408338839222943450e-02,5.760523978366790393e-02
1.067011288488334958e-02,1.128669705918996895e-02,2.571794034887627944e+01,1.324157401947974044e+00,5.367581311942285494e-01,-6.648367504900599967e-02,5.875674372905505261e-02
1.067011288488334958e-02,1.199085918244744732e-02,2.565324445480414539e+01,1.320290850476605105e+00,5.187506302376408973e-01,-6.893278381257769705e-02,5.985104183545945228e-02
1.067011288488334958e-02,1.273895305059274952e-02,2.552794295000788694e+01,1.313283206677539949e+00,5.008071950610923917e-01,-7.143096787905947598e-02,6.088531735817415136e-02
1.067011288488334958e-02,1.353371950716906330e-02,2.534258787273326874e+01,1.303166712974678676e+00,4.830634530215922040e-01,-7.397856050155374175e-02,6.185729407908791694e-02
1.067011288488334958e-02,1.437807039332842686e-02,2.509835480305387279e+01,1.290006174682670315e+00,4.656512739255445066e-01,-7.657625132620969610e-02,6.276513335141965799e-02
1.067011288488334958e-02,1.527509921614669981e-02,2.479692039015021976e+01,1.273892439906296081e+00,4.486876455494535065e-01,-7.922476363525256249e-02,6.360794241195359688e-02
1.067011288488334958e-02,1.622809248252063061e-02,2.444057934330126969e+01,1.254948596254843007e+00,4.322620993830750824e-01,-8.192509903496596191e-02,6.438504646325460268e-02
