t,tau,detuning,population,dP_dtau,heat_power,mutual_information
6.081999999999999851e+00,4.865600000000000591e+00,4.192945147323478006e-01,1.022070146396050205e-01,-7.532089824907191311e-02,-3.499140701481821131e-02,6.598107891450069040e-01
6.084000000000000519e+00,4.867200000000000415e+00,4.193538485144521766e-01,1.020864278588277108e-01,-7.541252472234860615e-02,-3.503039380307236550e-02,6.592865751351784098e-01
6.086000000000000298e+00,4.868800000000000239e+00,4.194131424989502310e-01,1.019656948637725213e-01,-7.550366607890549031e-02,-3.506914897484827986e-02,6.587614076577600342e-01
6.088000000000000078e+00,4.870400000000000063e+00,4.194723967069144410e-01,1.018448164306832437e-01,-7.559432224768625197e-02,-3.510767257361157440e-02,6.582352886024906979e-01
6.089999999999999858e+00,4.871999999999999886e+00,4.195316111594144526e-01,1.017237933359150387e-01,-7.568449316098228852e-02,-3.514596464429736028e-02,6.577082198631781784e-01
6.092000000000000526e+00,4.873600000000000598e+00,4.195907858775170252e-01,1.016026263559283577e-01,-7.577417875442880868e-02,-3.518402523330765863e-02,6.571802033376996643e-01
6.094000000000000306e+00,4.875200000000000422e+00,4.196499208822860316e-01,1.014813162672842106e-01,-7.586337896700001693e-02,-3.522185438850846534e-02,6.566512409280110818e-01
6.096000000000000085e+00,4.876800000000000246e+00,4.197090161947824583e-01,1.013598638466385038e-01,-7.595209374100425626e-02,-3.525945215922677428e-02,6.561213345401477604e-01
6.097999999999999865e+00,4.878400000000000070e+00,4.197680718360646268e-01,1.012382698707367246e-01,-7.604032302208046934e-02,-3.529681859624819729e-02,6.555904860842296511e-01
6.100000000000000533e+00,4.880000000000000782e+00,4.198270878271876949e-01,1.011165351164088205e-01,-7.612806675919264743e-02,-3.533395375181365428e-02,6.550586974744677660e-01
6.102000000000000313e+00,4.881600000000000605e+00,4.198860641892040446e-01,1.009946603605636345e-01,-7.621532490462572251e-02,-3.537085767961680588e-02,6.545259706291650659e-01
6.104000000000000092e+00,4.883200000000000429e+00,4.199450009431631714e-01,1.008726463801836865e-01,-7.630209741398091827e-02,-3.540753043480110440e-02,6.539923074707232331e-01
6.105999999999999872e+00,4.884800000000000253e+00,4.200038981101116287e-01,1.007504939523199000e-01,-7.638838424617117040e-02,-3.544397207395699051e-02,6.534577099256455579e-01
6.108000000000000540e+00,4.886400000000000965e+00,4.200627557110929167e-01,1.006282038540863982e-01,-7.647418536341669959e-02,-3.548018265511915931e-02,6.529221799245419344e-01
6.110000000000000320e+00,4.888000000000000789e+00,4.201215737671477046e-01,1.005057768626549802e-01,-7.655950073124004329e-02,-3.551616223776350029e-02,6.523857194021320804e-01
6.112000000000000099e+00,4.889600000000000612e+00,4.201803522993136086e-01,1.003832137552499726e-01,-7.664433031846160094e-02,-3.555191088280435646e-02,6.518483302972504223e-01
6.113999999999999879e+00,4.891200000000000436e+00,4.202390913286253582e-01,1.002605153091430251e-01,-7.672867409719509590e-02,-3.558742865259167942e-02,6.513100145528495366e-01
6.116000000000000547e+00,4.892800000000001148e+00,4.202977908761145742e-01,1.001376823016477818e-01,-7.681253204284278768e-02,-3.562271561090816357e-02,6.507707741160041470e-01
6.118000000000000327e+00,4.894400000000000972e+00,4.203564509628098800e-01,1.000147155101144686e-01,-7.689590413409080893e-02,-3.565777182296634568e-02,6.502306109379150101e-01
6.120000000000000107e+00,4.896000000000000796e+00,4.204150716097369012e-01,9.989161571192499423e-02,-7.697879035290439154e-02,-3.569259735540573908e-02,6.496895269739138001e-01
6.121999999999999886e+00,4.897600000000000620e+00,4.204736528379182658e-01,9.976838368448735783e-02,-7.706119068452353671e-02,-3.572719227629005123e-02,6.491475241834652188e-01
6.124000000000000554e+00,4.899200000000000443e+00,4.205321946683735490e-01,9.964502020523063885e-02,-7.714310511745772758e-02,-3.576155665510415138e-02,6.486046045301717689e-01
6.126000000000000334e+00,4.900800000000000267e+00,4.205906971221191060e-01,9.952152605159964027e-02,-7.722453364348169647e-02,-3.579569056275135053e-02,6.480607699817779732e-01
6.128000000000000114e+00,4.902400000000000091e+00,4.206491602201684055e-01,9.939790200104978157e-02,-7.730547625763049824e-02,-3.582959407155045239e-02,6.475160225101728173e-01
6.129999999999999893e+00,4.903999999999999915e+00,4.207075839835317521e-01,9.927414883104170029e-02,-7.738593295819468088e-02,-3.586326725523283215e-02,6.469703640913938569e-01
6.132000000000000561e+00,4.905600000000000627e+00,4.207659684332162864e-01,9.915026731903622825e-02,-7.746590374671555312e-02,-3.589671018893957066e-02,6.464237967056314371e-01
6.134000000000000341e+00,4.907200000000000450e+00,4.208243135902260956e-01,9.902625824248922903e-02,-7.754538862798036891e-02,-3.592992294921856788e-02,6.458763223372323559e-01
6.136000000000000121e+00,4.908800000000000274e+00,4.208826194755621586e-01,9.890212237884619950e-02,-7.762438761001790033e-02,-3.596290561402176039e-02,6.453279429747014184e-01
6.137999999999999901e+00,4.910400000000000098e+00,4.209408861102222899e-01,9.877786050553723218e-02,-7.770290070409292815e-02,-3.599565826270195029e-02,6.447786606107078766e-01
6.140000000000000568e+00,4.912000000000000810e+00,4.209991135152010844e-01,9.865347339997176945e-02,-7.778092792470207850e-02,-3.602818097601020314e-02,6.442284772420855399e-01
6.142000000000000348e+00,4.913600000000000634e+00,4.210573017114899730e-01,9.852896183953352427e-02,-7.785846928956856317e-02,-3.606047383609273238e-02,6.436773948698394365e-01
6.144000000000000128e+00,4.915200000000000458e+00,4.211154507200773334e-01,9.840432660157531763e-02,-7.793552481963769707e-02,-3.609253692648815154e-02,6.431254154991468130e-01
6.145999999999999908e+00,4.916800000000000281e+00,4.211735605619481571e-01,9.827956846341383279e-02,-7.801209453907141655e-02,-3.612437033212431703e-02,6.425725411393616859e-01
6.147999999999999687e+00,4.918400000000000105e+00,4.212316312580844380e-01,9.815468820232446656e-02,-7.808817847524411604e-02,-3.615597413931568443e-02,6.420187738040170622e-01
6.150000000000000355e+00,4.920000000000000817e+00,4.212896628294647838e-01,9.802968659553637498e-02,-7.816377665873734670e-02,-3.618734843576024846e-02,6.414641155108289361e-01
6.152000000000000135e+00,4.921600000000000641e+00,4.213476552970645272e-01,9.790456442022706096e-02,-7.823888912333508416e-02,-3.621849331053667020e-02,6.409085682816990648e-01
6.153999999999999915e+00,4.923200000000000465e+00,4.214056086818560032e-01,9.777932245351762808e-02,-7.831351590601866308e-02,-3.624940885410132124e-02,6.403521341427180769e-01
6.155999999999999694e+00,4.924800000000000288e+00,4.214635230048079939e-01,9.765396147246721559e-02,-7.838765704696175340e-02,-3.628009515828527209e-02,6.397948151241688031e-01
6.158000000000000362e+00,4.926400000000001000e+00,4.215213982868862286e-01,9.752848225406837712e-02,-7.846131258952596110e-02,-3.631055231629161384e-02,6.392366132605294959e-01
6.160000000000000142e+00,4.928000000000000824e+00,4.215792345490529391e-01,9.740288557524155733e-02,-7.853448258025519380e-02,-3.634078042269222458e-02,6.386775305904751621e-01
