t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
8.007142857142856229e+00,8.060126817628519902e+00,3.158867427536935966e-04,1.056815006700642545e+00,8.855553359373207201e-01,6.931471306677272626e-01,9.548700490040934241e+00
8.014285714285714235e+00,8.067675524103963269e+00,3.135111839318150784e-04,1.056822836216668726e+00,8.856480031642273154e-01,6.931471314153132557e-01,9.549627163057587964e+00
8.021428571428570464e+00,8.075224287142068746e+00,3.111534723933169488e-04,1.056830844123509028e+00,8.857404422670426269e-01,6.931471321517028716e-01,9.550551554822128253e+00
8.028571428571428470e+00,8.082773108014411179e+00,3.088134737935466722e-04,1.056839029678158237e+00,8.858326539774694641e-01,6.931471328770637541e-01,9.551473672651757951e+00
8.035714285714284699e+00,8.090321987987250552e+00,3.064910548056673186e-04,1.056847392139920183e+00,8.859246390243494806e-01,6.931471335915612153e-01,9.552393523835055689e+00
8.042857142857142705e+00,8.097870928321574624e+00,3.041860831128381359e-04,1.056855930770403296e+00,8.860163981336771633e-01,6.931471342953580139e-01,9.553311115632130424e+00
8.049999999999998934e+00,8.105419930273093598e+00,3.018984274004710144e-04,1.056864644833515277e+00,8.861079320286118222e-01,6.931471349886143551e-01,9.554226455274731578e+00
8.057142857142856940e+00,8.112968995092288083e+00,2.996279573485318933e-04,1.056873533595460213e+00,8.861992414294913578e-01,6.931471356714882237e-01,9.555139549966401802e+00
8.064285714285713169e+00,8.120518124024378892e+00,2.973745436239257035e-04,1.056882596324733692e+00,8.862903270538448064e-01,6.931471363441350508e-01,9.556050406882583559e+00
8.071428571428571175e+00,8.128067318309398104e+00,2.951380578729106388e-04,1.056891832292115918e+00,8.863811896164043302e-01,6.931471370067081583e-01,9.556959033170750573e+00
8.078571428571429180e+00,8.135616579182153529e+00,2.929183727136037171e-04,1.056901240770670825e+00,8.864718298291193177e-01,6.931471376593580924e-01,9.557865435950549937e+00
8.085714285714285410e+00,8.143165907872278453e+00,2.907153617285196802e-04,1.056910821035737635e+00,8.865622484011683735e-01,6.931471383022339561e-01,9.558769622313917580e+00
8.092857142857143415e+00,8.150715305604244065e+00,2.885288994571794455e-04,1.056920572364929756e+00,8.866524460389709761e-01,6.931471389354817436e-01,9.559671599325191949e+00
8.099999999999999645e+00,8.158264773597361241e+00,2.863588613887792190e-04,1.056930494038127888e+00,8.867424234462021326e-01,6.931471395592460061e-01,9.560571374021266777e+00
8.107142857142857650e+00,8.165814313065805408e+00,2.842051239549105114e-04,1.056940585337476035e+00,8.868321813238023710e-01,6.931471401736685189e-01,9.561468953411692340e+00
8.114285714285713880e+00,8.173363925218632531e+00,2.820675645223392970e-04,1.056950845547376838e+00,8.869217203699925056e-01,6.931471407788892813e-01,9.562364344478814004e+00
8.121428571428571885e+00,8.180913611259807539e+00,2.799460613858389501e-04,1.056961273954486691e+00,8.870110412802841848e-01,6.931471413750460719e-01,9.563257554177887698e+00
8.128571428571428115e+00,8.188463372388188333e+00,2.778404937610905634e-04,1.056971869847713519e+00,8.871001447474924362e-01,6.931471419622747820e-01,9.564148589437198922e+00
8.135714285714286120e+00,8.196013209797579080e+00,2.757507417776204010e-04,1.056982632518206122e+00,8.871890314617489892e-01,6.931471425407089715e-01,9.565037457158199530e+00
8.142857142857142350e+00,8.203563124676712448e+00,2.736766864718115106e-04,1.056993561259355285e+00,8.872777021105131556e-01,6.931471431104805347e-01,9.565924164215612535e+00
8.150000000000000355e+00,8.211113118209299344e+00,2.716182097799518737e-04,1.057004655366788226e+00,8.873661573785847079e-01,6.931471436717189238e-01,9.566808717457567113e+00
8.157142857142856585e+00,8.218663191574011151e+00,2.695751945313550339e-04,1.057015914138360824e+00,8.874543979481156475e-01,6.931471442245520365e-01,9.567691123705708733e+00
8.164285714285714590e+00,8.226213345944522359e+00,2.675475244415181854e-04,1.057027336874155843e+00,8.875424244986211963e-01,6.931471447691059939e-01,9.568571389755318179e+00
8.171428571428570820e+00,8.233763582489510569e+00,2.655350841053448789e-04,1.057038922876476272e+00,8.876302377069935634e-01,6.931471453055044751e-01,9.569449522375439443e+00
8.178571428571428825e+00,8.241313902372690237e+00,2.635377589904121264e-04,1.057050671449842660e+00,8.877178382475127139e-01,6.931471458338697156e-01,9.570325528308996965e+00
8.185714285714285054e+00,8.248864306752787812e+00,2.615554354303049975e-04,1.057062581900986453e+00,8.878052267918576934e-01,6.931471463543220635e-01,9.571199414272898665e+00
8.192857142857143060e+00,8.256414796783623444e+00,2.595880006179755554e-04,1.057074653538845554e+00,8.878924040091191738e-01,6.931471468669798686e-01,9.572071186958172717e+00
8.199999999999999289e+00,8.263965373614052368e+00,2.576353425991902645e-04,1.057086885674560550e+00,8.879793705658111103e-01,6.931471473719600374e-01,9.572940853030070585e+00
8.207142857142857295e+00,8.271516038388046610e+00,2.556973502659917090e-04,1.057099277621470046e+00,8.880661271258813994e-01,6.931471478693774779e-01,9.573808419128191360e+00
8.214285714285713524e+00,8.279066792244661244e+00,2.537739133502414104e-04,1.057111828695102895e+00,8.881526743507247579e-01,6.931471483593454330e-01,9.574673891866593678e+00
8.221428571428571530e+00,8.286617636318084124e+00,2.518649224171916464e-04,1.057124538213179310e+00,8.882390128991928258e-01,6.931471488419753690e-01,9.575537277833904071e+00
8.228571428571427759e+00,8.294168571737621676e+00,2.499702688591231366e-04,1.057137405495598426e+00,8.883251434276068226e-01,6.931471493173773091e-01,9.576398583593446645e+00
8.235714285714285765e+00,8.301719599627746859e+00,2.480898448890170413e-04,1.057150429864439856e+00,8.884110665897678727e-01,6.931471497856593889e-01,9.577257815683337228e+00
8.242857142857141994e+00,8.309270721108093838e+00,2.462235435342896290e-04,1.057163610643956808e+00,8.884967830369689956e-01,6.931471502469283008e-01,9.578114980616616592e+00
8.250000000000000000e+00,8.316821937293465083e+00,2.443712586305722082e-04,1.057176947160570091e+00,8.885822934180062083e-01,6.931471507012889610e-01,9.578970084881351710e+00
8.257142857142856229e+00,8.324373249293874011e+00,2.425328848155311207e-04,1.057190438742863892e+00,8.886675983791892941e-01,6.931471511488449533e-01,9.579823134940737006e+00
8.264285714285714235e+00,8.331924658214543200e+00,2.407083175227466075e-04,1.057204084721582671e+00,8.887526985643537936e-01,6.931471515896978630e-01,9.580674137233234688e+00
8.271428571428570464e+00,8.339476165155920384e+00,2.388974529756349337e-04,1.057217884429622945e+00,8.888375946148712181e-01,6.931471520239484985e-01,9.581523098172661790e+00
8.278571428571428470e+00,8.347027771213694436e+00,2.371001881814177039e-04,1.057231837202032843e+00,8.889222871696601525e-01,6.931471524516954474e-01,9.582370024148296750e+00
8.285714285714284699e+00,8.354579477478807803e+00,2.353164209251392075e-04,1.057245942376001890e+00,8.890067768651979119e-01,6.931471528730360765e-01,9.583214921525016194e+00
8.292857142857142705e+00,8.362131285037493811e+00,2.335460497637240963e-04,1.057260199290862346e+00,8.890910643355307563e-01,6.931471532880664199e-01,9.584057796643374871e+00
8.299999999999998934e+00,8.369683194971255347e+00,2.317889740200952621e-04,1.057274607288078316e+00,8.891751502122853257e-01,6.931471536968808467e-01,9.584898655819733548e+00
8.307142857142856940e+00,8.377235208356911045e+00,2.300450937773216393e-04,1.057289165711245094e+00,8.892590351246788538e-01,6.931471540995725045e-01,9.585737505346360265e+00
8.314285714285713169e+00,8.384787326266588181e+00,2.283143098728235775e-04,1.057303873906081382e+00,8.893427196995298267e-01,6.931471544962330977e-01,9.586574351491529811e+00
8.321428571428571175e+00,8.392339549767756424e+00,2.265965238926143186e-04,1.057318731220429076e+00,8.894262045612699730e-01,6.931471548869527766e-01,9.587409200499651618e+00
8.328571428571429180e+00,8.399891879923234939e+00,2.248916381655918079e-04,1.057333737004241048e+00,8.895094903319528123e-01,6.931471552718206919e-01,9.588242058591347927e+00
8.335714285714285410e+00,8.407444317791201271e+00,2.231995557578747677e-04,1.057348890609583814e+00,8.895925776312659794e-01,6.931471556509243293e-01,9.589072931963585233e+00
8.342857142857143415e+00,8.414996864425221546e+00,2.215201804671777211e-04,1.057364191390627539e+00,8.896754670765411044e-01,6.931471560243498420e-01,9.589901826789761330e+00
8.349999999999999645e+00,8.422549520874239803e+00,2.198534168172389515e-04,1.057379638703642488e+00,8.897581592827645824e-01,6.931471563921827173e-01,9.590728749219827876e+00
8.357142857142857650e+00,8.430102288182629522e+00,2.181991700522778986e-04,1.057395231906995470e+00,8.898406548625867885e-01,6.931471567545062218e-01,9.591553705380373884e+00
8.364285714285713880e+00,8.437655167390175848e+00,2.165573461315107218e-04,1.057410970361143399e+00,8.899229544263340674e-01,6.931471571114029562e-01,9.592376701374742964e+00
8.371428571428571885e+00,8.445208159532105796e+00,2.149278517236979556e-04,1.057426853428629521e+00,8.900050585820188376e-01,6.931471574629544108e-01,9.593197743283143453e+00
8.378571428571428115e+00,8.452761265639104238e+00,2.133105942017377292e-04,1.057442880474077862e+00,8.900869679353482500e-01,6.931471578092402996e-01,9.594016837162723021e+00
8.385714285714286120e+00,8.460314486737317452e+00,2.117054816373031942e-04,1.057459050864186789e+00,8.901686830897365121e-01,6.931471581503396706e-01,9.594833989047703682e+00
8.392857142857142350e+00,8.467867823848385100e+00,2.101124227955158117e-04,1.057475363967727455e+00,8.902502046463135477e-01,6.931471584863300173e-01,9.595649204949465272e+00
8.400000000000000355e+00,8.475421277989436675e+00,2.085313271296673483e-04,1.057491819155537138e+00,8.903315332039356544e-01,6.931471588172879450e-01,9.596462490856644934e+00
8.407142857142856585e+00,8.482974850173123471e+00,2.069621047759751561e-04,1.057508415800513690e+00,8.904126693591959407e-01,6.931471591432887269e-01,9.597273852735247246e+00
8.414285714285714590e+00,8.490528541407615037e+00,2.054046665483857275e-04,1.057525153277610430e+00,8.904936137064336510e-01,6.931471594644067480e-01,9.598083296528741926e+00
8.421428571428570820e+00,8.498082352696632924e+00,2.038589239334105587e-04,1.057542030963833257e+00,8.905743668377444910e-01,6.931471597807146168e-01,9.598890828158159749e+00
8.428571428571428825e+00,8.505636285039452460e+00,2.023247890850087428e-04,1.057559048238234434e+00,8.906549293429905090e-01,6.931471600922851639e-01,9.599696453522190254e+00
8.435714285714285054e+00,8.513190339430916964e+00,2.008021748195066420e-04,1.057576204481906812e+00,8.907353018098096431e-01,6.931471603991885555e-01,9.600500178497284764e+00
8.442857142857143060e+00,8.520744516861462614e+00,1.992909946105544776e-04,1.057593499077980725e+00,8.908154848236261580e-01,6.931471607014949576e-01,9.601302008937755872e+00
8.449999999999999289e+00,8.528298818317118446e+00,1.977911625841272906e-04,1.057610931411617550e+00,8.908954789676601926e-01,6.931471609992732041e-01,9.602101950675876907e+00
8.457142857142857295e+00,8.535853244779545435e+00,1.963025935135566933e-04,1.057628500870005483e+00,8.909752848229366418e-01,6.931471612925911296e-01,9.602900009521958324e+00
8.464285714285713524e+00,8.543407797226009848e+00,1.948252028146137691e-04,1.057646206842354442e+00,8.910549029682963695e-01,6.931471615815154586e-01,9.603696191264479154e+00
8.471428571428571530e+00,8.550962476629447195e+00,1.933589065406127335e-04,1.057664048719891614e+00,8.911343339804042030e-01,6.931471618661118050e-01,9.604490501670152725e+00
8.478571428571427759e+00,8.558517283958433808e+00,1.919036213775698906e-04,1.057682025895855693e+00,8.912135784337598121e-01,6.931471621464453392e-01,9.605282946484043904e+00
8.485714285714285765e+00,8.566072220177227692e+00,1.904592646393871733e-04,1.057700137765492210e+00,8.912926369007065919e-01,6.931471624225794548e-01,9.606073531429645485e+00
8.492857142857141994e+00,8.573627286245773860e+00,1.890257542630792138e-04,1.057718383726048872e+00,8.913715099514412099e-01,6.931471626945773234e-01,9.606862262208990089e+00
8.500000000000000000e+00,8.581182483119722093e+00,1.876030088040353809e-04,1.057736763176770900e+00,8.914501981540229325e-01,6.931471629625007846e-01,9.607649144502730110e+00
8.507142857142856229e+00,8.588737811750421614e+00,1.861909474313224464e-04,1.057755275518894367e+00,8.915287020743829505e-01,6.931471632264107896e-01,9.608434183970238962e+00
8.514285714285714235e+00,8.596293273084981479e+00,1.847894899230114027e-04,1.057773920155644198e+00,8.916070222763348152e-01,6.931471634863675124e-01,9.609217386249715886e+00
8.521428571428570464e+00,8.603848868066219069e+00,1.833985566615611471e-04,1.057792696492226181e+00,8.916851593215815441e-01,6.931471637424299059e-01,9.609998756958244570e+00
8.528571428571428470e+00,8.611404597632740021e+00,1.820180686292134143e-04,1.057811603935825406e+00,8.917631137697271670e-01,6.931471639946565899e-01,9.610778301691928149e+00
8.535714285714284699e+00,8.618960462718911586e+00,1.806479474034431928e-04,1.057830641895596946e+00,8.918408861782840535e-01,6.931471642431048519e-01,9.611556026025944277e+00
8.542857142857142705e+00,8.626516464254885719e+00,1.792881151524346206e-04,1.057849809782664297e+00,8.919184771026833491e-01,6.931471644878310912e-01,9.612331935514664139e+00
8.549999999999998934e+00,8.634072603166615067e+00,1.779384946305935804e-04,1.057869107010114496e+00,8.919958870962839681e-01,6.931471647288912630e-01,9.613106035691730611e+00
8.557142857142856940e+00,8.641628880375876065e+00,1.765990091740934453e-04,1.057888532992990571e+00,8.920731167103802539e-01,6.931471649663403234e-01,9.613878332070143529e+00
8.564285714285713169e+00,8.649185296800260048e+00,1.752695826964607493e-04,1.057908087148289544e+00,8.921501664942127485e-01,6.931471652002318962e-01,9.614648830142359159e+00
8.571428571428571175e+00,8.656741853353212335e+00,1.739501396841866890e-04,1.057927768894955545e+00,8.922270369949768520e-01,6.931471654306196051e-01,9.615417535380387903e+00
8.578571428571429180e+00,8.664298550944026900e+00,1.726406051923801241e-04,1.057947577653874927e+00,8.923037287578302612e-01,6.931471656575559637e-01,9.616184453235860019e+00
8.585714285714285410e+00,8.671855390477874792e+00,1.713409048404481154e-04,1.057967512847872937e+00,8.923802423259039607e-01,6.931471658810923753e-01,9.616949589140132204e+00
8.592857142857143415e+00,8.679412372855804136e+00,1.700509648078148985e-04,1.057987573901707723e+00,8.924565782403092173e-01,6.931471661012799101e-01,9.617712948504372861e+00
8.599999999999999645e+00,8.686969498974768555e+00,1.687707118296687212e-04,1.058007760242064554e+00,8.925327370401476834e-01,6.931471663181686393e-01,9.618474536719643808e+00
8.607142857142857650e+00,8.694526769727632498e+00,1.675000731927456796e-04,1.058028071297552719e+00,8.926087192625193900e-01,6.931471665318080788e-01,9.619234359157001535e+00
8.614285714285713880e+00,8.702084186003176569e+00,1.662389767311456734e-04,1.058048506498699304e+00,8.926845254425320730e-01,6.931471667422466343e-01,9.619992421167566476e+00
8.621428571428571885e+00,8.709641748686134832e+00,1.649873508221756018e-04,1.058069065277944087e+00,8.927601561133090557e-01,6.931471669495322674e-01,9.620748728082624268e+00
8.628571428571428115e+00,8.717199458657178823e+00,1.637451243822330544e-04,1.058089747069636211e+00,8.928356118059983526e-01,6.931471671537123846e-01,9.621503285213696799e+00
8.635714285714286120e+00,8.724757316792958406e+00,1.625122268627127164e-04,1.058110551310027292e+00,8.929108930497813290e-01,6.931471673548332824e-01,9.622256097852647017e+00
8.642857142857142350e+00,8.732315323966099996e+00,1.612885882459508832e-04,1.058131477437268098e+00,8.929860003718810280e-01,6.931471675529408127e-01,9.623007171271749982e+00
8.650000000000000355e+00,8.739873481045220771e+00,1.600741390411988959e-04,1.058152524891402546e+00,8.930609342975711629e-01,6.931471677480802729e-01,9.623756510723792346e+00
8.657142857142856585e+00,8.747431788894949989e+00,1.588688102806261760e-04,1.058173693114363489e+00,8.931356953501831120e-01,6.931471679402958497e-01,9.624504121442127413e+00
8.664285714285714590e+00,8.754990248375934314e+00,1.576725335153567888e-04,1.058194981549967384e+00,8.932102840511162434e-01,6.931471681296312859e-01,9.625250008640794164e+00
8.671428571428570820e+00,8.762548860344848478e+00,1.564852408115354702e-04,1.058216389643908739e+00,8.932847009198450206e-01,6.931471683161301023e-01,9.625994177514581196e+00
8.678571428571428825e+00,8.770107625654430805e+00,1.553068647464200260e-04,1.058237916843758564e+00,8.933589464739275510e-01,6.931471684998340432e-01,9.626736633239110219e+00
8.685714285714285054e+00,8.777666545153463673e+00,1.541373384045125470e-04,1.058259562598953485e+00,8.934330212290143569e-01,6.931471686807857413e-01,9.627477380970930199e+00
8.692857142857143060e+00,8.785225619686810816e+00,1.529765953737112223e-04,1.058281326360796415e+00,8.935069256988560360e-01,6.931471688590258307e-01,9.628216425847586635e+00
8.699999999999999289e+00,8.792784850095427984e+00,1.518245697414962250e-04,1.058303207582449446e+00,8.935806603953119209e-01,6.931471690345953895e-01,9.628953772987715709e+00
8.707142857142857295e+00,8.800344237216357612e+00,1.506811960911470392e-04,1.058325205718928519e+00,8.936542258283578510e-01,6.931471692075338309e-01,9.629689427491111786e+00
8.714285714285713524e+00,8.807903781882773231e+00,1.495464094979814167e-04,1.058347320227098765e+00,8.937276225060947210e-01,6.931471693778810117e-01,9.630423394438826890e+00
8.721428571428571530e+00,8.815463484923958148e+00,1.484201455256332566e-04,1.058369550565669837e+00,8.938008509347560304e-01,6.931471695456754567e-01,9.631155678893234651e+00
8.728571428571427759e+00,8.823023347165355190e+00,1.473023402223481309e-04,1.058391896195192583e+00,8.938739116187160993e-01,6.931471697109555796e-01,9.631886285898117350e+00
8.735714285714285765e+00,8.830583369428541829e+00,1.461929301173187350e-04,1.058414356578050830e+00,8.939468050604983951e-01,6.931471698737587950e-01,9.632615220478742302e+00
8.742857142857141994e+00,8.838143552531272817e+00,1.450918522170381738e-04,1.058436931178459162e+00,8.940195317607838588e-01,6.931471700341225173e-01,9.633342487641961327e+00
8.750000000000000000e+00,8.845703897287481965e+00,1.439990440016873728e-04,1.058459619462458035e+00,8.940920922184173447e-01,6.931471701920829398e-01,9.634068092376255166e+00
8.757142857142856229e+00,8.853264404507289242e+00,1.429144434215495404e-04,1.058482420897905785e+00,8.941644869304168353e-01,6.931471703476762558e-01,9.634792039651845386e+00
8.764285714285714235e+00,8.860825074997027428e+00,1.418379888934491332e-04,1.058505334954478627e+00,8.942367163919808792e-01,6.931471705009377704e-01,9.635514334420745897e+00
8.771428571428570464e+00,8.868385909559238556e+00,1.407696192972225874e-04,1.058528361103661997e+00,8.943087810964965856e-01,6.931471706519023446e-01,9.636234981616869533e+00
8.778571428571428470e+00,8.875946908992711215e+00,1.397092739722102480e-04,1.058551498818746772e+00,8.943806815355471729e-01,6.931471708006047283e-01,9.636953986156077789e+00
8.785714285714284699e+00,8.883508074092462792e+00,1.386568927137830725e-04,1.058574747574824837e+00,8.944524181989194078e-01,6.931471709470783393e-01,9.637671352936273195e+00
8.792857142857142705e+00,8.891069405649774993e+00,1.376124157698884712e-04,1.058598106848785303e+00,8.945239915746121540e-01,6.931471710913568174e-01,9.638387086837479245e+00
8.799999999999998934e+00,8.898630904452193846e+00,1.365757838376273727e-04,1.058621576119306074e+00,8.945954021488430330e-01,6.931471712334729141e-01,9.639101192721904354e+00
8.807142857142856940e+00,8.906192571283567005e+00,1.355469380598528376e-04,1.058645154866853400e+00,8.946666504060570846e-01,6.931471713734591589e-01,9.639813675434030671e+00
8.814285714285713169e+00,8.913754406924008222e+00,1.345258200218041528e-04,1.058668842573673219e+00,8.947377368289336497e-01,6.931471715113470822e-01,9.640524539800683357e+00
8.821428571428571175e+00,8.921316412149959518e+00,1.335123717477539366e-04,1.058692638723789603e+00,8.948086618983935869e-01,6.931471716471685474e-01,9.641233790631105194e+00
8.828571428571429180e+00,8.928878587734182304e+00,1.325065356976901543e-04,1.058716542802996985e+00,8.948794260936085987e-01,6.931471717809543076e-01,9.641941432717040072e+00
8.835714285714285410e+00,8.936440934445757378e+00,1.315082547640226106e-04,1.058740554298857273e+00,8.949500298920052277e-01,6.931471719127347830e-01,9.642647470832786283e+00
8.842857142857143415e+00,8.944003453050131114e+00,1.305174722683084148e-04,1.058764672700696297e+00,8.950204737692767365e-01,6.931471720425400607e-01,9.643351909735306648e+00
8.849999999999999645e+00,8.951566144309094142e+00,1.295341319580114363e-04,1.058788897499593817e+00,8.950907581993867712e-01,6.931471721703996725e-01,9.644054754164267607e+00
8.857142857142857650e+00,8.959129008980815101e+00,1.285581780032792965e-04,1.058813228188384414e+00,8.951608836545793535e-01,6.931471722963427062e-01,9.644756008842135131e+00
8.864285714285713880e+00,8.966692047819840639e+00,1.275895549937496618e-04,1.058837664261650380e+00,8.952308506053836545e-01,6.931471724203980278e-01,9.645455678474233352e+00
8.871428571428571885e+00,8.974255261577125609e+00,1.266282079353768107e-04,1.058862205215715502e+00,8.953006595206237650e-01,6.931471725425937258e-01,9.646153767748831598e+00
8.878571428571428115e+00,8.981818651000017084e+00,1.256740822472885593e-04,1.058886850548643954e+00,8.953703108674244682e-01,6.931471726629578889e-01,9.646850281337201238e+00
8.885714285714286120e+00,8.989382216832295214e+00,1.247271237586598553e-04,1.058911599760230526e+00,8.954398051112191226e-01,6.931471727815176065e-01,9.647545223893708055e+00
8.892857142857142350e+00,8.996945959814164340e+00,1.237872787056168661e-04,1.058936452352001290e+00,8.955091427157565453e-01,6.931471728983000791e-01,9.648238600055865533e+00
8.900000000000000355e+00,9.004509880682283196e+00,1.228544937281595252e-04,1.058961407827204715e+00,8.955783241431075625e-01,6.931471730133319520e-01,9.648930414444407688e+00
8.907142857142856585e+00,9.012073980169763132e+00,1.219287158671117393e-04,1.058986465690807677e+00,8.956473498536744460e-01,6.931471731266394265e-01,9.649620671663384996e+00
8.914285714285714590e+00,9.019638259006185876e+00,1.210098925610925607e-04,1.059011625449492788e+00,8.957162203061946881e-01,6.931471732382482598e-01,9.650309376300194586e+00
8.921428571428570820e+00,9.027202717917617747e+00,1.200979716435108337e-04,1.059036886611651962e+00,8.957849359577504389e-01,6.931471733481838760e-01,9.650996532925688598e+00
8.928571428571428825e+00,9.034767357626625639e+00,1.191929013395827164e-04,1.059062248687380858e+00,8.958534972637749449e-01,6.931471734564713660e-01,9.651682146094222148e+00
8.935714285714285054e+00,9.042332178852262814e+00,1.182946302633755092e-04,1.059087711188475556e+00,8.959219046780588780e-01,6.931471735631355990e-01,9.652366220343724379e+00
8.942857142857143060e+00,9.049897182310123966e+00,1.174031074148658345e-04,1.059113273628428775e+00,8.959901586527585504e-01,6.931471736682004448e-01,9.653048760195787281e+00
8.949999999999999289e+00,9.057462368712320355e+00,1.165182821770299092e-04,1.059138935522422331e+00,8.960582596384015774e-01,6.931471737716903281e-01,9.653729770155706547e+00
8.957142857142857295e+00,9.065027738767515331e+00,1.156401043129487113e-04,1.059164696387323801e+00,8.961262080838943156e-01,6.931471738736284527e-01,9.654409254712570387e+00
8.964285714285713524e+00,9.072593293180924334e+00,1.147685239629396011e-04,1.059190555741682971e+00,8.961940044365290792e-01,6.931471739740382443e-01,9.655087218339328814e+00
8.971428571428571530e+00,9.080159032654323781e+00,1.139034916417087185e-04,1.059216513105725399e+00,8.962616491419896914e-01,6.931471740729426845e-01,9.655763665492839820e+00
8.978571428571427759e+00,9.087724957886081256e+00,1.130449582355226655e-04,1.059242568001347973e+00,8.963291426443602550e-01,6.931471741703640888e-01,9.656438600613967083e+00
8.985714285714285765e+00,9.095291069571143083e+00,1.121928749994067240e-04,1.059268719952115800e+00,8.963964853861299265e-01,6.931471742663246616e-01,9.657112028127624370e+00
8.992857142857141994e+00,9.102857368401064520e+00,1.113471935543595682e-04,1.059294968483255772e+00,8.964636778082012425e-01,6.931471743608464964e-01,9.657783952442859032e+00
9.000000000000000000e+00,9.110423855064016863e+00,1.105078658845918421e-04,1.059321313121651009e+00,8.965307203498950051e-01,6.931471744539510205e-01,9.658454377952901737e+00
9.007142857142856229e+00,9.117990530244791003e+00,1.096748443347862311e-04,1.059347753395839975e+00,8.965976134489587190e-01,6.931471745456595501e-01,9.659123309035246407e+00
9.014285714285714235e+00,9.125557394624827623e+00,1.088480816073754377e-04,1.059374288836007372e+00,8.966643575415729206e-01,6.931471746359928465e-01,9.659790750051721275e+00
9.021428571428570464e+00,9.133124448882204760e+00,1.080275307598457021e-04,1.059400918973983696e+00,8.967309530623567282e-01,6.931471747249715598e-01,9.660456705348538620e+00
9.028571428571428470e+00,9.140691693691673336e+00,1.072131452020555709e-04,1.059427643343235248e+00,8.967974004443747260e-01,6.931471748126160071e-01,9.661121179256362268e+00
9.035714285714284699e+00,9.148259129724648275e+00,1.064048786935799538e-04,1.059454461478865239e+00,8.968637001191444025e-01,6.931471748989461723e-01,9.661784176090391085e+00
9.042857142857142705e+00,9.155826757649235148e+00,1.056026853410705794e-04,1.059481372917606246e+00,8.969298525166420344e-01,6.931471749839817065e-01,9.662445700150403383e+00
9.049999999999998934e+00,9.163394578130235502e+00,1.048065195956389748e-04,1.059508377197814877e+00,8.969958580653086821e-01,6.931471750677420385e-01,9.663105755720827972e+00
9.057142857142856940e+00,9.170962591829161070e+00,1.040163362502582702e-04,1.059535473859468002e+00,8.970617171920569621e-01,6.931471751502461531e-01,9.663764347070815219e+00
9.064285714285713169e+00,9.178530799404233775e+00,1.032320904371864569e-04,1.059562662444159642e+00,8.971274303222790403e-01,6.931471752315130352e-01,9.664421478454302772e+00
9.071428571428571175e+00,9.186099201510423029e+00,1.024537376254053121e-04,1.059589942495093640e+00,8.971929978798497407e-01,6.931471753115612255e-01,9.665077154110058189e+00
9.078571428571427404e+00,9.193667798799431523e+00,1.016812336180842057e-04,1.059617313557081442e+00,8.972584202871355386e-01,6.931471753904085986e-01,9.665731378261764206e+00
9.085714285714285410e+00,9.201236591919709440e+00,1.009145345500602522e-04,1.059644775176534548e+00,8.973236979650004441e-01,6.931471754680735842e-01,9.666384155118077359e+00
9.092857142857143415e+00,9.208805581516489980e+00,1.001535968853355655e-04,1.059672326901464068e+00,8.973888313328105548e-01,6.931471755445737237e-01,9.667035488872679494e+00
9.099999999999999645e+00,9.216374768231768044e+00,9.939837741459930107e-05,1.059699968281472060e+00,8.974538208084434920e-01,6.931471756199265588e-01,9.667685383704363034e+00
9.107142857142857650e+00,9.223944152704335764e+00,9.864883325276281730e-05,1.059727698867749757e+00,8.975186668082911767e-01,6.931471756941491869e-01,9.668333843777061176e+00
9.114285714285713880e+00,9.231513735569780721e+00,9.790492183651736103e-05,1.059755518213070902e+00,8.975833697472681560e-01,6.931471757672584832e-01,9.668980873239940266e+00
9.121428571428571885e+00,9.239083517460507267e+00,9.716660092190808383e-05,1.059783425871789753e+00,8.976479300388177096e-01,6.931471758392711013e-01,9.669626476227449530e+00
9.128571428571428115e+00,9.246653499005734744e+00,9.643382858192873954e-05,1.059811421399833531e+00,8.977123480949166234e-01,6.931471759102035834e-01,9.670270656859369041e+00
9.135714285714286120e+00,9.254223680831515253e+00,9.570656320413282092e-05,1.059839504354699757e+00,8.977766243260832946e-01,6.931471759800722499e-01,9.670913419240905640e+00
9.142857142857142350e+00,9.261794063560763846e+00,9.498476348826165056e-05,1.059867674295452256e+00,8.978407591413812838e-01,6.931471760488926437e-01,9.671554767462705371e+00
9.150000000000000355e+00,9.269364647813230107e+00,9.426838844389621584e-05,1.059895930782713380e+00,8.979047529484284196e-01,6.931471761166807521e-01,9.672194705600963616e+00
9.157142857142856585e+00,9.276935434205537234e+00,9.355739738812033377e-05,1.059924273378664239e+00,8.979686061533996844e-01,6.931471761834520073e-01,9.672833237717448185e+00
9.164285714285714590e+00,9.284506423351194471e+00,9.285174994320414459e-05,1.059952701647036255e+00,8.980323191610353195e-01,6.931471762492216193e-01,9.673470367859573926e+00
9.171428571428570820e+00,9.292077615860586448e+00,9.215140603430747347e-05,1.059981215153107392e+00,8.980958923746469313e-01,6.931471763140044651e-01,9.674106100060473779e+00
9.178571428571428825e+00,9.299649012341008714e+00,9.145632588719620256e-05,1.060009813463700601e+00,8.981593261961211550e-01,6.931471763778155326e-01,9.674740438339027193e+00
9.185714285714285054e+00,9.307220613396667730e+00,9.076647002597947327e-05,1.060038496147174936e+00,8.982226210259280919e-01,6.931471764406692548e-01,9.675373386699950728e+00
