t,tau,population,population_rate,gamma,heat_power,mutual_information,mutual_information_rate,interaction_energy,bath_energy
4.036000000000000476e+00,3.228800000000000558e+00,1.165648342354572500e-02,-1.912354620078598327e-02,1.640593093638946787e+00,-3.052882915493474597e-02,1.269633899846174252e-01,-1.698235075094820246e-01,1.460913059205235127e-02,1.806417966417996235e+00
4.038000000000000256e+00,3.230400000000000382e+00,1.161831646350071703e-02,-1.904345767415683427e-02,1.639089254797148731e+00,-3.039716713948914170e-02,1.266243279907912633e-01,-1.692386783421087892e-01,1.457910290364614579e-02,1.806508920024722631e+00
4.040000000000000036e+00,3.232000000000000206e+00,1.158030938361896342e-02,-1.896366592028871437e-02,1.637578521616525062e+00,-3.026601080878078831e-02,1.262864341995512951e-01,-1.686553049982733032e-01,1.454910317682611004e-02,1.806599582851741825e+00
4.041999999999999815e+00,3.233600000000000030e+00,1.154246159112770620e-02,-1.888417016657111674e-02,1.636060905854495484e+00,-3.013535875181419174e-02,1.259497056991973063e-01,-1.680733875290027768e-01,1.451913149902087780e-02,1.806689955821583649e+00
4.044000000000000483e+00,3.235200000000000742e+00,1.150477249479866550e-02,-1.880496964114987055e-02,1.634536419529516227e+00,-3.000520955941873152e-02,1.256141395779429015e-01,-1.674929259694590555e-01,1.448918795717524070e-02,1.806780039854441799e+00
4.046000000000000263e+00,3.236800000000000566e+00,1.146724150494649735e-02,-1.872606357293140136e-02,1.633005074921788813e+00,-2.987556182425475659e-02,1.252797329239471735e-01,-1.669139203389754800e-01,1.445927263775096186e-02,1.806869835868175178e+00
4.048000000000000043e+00,3.238400000000000389e+00,1.142986803342728279e-02,-1.864745119158679049e-02,1.631466884573932630e+00,-2.974641414081924742e-02,1.249464828253461363e-01,-1.663363706410922460e-01,1.442938562672758072e-02,1.806959344778312992e+00
4.049999999999999822e+00,3.240000000000000213e+00,1.139265149363699083e-02,-1.856913172755608743e-02,1.629921861291666385e+00,-2.961776510545196042e-02,1.246143863702847687e-01,-1.657602768635941803e-01,1.439952700960312262e-02,1.807048567498057201e+00
4.052000000000000490e+00,3.241600000000000481e+00,1.135559130050994500e-02,-1.849110441205239694e-02,1.628370018144455145e+00,-2.948961331634116292e-02,1.242834406469478931e-01,-1.651856389785469337e-01,1.436969687139496611e-02,1.807137504938283401e+00
4.054000000000000270e+00,3.243200000000000305e+00,1.131868687051726038e-02,-1.841336847706605620e-02,1.626811368466152485e+00,-2.936195737352953472e-02,1.239536427435925237e-01,-1.646124569423339790e-01,1.433989529664060451e-02,1.807226158007547046e+00
4.056000000000000050e+00,3.244800000000000129e+00,1.128193762166528058e-02,-1.833592315536868717e-02,1.625245925855615337e+00,-2.923479587891983714e-02,1.236249897485775101e-01,-1.640407306956931377e-01,1.431012236939841961e-02,1.807314527612083888e+00
4.057999999999999829e+00,3.246399999999999952e+00,1.124534297349404771e-02,-1.825876768051733906e-02,1.623673704177307497e+00,-2.910812743628074170e-02,1.232974787503967190e-01,-1.634704601637536059e-01,1.428037817324852472e-02,1.807402614655813311e+00
4.060000000000000497e+00,3.248000000000000664e+00,1.120890234707567351e-02,-1.818190128685848173e-02,1.622094717561886501e+00,-2.898195065125241596e-02,1.229711068377093292e-01,-1.629016452560724248e-01,1.425066279129347593e-02,1.807490420040341661e+00
4.062000000000000277e+00,3.249600000000000488e+00,1.117261516501279021e-02,-1.810532320953213772e-02,1.620508980406774047e+00,-2.885626413135231744e-02,1.226458710993700296e-01,-1.623342858666722843e-01,1.422097630615919671e-02,1.807577944664966019e+00
4.064000000000000057e+00,3.251200000000000312e+00,1.113648085143696675e-02,-1.802903268447578894e-02,1.618916507376696012e+00,-2.873106648598061641e-02,1.223217686244620905e-01,-1.617683818740772439e-01,1.419131879999569086e-02,1.807665189426675312e+00
4.065999999999999837e+00,3.252800000000000136e+00,1.110049883200708160e-02,-1.795302894842842542e-02,1.617317313404224466e+00,-2.860635632642585108e-02,1.219987965023265758e-01,-1.612039331413505361e-01,1.416169035447784053e-02,1.807752155220154755e+00
4.068000000000000504e+00,3.254400000000000404e+00,1.106466853390773199e-02,-1.787731123893448321e-02,1.615711413690285703e+00,-2.848213226587041624e-02,1.216769518225941094e-01,-1.606409395161311759e-01,1.413209105080627699e-02,1.807838842937788071e+00
4.070000000000000284e+00,3.256000000000000227e+00,1.102898938584762414e-02,-1.780187879434784806e-02,1.614098823704661623e+00,-2.835839291939612136e-02,1.213562316752150316e-01,-1.600794008306716254e-01,1.410252096970819255e-02,1.807925253469660598e+00
4.072000000000000064e+00,3.257600000000000051e+00,1.099346081805793393e-02,-1.772673085383568575e-02,1.612479559186460687e+00,-2.823513690398948145e-02,1.210366331504910270e-01,-1.595193169018741253e-01,1.407298019143806388e-02,1.808011387703562844e+00
4.073999999999999844e+00,3.259199999999999875e+00,1.095808226229069531e-02,-1.765186665738240415e-02,1.610853636144581102e+00,-2.811236283854721615e-02,1.207181533391048084e-01,-1.589606875313284706e-01,1.404346879577856450e-02,1.808097246524992707e+00
4.076000000000000512e+00,3.260800000000000587e+00,1.092285315181714712e-02,-1.757728544579345922e-02,1.609221070858145586e+00,-2.799006934388150597e-02,1.204007893321518419e-01,-1.584035125053485094e-01,1.401398686204131418e-02,1.808182830817159470e+00
4.078000000000000291e+00,3.262400000000000411e+00,1.088777292142609210e-02,-1.750298646069926856e-02,1.607581879876927911e+00,-2.786825504272537682e-02,1.200845382211693235e-01,-1.578477915950100563e-01,1.398453446906783651e-02,1.808268141460984468e+00
4.080000000000000071e+00,3.264000000000000234e+00,1.085284100742225054e-02,-1.742896894455901735e-02,1.605936080021752588e+00,-2.774691855973795626e-02,1.197693970981684591e-01,-1.572935245561881412e-01,1.395511169523017993e-02,1.808353179335107752e+00
4.081999999999999851e+00,3.265600000000000058e+00,1.081805684762458288e-02,-1.735523214066443318e-02,1.604283688384876339e+00,-2.762605852150964644e-02,1.194553630556632051e-01,-1.567407111295938404e-01,1.392571861843187875e-02,1.808437945315887863e+00
4.084000000000000519e+00,3.267200000000000770e+00,1.078341988136463994e-02,-1.728177529314355726e-02,1.602624722330347806e+00,-2.750567355656728316e-02,1.191424331867014241e-01,-1.561893510408117192e-01,1.389635531610874594e-02,1.808522440277406940e+00
4.086000000000000298e+00,3.268800000000000594e+00,1.074892954948486121e-02,-1.720859764696458516e-02,1.600959199494362828e+00,-2.738576229537944065e-02,1.188306045848946668e-01,-1.556394440003382174e-01,1.386702186522973529e-02,1.808606665091472721e+00
4.088000000000000078e+00,3.270400000000000418e+00,1.071458529433692332e-02,-1.713569844793950969e-02,1.599287137785574853e+00,-2.726632337036134779e-02,1.185198743444492442e-01,-1.550909897036180096e-01,1.383771834229773415e-02,1.808690620627621426e+00
4.089999999999999858e+00,3.272000000000000242e+00,1.068038655978002620e-02,-1.706307694272782977e-02,1.597608555385401807e+00,-2.714735541587997777e-02,1.182102395601948575e-01,-1.545439878310816972e-01,1.380844482335040306e-02,1.808774307753122201e+00
4.092000000000000526e+00,3.273600000000000509e+00,1.064633279117919128e-02,-1.699073237884027310e-02,1.595923470748313422e+00,-2.702885706825910658e-02,1.179016973276157537e-01,-1.539984380481838611e-01,1.377920138396104138e-02,1.808857727332978671e+00
4.094000000000000306e+00,3.275200000000000333e+00,1.061242343540358055e-02,-1.691866400464246689e-02,1.594231902602090800e+00,-2.691082696578430897e-02,1.175942447428798832e-01,-1.534543400054403928e-01,1.374998809923943729e-02,1.808940880229932713e+00
4.096000000000000085e+00,3.276800000000000157e+00,1.057865794082474969e-02,-1.684687106935856341e-02,1.592533869948074221e+00,-2.679326374870786079e-02,1.172878789028694024e-01,-1.529116933384665478e-01,1.372080504383264322e-02,1.809023767304466901e+00
4.097999999999999865e+00,3.278399999999999981e+00,1.054503575731495849e-02,-1.677535282307482389e-02,1.590829392061375636e+00,-2.667616605925358583e-02,1.169825969052096792e-01,-1.523704976680138878e-01,1.369165229192590393e-02,1.809106389414809390e+00
4.099999999999999645e+00,3.279999999999999805e+00,1.051155633624541175e-02,-1.670410851674324418e-02,1.589118488491089609e+00,-2.655953254162175814e-02,1.166783958483001982e-01,-1.518307526000087226e-01,1.366252991724343363e-02,1.809188747416934584e+00
4.102000000000000313e+00,3.281600000000000517e+00,1.047821913048455067e-02,-1.663313740218507961e-02,1.587401179060463408e+00,-2.644336184199383780e-02,1.163752728313421497e-01,-1.512924577255893854e-01,1.363343799304934240e-02,1.809270842164567794e+00
4.104000000000000092e+00,3.283200000000000340e+00,1.044502359439631288e-02,-1.656243873209455042e-02,1.585677483867072413e+00,-2.632765260853749470e-02,1.160732249543706684e-01,-1.507556126211455072e-01,1.360437659214841499e-02,1.809352674509188130e+00
4.105999999999999872e+00,3.284800000000000164e+00,1.041196918383835608e-02,-1.649201176004215161e-02,1.583947423282941136e+00,-2.621240349141099393e-02,1.157722493182814782e-01,-1.502202168483541544e-01,1.357534578688702163e-02,1.809434245300031607e+00
4.107999999999999652e+00,3.286399999999999988e+00,1.037905535616031640e-02,-1.642185574047827154e-02,1.582211017954668675e+00,-2.609761314276806687e-02,1.154723430248625615e-01,-1.496862699542188258e-01,1.354634564915394024e-02,1.809515555384093144e+00
4.110000000000000320e+00,3.288000000000000256e+00,1.034628157020205629e-02,-1.635196992873665447e-02,1.580468288803521304e+00,-2.598328021676254290e-02,1.151735031768218592e-01,-1.491537714711071994e-01,1.351737625038118736e-02,1.809596605606132114e+00
4.112000000000000099e+00,3.289600000000000080e+00,1.031364728629187953e-02,-1.628235358103786307e-02,1.578719257025507972e+00,-2.586940336955295683e-02,1.148757268778180934e-01,-1.486227209167896579e-01,1.348843766154500523e-02,1.809677396808673233e+00
