t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
4.628571428571428115e+00,1.063470645022353667e+00,3.452554693800212737e-01,-1.257127703228332408e-02,4.980066005751196956e-01,6.323020770288225734e-01,5.612368082780019307e+00
4.635714285714285232e+00,1.063380805604321022e+00,3.452864883238040417e-01,-1.258365870992339021e-02,4.978823849116973954e-01,6.322909082036671791e-01,5.611114757320641466e+00
4.642857142857142350e+00,1.063290879907563324e+00,3.453175398479916280e-01,-1.259543633743672592e-02,4.977587968105667282e-01,6.322797265533224298e-01,5.609867694658989379e+00
4.649999999999999467e+00,1.063200872219775217e+00,3.453486224801229909e-01,-1.260661744678531586e-02,4.976358330855397138e-01,6.322685326046264542e-01,5.608626863460024481e+00
4.657142857142856585e+00,1.063110786775141481e+00,3.453797347656937244e-01,-1.261720948980351448e-02,4.975134905625540616e-01,6.322573268781545019e-01,5.607392232503695340e+00
4.664285714285713702e+00,1.063020627754899916e+00,3.454108752679689864e-01,-1.262721983901691353e-02,4.973917660797182450e-01,6.322461098882826702e-01,5.606163770685465231e+00
4.671428571428571708e+00,1.062930399287910443e+00,3.454420425677935946e-01,-1.263665578845165824e-02,4.972706564873540791e-01,6.322348821432542954e-01,5.604941447016794420e+00
4.678571428571428825e+00,1.062840105451209993e+00,3.454732352634075632e-01,-1.264552455443797990e-02,4.971501586480372992e-01,6.322236441452433464e-01,5.603725230625616227e+00
4.685714285714285943e+00,1.062749750270565174e+00,3.455044519702621386e-01,-1.265383327640433320e-02,4.970302694366374174e-01,6.322123963904183741e-01,5.602515090756792659e+00
4.692857142857143060e+00,1.062659337721018504e+00,3.455356913208378344e-01,-1.266158901766371685e-02,4.969109857403522512e-01,6.322011393690053493e-01,5.601310996772528306e+00
4.700000000000000178e+00,1.062568871727432418e+00,3.455669519644639087e-01,-1.266879876619236150e-02,4.967923044587440051e-01,6.321898735653499468e-01,5.600112918152790442e+00
4.707142857142857295e+00,1.062478356165018401e+00,3.455982325671420052e-01,-1.267546943540226109e-02,4.966742225037696357e-01,6.321785994579787182e-01,5.598920824495674964e+00
4.714285714285714413e+00,1.062387794859872336e+00,3.456295318113682957e-01,-1.268160786490331315e-02,4.965567367998131587e-01,6.321673175196601546e-01,5.597734685517791853e+00
4.721428571428571530e+00,1.062297191589497425e+00,3.456608483959596190e-01,-1.268722082126009544e-02,4.964398442837126835e-01,6.321560282174654155e-01,5.596554471054592028e+00
4.728571428571428648e+00,1.062206550083322432e+00,3.456921810358813407e-01,-1.269231499873996888e-02,4.963235419047865027e-01,6.321447320128268377e-01,5.595380151060691531e+00
4.735714285714285765e+00,1.062115874023215278e+00,3.457235284620765459e-01,-1.269689702005502574e-02,4.962078266248594050e-01,6.321334293615977762e-01,5.594211695610191271e+00
4.742857142857142883e+00,1.062025167043992635e+00,3.457548894212970070e-01,-1.270097343709453673e-02,4.960926954182827142e-01,6.321221207141107801e-01,5.593049074896938144e+00
4.750000000000000000e+00,1.061934432733923517e+00,3.457862626759354296e-01,-1.270455073165270565e-02,4.959781452719569383e-01,6.321108065152348798e-01,5.591892259234804818e+00
4.757142857142857117e+00,1.061843674635225554e+00,3.458176470038611949e-01,-1.270763531614706524e-02,4.958641731853509760e-01,6.320994872044328750e-01,5.590741219057941969e+00
4.764285714285714235e+00,1.061752896244559707e+00,3.458490411982557133e-01,-1.271023353433121603e-02,4.957507761705182148e-01,6.320881632158179553e-01,5.589595924921000325e+00
4.771428571428571352e+00,1.061662101013516768e+00,3.458804440674511094e-01,-1.271235166199930454e-02,4.956379512521131292e-01,6.320768349782093232e-01,5.588456347499340282e+00
4.778571428571428470e+00,1.061571292349101858e+00,3.459118544347692947e-01,-1.271399590768401179e-02,4.955256954674048808e-01,6.320655029151874826e-01,5.587322457589236180e+00
4.785714285714285587e+00,1.061480473614211384e+00,3.459432711383637060e-01,-1.271517241334822051e-02,4.954140058662900858e-01,6.320541674451491954e-01,5.586194226108050387e+00
4.792857142857142705e+00,1.061389648128105989e+00,3.459746930310624857e-01,-1.271588725506856213e-02,4.953028795113034177e-01,6.320428289813613265e-01,5.585071624094394949e+00
4.799999999999999822e+00,1.061298819166879293e+00,3.460061189802127735e-01,-1.271614644371262849e-02,4.951923134776263224e-01,6.320314879320142465e-01,5.583954622708277249e+00
4.807142857142856940e+00,1.061207989963921072e+00,3.460375478675272176e-01,-1.271595592561015030e-02,4.950823048530958448e-01,6.320201447002752326e-01,5.582843193231234125e+00
4.814285714285714057e+00,1.061117163710375566e+00,3.460689785889318193e-01,-1.271532158321586614e-02,4.949728507382101239e-01,6.320087996843404277e-01,5.581737307066442000e+00
4.821428571428571175e+00,1.061026343555596441e+00,3.461004100544151640e-01,-1.271424923576772691e-02,4.948639482461332784e-01,6.319974532774870202e-01,5.580636935738819915e+00
4.828571428571428292e+00,1.060935532607594212e+00,3.461318411878800960e-01,-1.271274463993651328e-02,4.947555945026991808e-01,6.319861058681242039e-01,5.579542050895116567e+00
4.835714285714285410e+00,1.060844733933482109e+00,3.461632709269956698e-01,-1.271081349047083024e-02,4.946477866464125683e-01,6.319747578398442478e-01,5.578452624303970708e+00
4.842857142857142527e+00,1.060753950559916392e+00,3.461946982230513781e-01,-1.270846142083400035e-02,4.945405218284508742e-01,6.319634095714725674e-01,5.577368627855981309e+00
4.849999999999999645e+00,1.060663185473530667e+00,3.462261220408130447e-01,-1.270569400383548056e-02,4.944337972126630620e-01,6.319520614371172407e-01,5.576290033563747528e+00
4.857142857142856762e+00,1.060572441621367767e+00,3.462575413583798278e-01,-1.270251675225581023e-02,4.943276099755668507e-01,6.319407138062188567e-01,5.575216813561887363e+00
4.864285714285713880e+00,1.060481721911306074e+00,3.462889551670428334e-01,-1.269893511946531411e-02,4.942219573063468263e-01,6.319293670435981447e-01,5.574148940107066963e+00
4.871428571428570997e+00,1.060391029212482072e+00,3.463203624711448936e-01,-1.269495450003577976e-02,4.941168364068492802e-01,6.319180215095047126e-01,5.573086385577997959e+00
4.878571428571428115e+00,1.060300366355706458e+00,3.463517622879431768e-01,-1.269058023034807040e-02,4.940122444915758804e-01,6.319066775596650087e-01,5.572029122475424145e+00
4.885714285714285232e+00,1.060209736133880698e+00,3.463831536474705208e-01,-1.268581758919054385e-02,4.939081787876784535e-01,6.318953355453289511e-01,5.570977123422112598e+00
4.892857142857142350e+00,1.060119141302403367e+00,3.464145355924013181e-01,-1.268067179835420145e-02,4.938046365349494926e-01,6.318839958133162238e-01,5.569930361162811039e+00
4.899999999999999467e+00,1.060028584579576272e+00,3.464459071779167898e-01,-1.267514802322041237e-02,4.937016149858131087e-01,6.318726587060634614e-01,5.568888808564194548e+00
4.907142857142856585e+00,1.059938068647007237e+00,3.464772674715714262e-01,-1.266925137334319086e-02,4.935991114053161488e-01,6.318613245616689911e-01,5.567852438614830035e+00
4.914285714285713702e+00,1.059847596150001792e+00,3.465086155531634238e-01,-1.266298690302484695e-02,4.934971230711154289e-01,6.318499937139385736e-01,5.566821224425092751e+00
4.921428571428571708e+00,1.059757169697961521e+00,3.465399505146026238e-01,-1.265635961188747889e-02,4.933956472734652432e-01,6.318386664924297014e-01,5.565795139227081911e+00
4.928571428571428825e+00,1.059666791864768864e+00,3.465712714597831146e-01,-1.264937444543652589e-02,4.932946813152055410e-01,6.318273432224962294e-01,5.564774156374551417e+00
4.935714285714285943e+00,1.059576465189173256e+00,3.466025775044551671e-01,-1.264203629562057896e-02,4.931942225117461609e-01,6.318160242253318959e-01,5.563758249342793505e+00
4.942857142857143060e+00,1.059486192175171260e+00,3.466338677760996689e-01,-1.263435000138405165e-02,4.930942681910515657e-01,6.318047098180140653e-01,5.562747391728529500e+00
4.950000000000000178e+00,1.059395975292382497e+00,3.466651414138032794e-01,-1.262632034921536139e-02,4.929948156936255210e-01,6.317934003135456944e-01,5.561741557249801460e+00
4.957142857142857295e+00,1.059305816976424452e+00,3.466963975681344734e-01,-1.261795207368888311e-02,4.928958623724920551e-01,6.317820960208992975e-01,5.560740719745819405e+00
4.964285714285714413e+00,1.059215719629278851e+00,3.467276354010220829e-01,-1.260924985800133784e-02,4.927974055931791386e-01,6.317707972450570253e-01,5.559744853176848522e+00
4.971428571428571530e+00,1.059125685619658030e+00,3.467588540856341717e-01,-1.260021833450356184e-02,4.926994427336989224e-01,6.317595042870539634e-01,5.558753931624043076e+00
4.978571428571428648e+00,1.059035717283367095e+00,3.467900528062578536e-01,-1.259086208522587798e-02,4.926019711845275317e-01,6.317482174440181009e-01,5.557767929289293640e+00
4.985714285714285765e+00,1.058945816923659411e+00,3.468212307581817755e-01,-1.258118564239880596e-02,4.925049883485843050e-01,6.317369370092117409e-01,5.556786820495054791e+00
4.992857142857142883e+00,1.058855986811592098e+00,3.468523871475781006e-01,-1.257119348896806182e-02,4.924084916412107549e-01,6.317256632720711362e-01,5.555810579684179018e+00
5.000000000000000000e+00,1.058766229186375751e+00,3.468835211913871008e-01,-1.256089005910492572e-02,4.923124784901479201e-01,6.317143965182472343e-01,5.554839181419726657e+00
5.007142857142857117e+00,1.058676546255721496e+00,3.469146321172018599e-01,-1.255027973871067695e-02,4.922169463355135499e-01,6.317031370296437576e-01,5.553872600384779368e+00
5.014285714285714235e+00,1.058586940196181825e+00,3.469457191631555859e-01,-1.253936686591612150e-02,4.921218926297771801e-01,6.316918850844579492e-01,5.552910811382229639e+00
5.021428571428571352e+00,1.058497413153494326e+00,3.469767815778076470e-01,-1.252815573157687636e-02,4.920273148377363182e-01,6.316806409572179870e-01,5.551953789334581835e+00
5.028571428571428470e+00,1.058407967242911862e+00,3.470078186200344361e-01,-1.251665057976217126e-02,4.919332104364916303e-01,6.316694049188211757e-01,5.551001509283738145e+00
5.035714285714285587e+00,1.058318604549540742e+00,3.470388295589170169e-01,-1.250485560823973337e-02,4.918395769154194075e-01,6.316581772365726932e-01,5.550053946390766768e+00
5.042857142857142705e+00,1.058229327128666020e+00,3.470698136736337647e-01,-1.249277496895525620e-02,4.917464117761461972e-01,6.316469581742224504e-01,5.549111075935684312e+00
5.049999999999999822e+00,1.058140137006078563e+00,3.471007702533517869e-01,-1.248041276850757157e-02,4.916537125325204372e-01,6.316357479920020612e-01,5.548172873317206211e+00
5.057142857142856940e+00,1.058051036178397020e+00,3.471316985971202862e-01,-1.246777306861780905e-02,4.915614767105846994e-01,6.316245469466617024e-01,5.547239314052508696e+00
5.064285714285714057e+00,1.057962026613385786e+00,3.471625980137654777e-01,-1.245485988659542076e-02,4.914697018485474911e-01,6.316133552915065286e-01,5.546310373776980995e+00
5.071428571428571175e+00,1.057873110250272530e+00,3.471934678217850068e-01,-1.244167719579772693e-02,4.913783854967530007e-01,6.316021732764325325e-01,5.545386028243962429e+00
5.078571428571428292e+00,1.057784289000058608e+00,3.472243073492454757e-01,-1.242822892608607538e-02,4.912875252176528984e-01,6.315910011479619612e-01,5.544466253324491056e+00
5.085714285714285410e+00,1.057695564745829930e+00,3.472551159336791926e-01,-1.241451896427655209e-02,4.911971185857731959e-01,6.315798391492783992e-01,5.543551025007010580e+00
5.092857142857142527e+00,1.057606939343060715e+00,3.472858929219838631e-01,-1.240055115458670032e-02,4.911071631876859911e-01,6.315686875202620731e-01,5.542640319397121651e+00
5.099999999999999645e+00,1.057518414619917690e+00,3.473166376703213376e-01,-1.238632929907725576e-02,4.910176566219757732e-01,6.315575464975240472e-01,5.541734112717282557e+00
5.107142857142856762e+00,1.057429992377559858e+00,3.473473495440186909e-01,-1.237185715808928124e-02,4.909285964992091689e-01,6.315464163144406395e-01,5.540832381306532994e+00
5.114285714285713880e+00,1.057341674390433806e+00,3.473780279174701335e-01,-1.235713845067725088e-02,4.908399804419003587e-01,6.315352972011865074e-01,5.539935101620190316e+00
5.121428571428570997e+00,1.057253462406566369e+00,3.474086721740401451e-01,-1.234217685503779388e-02,4.907518060844796581e-01,6.315241893847682864e-01,5.539042250229564424e+00
5.128571428571428115e+00,1.057165358147859502e+00,3.474392817059656635e-01,-1.232697600893307294e-02,4.906640710732597666e-01,6.315130930890587857e-01,5.538153803821656673e+00
5.135714285714285232e+00,1.057077363310370721e+00,3.474698559142631038e-01,-1.231153951011066533e-02,4.905767730663993520e-01,6.315020085348279633e-01,5.537269739198821483e+00
5.142857142857142350e+00,1.056989479564603762e+00,3.475003942086321573e-01,-1.229587091671976648e-02,4.904899097338723535e-01,6.314909359397766764e-01,5.536390033278499878e+00
5.149999999999999467e+00,1.056901708555785468e+00,3.475308960073638098e-01,-1.227997374772140694e-02,4.904034787574296783e-01,6.314798755185682122e-01,5.535514663092865106e+00
5.157142857142856585e+00,1.056814051904146234e+00,3.475613607372476377e-01,-1.226385148329573078e-02,4.903174778305658954e-01,6.314688274828599290e-01,5.534643605788518883e+00
5.164285714285713702e+00,1.056726511205196228e+00,3.475917878334797706e-01,-1.224750756524482787e-02,4.902319046584820983e-01,6.314577920413353418e-01,5.533776838626156547e+00
5.171428571428571708e+00,1.056639088029996287e+00,3.476221767395735740e-01,-1.223094539739198044e-02,4.901467569580508776e-01,6.314467693997343201e-01,5.532914338980243762e+00
5.178571428571428825e+00,1.056551783925429477e+00,3.476525269072692215e-01,-1.221416834597472030e-02,4.900620324577787401e-01,6.314357597608846184e-01,5.532056084338671909e+00
5.185714285714285943e+00,1.056464600414466215e+00,3.476828377964459316e-01,-1.219717974003724920e-02,4.899777288977692491e-01,6.314247633247320746e-01,5.531202052302425010e+00
5.192857142857143060e+00,1.056377538996431831e+00,3.477131088750330945e-01,-1.217998287181544514e-02,4.898938440296866648e-01,6.314137802883705852e-01,5.530352220585237788e+00
5.200000000000000178e+00,1.056290601147262587e+00,3.477433396189255066e-01,-1.216258099712032303e-02,4.898103756167169198e-01,6.314028108460723043e-01,5.529506567013241281e+00
5.207142857142857295e+00,1.056203788319771242e+00,3.477735295118951631e-01,-1.214497733571621475e-02,4.897273214335303160e-01,6.313918551893172859e-01,5.528665069524620890e+00
5.214285714285714413e+00,1.056117101943898628e+00,3.478036780455076582e-01,-1.212717507169605233e-02,4.896446792662434433e-01,6.313809135068220169e-01,5.527827706169256672e+00
5.221428571428571530e+00,1.056030543426967894e+00,3.478337847190380305e-01,-1.210917735385158567e-02,4.895624469123796563e-01,6.313699859845692819e-01,5.526994455108365401e+00
5.228571428571428648e+00,1.055944114153935853e+00,3.478638490393872185e-01,-1.209098729604073802e-02,4.894806221808307711e-01,6.313590728058362522e-01,5.526165294614143519e+00
5.235714285714285765e+00,1.055857815487642348e+00,3.478938705209993487e-01,-1.207260797755155442e-02,4.893992028918173753e-01,6.313481741512232404e-01,5.525340203069396772e+00
5.242857142857142883e+00,1.055771648769052939e+00,3.479238486857810231e-01,-1.205404244346075342e-02,4.893181868768497478e-01,6.313372901986813446e-01,5.524519158967178711e+00
5.250000000000000000e+00,1.055685615317505377e+00,3.479537830630196060e-01,-1.203529370499020930e-02,4.892375719786879462e-01,6.313264211235405376e-01,5.523702140910419445e+00
5.257142857142857117e+00,1.055599716430947632e+00,3.479836731893041768e-01,-1.201636473985956237e-02,4.891573560513006180e-01,6.313155670985373114e-01,5.522889127611543714e+00
5.264285714285714235e+00,1.055513953386176373e+00,3.480135186084462595e-01,-1.199725849263413163e-02,4.890775369598269195e-01,6.313047282938415439e-01,5.522080097892110295e+00
5.271428571428571352e+00,1.055428327439074776e+00,3.480433188714009418e-01,-1.197797787507026875e-02,4.889981125805333284e-01,6.312939048770840333e-01,5.521275030682416762e+00
5.278571428571428470e+00,1.055342839824842116e+00,3.480730735361903805e-01,-1.195852576645678976e-02,4.889190808007749522e-01,6.312830970133822550e-01,5.520473905021131777e+00
5.285714285714285587e+00,1.055257491758227362e+00,3.481027821678264744e-01,-1.193890501395323059e-02,4.888404395189532847e-01,6.312723048653681168e-01,5.519676700054901630e+00
5.292857142857142705e+00,1.055172284433755880e+00,3.481324443382352030e-01,-1.191911843292395301e-02,4.887621866444750718e-01,6.312615285932123843e-01,5.518883395037962991e+00
5.299999999999999822e+00,1.055087219025955703e+00,3.481620596261817413e-01,-1.189916880726932073e-02,4.886843200977117885e-01,6.312507683546526582e-01,5.518093969331770765e+00
5.307142857142856940e+00,1.055002296689582453e+00,3.481916276171954094e-01,-1.187905888975391948e-02,4.886068378099566178e-01,6.312400243050173554e-01,5.517308402404583312e+00
5.314285714285714057e+00,1.054917518559837619e+00,3.482211479034972301e-01,-1.185879140233006383e-02,4.885297377233833171e-01,6.312292965972513548e-01,5.516526673831084082e+00
5.321428571428571175e+00,1.054832885752590599e+00,3.482506200839261545e-01,-1.183836903645873323e-02,4.884530177910045845e-01,6.312185853819418657e-01,5.515748763291987267e+00
5.328571428571428292e+00,1.054748399364593192e+00,3.482800437638676194e-01,-1.181779445342805157e-02,4.883766759766293153e-01,6.312078908073427419e-01,5.514974650573635451e+00
5.335714285714285410e+00,1.054664060473696097e+00,3.483094185551815491e-01,-1.179707028466681594e-02,4.883007102548202472e-01,6.311972130193990171e-01,5.514204315567600823e+00
5.342857142857142527e+00,1.054579870139057407e+00,3.483387440761329112e-01,-1.177619913205625590e-02,4.882251186108517160e-01,6.311865521617716634e-01,5.513437738270289046e+00
5.349999999999999645e+00,1.054495829401357332e+00,3.483680199513203846e-01,-1.175518356823718191e-02,4.881498990406667460e-01,6.311759083758610167e-01,5.512674898782528032e+00
5.357142857142856762e+00,1.054411939283003141e+00,3.483972458116082471e-01,-1.173402613691605645e-02,4.880750495508348608e-01,6.311652818008317567e-01,5.511915777309180697e+00
5.364285714285713880e+00,1.054328200788333447e+00,3.484264212940579863e-01,-1.171272935316518965e-02,4.880005681585085631e-01,6.311546725736354446e-01,5.511160354158721297e+00
5.371428571428570997e+00,1.054244614903826482e+00,3.484555460418594097e-01,-1.169129570372188197e-02,4.879264528913803134e-01,6.311440808290345039e-01,5.510408609742837527e+00
5.378571428571428115e+00,1.054161182598295055e+00,3.484846197042653637e-01,-1.166972764728415636e-02,4.878527017876401195e-01,6.311335066996255350e-01,5.509660524576026397e+00
5.385714285714285232e+00,1.054077904823091716e+00,3.485136419365236216e-01,-1.164802761480276255e-02,4.877793128959309055e-01,6.311229503158612975e-01,5.508916079275170574e+00
5.392857142857142350e+00,1.053994782512301720e+00,3.485426123998124903e-01,-1.162619800977020453e-02,4.877062842753070449e-01,6.311124118060749133e-01,5.508175254559144918e+00
5.399999999999999467e+00,1.053911816582940864e+00,3.485715307611748637e-01,-1.160424120850822235e-02,4.876336139951889526e-01,6.311018912965009608e-01,5.507438031248390153e+00
5.407142857142856585e+00,1.053829007935146445e+00,3.486003966934547171e-01,-1.158215956045047235e-02,4.875613001353212295e-01,6.310913889112984565e-01,5.506704390264510529e+00
5.414285714285713702e+00,1.053746357452370663e+00,3.486292098752325486e-01,-1.155995538842272304e-02,4.874893407857278649e-01,6.310809047725729481e-01,5.505974312629851930e+00
5.421428571428570820e+00,1.053663866001565808e+00,3.486579699907636498e-01,-1.153763098892134770e-02,4.874177340466692709e-01,6.310704390003976094e-01,5.505247779467090652e+00
5.428571428571428825e+00,1.053581534433376765e+00,3.486866767299138248e-01,-1.151518863238759280e-02,4.873464780285982623e-01,6.310599917128358882e-01,5.504524771998818622e+00
5.435714285714285943e+00,1.053499363582321324e+00,3.487153297880993819e-01,-1.149263056347934152e-02,4.872755708521156470e-01,6.310495630259616018e-01,5.503805271547117961e+00
5.442857142857143060e+00,1.053417354266975803e+00,3.487439288662251280e-01,-1.146995900134088926e-02,4.872050106479280385e-01,6.310391530538812521e-01,5.503089259533161304e+00
5.450000000000000178e+00,1.053335507290155570e+00,3.487724736706243056e-01,-1.144717613986869983e-02,4.871347955568020027e-01,6.310287619087544542e-01,5.502376717476774814e+00
5.457142857142857295e+00,1.053253823439095571e+00,3.488009639129979744e-01,-1.142428414797510595e-02,4.870649237295217038e-01,6.310183897008145859e-01,5.501667626996031402e+00
5.464285714285714413e+00,1.053172303485625738e+00,3.488293993103567803e-01,-1.140128516984927759e-02,4.869953933268431068e-01,6.310080365383896606e-01,5.500961969806820839e+00
5.471428571428571530e+00,1.053090948186349296e+00,3.488577795849612806e-01,-1.137818132521577902e-02,4.869262025194526222e-01,6.309977025279223106e-01,5.500259727722449199e+00
5.478571428571428648e+00,1.053009758282813735e+00,3.488861044642649900e-01,-1.135497470958926093e-02,4.868573494879196994e-01,6.309873877739897718e-01,5.499560882653186766e+00
5.485714285714285765e+00,1.052928734501685337e+00,3.489143736808557605e-01,-1.133166739452790006e-02,4.867888324226558039e-01,6.309770923793245334e-01,5.498865416605882572e+00
5.492857142857142883e+00,1.052847877554917488e+00,3.489425869723999374e-01,-1.130826142788411530e-02,4.867206495238686204e-01,6.309668164448334338e-01,5.498173311683519415e+00
5.500000000000000000e+00,1.052767188139920984e+00,3.489707440815851824e-01,-1.128475883405124017e-02,4.866527990015179217e-01,6.309565600696169785e-01,5.497484550084795529e+00
5.507142857142857117e+00,1.052686666939729232e+00,3.489988447560652962e-01,-1.126116161420936956e-02,4.865852790752726587e-01,6.309463233509895463e-01,5.496799114103716022e+00
5.514285714285714235e+00,1.052606314623163897e+00,3.490268887484048177e-01,-1.123747174656758441e-02,4.865180879744657183e-01,6.309361063844978190e-01,5.496116986129155002e+00
5.521428571428571352e+00,1.052526131844996549e+00,3.490548758160252341e-01,-1.121369118660449360e-02,4.864512239380500147e-01,6.309259092639397659e-01,5.495438148644439913e+00
5.528571428571428470e+00,1.052446119246113643e+00,3.490828057211492474e-01,-1.118982186730548348e-02,4.863846852145549127e-01,6.309157320813838510e-01,5.494762584226933200e+00
5.535714285714285587e+00,1.052366277453672616e+00,3.491106782307491496e-01,-1.116586569939806602e-02,4.863184700620417078e-01,6.309055749271870184e-01,5.494090275547604207e+00
5.542857142857142705e+00,1.052286607081262870e+00,3.491384931164924210e-01,-1.114182457158462841e-02,4.862525767480594396e-01,6.308954378900133442e-01,5.493421205370607296e+00
5.549999999999999822e+00,1.052207108729060314e+00,3.491662501546904385e-01,-1.111770035077256844e-02,4.861870035496012599e-01,6.308853210568526881e-01,5.492755356552865287e+00
5.557142857142856940e+00,1.052127782983983018e+00,3.491939491262460726e-01,-1.109349488230261527e-02,4.861217487530602455e-01,6.308752245130377911e-01,5.492092712043640468e+00
5.564285714285714057e+00,1.052048630419843978e+00,3.492215898166025623e-01,-1.106920999017402263e-02,4.860568106541852673e-01,6.308651483422624828e-01,5.491433254884114490e+00
5.571428571428571175e+00,1.051969651597504551e+00,3.492491720156922774e-01,-1.104484747726819198e-02,4.859921875580370254e-01,6.308550926266004444e-01,5.490776968206970032e+00
5.578571428571428292e+00,1.051890847065021450e+00,3.492766955178872035e-01,-1.102040912556942823e-02,4.859278777789442505e-01,6.308450574465204186e-01,5.490123835235962702e+00
5.585714285714285410e+00,1.051812217357798174e+00,3.493041601219484260e-01,-1.099589669638383060e-02,4.858638796404598503e-01,6.308350428809056387e-01,5.489473839285503587e+00
5.592857142857142527e+00,1.051733762998730004e+00,3.493315656309773920e-01,-1.097131193055562483e-02,4.858001914753171668e-01,6.308250490070698158e-01,5.488826963760241817e+00
5.599999999999999645e+00,1.051655484498350779e+00,3.493589118523667270e-01,-1.094665654868129216e-02,4.857368116253857893e-01,6.308150759007749020e-01,5.488183192154632906e+00
5.607142857142856762e+00,1.051577382354974777e+00,3.493861985977527174e-01,-1.092193225132139130e-02,4.856737384416284220e-01,6.308051236362466341e-01,5.487542508052531076e+00
5.614285714285713880e+00,1.051499457054841491e+00,3.494134256829664609e-01,-1.089714071921094561e-02,4.856109702840563092e-01,6.307951922861927407e-01,5.486904895126755832e+00
5.621428571428570997e+00,1.051421709072255073e+00,3.494405929279875145e-01,-1.087228361346638528e-02,4.855485055216864909e-01,6.307852819218180418e-01,5.486270337138682507e+00
5.628571428571428115e+00,1.051344138869723555e+00,3.494677001568966546e-01,-1.084736257579139995e-02,4.854863425324981718e-01,6.307753926128418787e-01,5.485638817937823042e+00
5.635714285714285232e+00,1.051266746898098070e+00,3.494947471978296361e-01,-1.082237922868062308e-02,4.854244797033884229e-01,6.307655244275134354e-01,5.485010321461396998e+00
5.642857142857142350e+00,1.051189533596707637e+00,3.495217338829315068e-01,-1.079733517562006528e-02,4.853629154301292159e-01,6.307556774326279481e-01,5.484384831733920329e+00
5.649999999999999467e+00,1.051112499393495270e+00,3.495486600483111439e-01,-1.077223200128682272e-02,4.853016481173251240e-01,6.307458516935429138e-01,5.483762332866794154e+00
5.657142857142856585e+00,1.051035644705152539e+00,3.495755255339957901e-01,-1.074707127174634284e-02,4.852406761783680245e-01,6.307360472741929680e-01,5.483142809057873102e+00
5.664285714285713702e+00,1.050958969937249021e+00,3.496023301838879216e-01,-1.072185453464696847e-02,4.851799980353953545e-01,6.307262642371063155e-01,5.482526244591059417e+00
5.671428571428570820e+00,1.050882475484365974e+00,3.496290738457197844e-01,-1.069658331941359015e-02,4.851196121192465904e-01,6.307165026434196076e-01,5.481912623835885512e+00
5.678571428571428825e+00,1.050806161730224231e+00,3.496557563710109839e-01,-1.067125913743851781e-02,4.850595168694200598e-01,6.307067625528928190e-01,5.481301931247092973e+00
5.685714285714285943e+00,1.050730029047813430e+00,3.496823776150243535e-01,-1.064588348227040772e-02,4.849997107340303093e-01,6.306970440239252351e-01,5.480694151364228439e+00
5.692857142857143060e+00,1.050654077799517250e+00,3.497089374367244319e-01,-1.062045782980154847e-02,4.849401921697648610e-01,6.306873471135691078e-01,5.480089268811217273e+00
5.700000000000000178e+00,1.050578308337240641e+00,3.497354356987342205e-01,-1.059498363845309300e-02,4.848809596418417467e-01,6.306776718775457535e-01,5.479487268295963887e+00
5.707142857142857295e+00,1.050502721002532613e+00,3.497618722672939384e-01,-1.056946234935833215e-02,4.848220116239665978e-01,6.306680183702592091e-01,5.478888134609925409e+00
5.714285714285714413e+00,1.050427316126709920e+00,3.497882470122194443e-01,-1.054389538654412588e-02,4.847633465982903456e-01,6.306583866448112197e-01,5.478291852627714675e+00
5.721428571428571530e+00,1.050352094030977623e+00,3.498145598068616025e-01,-1.051828415711073689e-02,4.847049630553665889e-01,6.306487767530148947e-01,5.477698407306681005e+00
5.728571428571428648e+00,1.050277055026550554e+00,3.498408105280652602e-01,-1.049263005140898056e-02,4.846468594941088504e-01,6.306391887454099177e-01,5.477107783686498088e+00
5.735714285714285765e+00,1.050202199414771442e+00,3.498669990561295573e-01,-1.046693444321613112e-02,4.845890344217486656e-01,6.306296226712755360e-01,5.476519966888761637e+00
5.742857142857142883e+00,1.050127527487229706e+00,3.498931252747677356e-01,-1.044119868991050942e-02,4.845314863537939498e-01,6.306200785786453267e-01,5.475934942116585269e+00
5.750000000000000000e+00,1.050053039525876253e+00,3.499191890710685038e-01,-1.041542413264308700e-02,4.844742138139856991e-01,6.306105565143202973e-01,5.475352694654176844e+00
5.757142857142857117e+00,1.049978735803140495e+00,3.499451903354565685e-01,-1.038961209650860439e-02,4.844172153342570231e-01,6.306010565238832077e-01,5.474773209866452994e+00
5.764285714285714235e+00,1.049904616582043149e+00,3.499711289616544985e-01,-1.036376389071326856e-02,4.843604894546904571e-01,6.305915786517113375e-01,5.474196473198616353e+00
5.771428571428571352e+00,1.049830682116310143e+00,3.499970048466443662e-01,-1.033788080874282860e-02,4.843040347234772725e-01,6.305821229409900308e-01,5.473622470175762977e+00
5.778571428571428470e+00,1.049756932650484309e+00,3.500228178906298337e-01,-1.031196412852719915e-02,4.842478496968751212e-01,6.305726894337264632e-01,5.473051186402477342e+00
5.785714285714285587e+00,1.049683368420034180e+00,3.500485679969996822e-01,-1.028601511260388186e-02,4.841919329391665139e-01,6.305632781707621870e-01,5.472482607562427326e+00
5.792857142857142705e+00,1.049609989651465680e+00,3.500742550722899527e-01,-1.026003500828033196e-02,4.841362830226173530e-01,6.305538891917860100e-01,5.471916719417959207e+00
