t,tau,population,population_rate,gamma,heat_power,mutual_information,mutual_information_rate,interaction_energy,bath_energy
2.020000000000000018e+00,1.616000000000000103e+00,2.705963676382859284e-01,2.639887618759125254e-01,-9.755813212865962480e-01,4.746517938528907465e-01,1.167702198089349608e+00,5.235419666280304307e-01,4.210916523810385725e-01,9.888831417468355589e-01
2.022000000000000242e+00,1.617600000000000371e+00,2.711247155940083586e-01,2.643581366500830643e-01,-9.750425595501304166e-01,4.752630580695193507e-01,1.168748602912722534e+00,5.228600635939963936e-01,4.200699761678673982e-01,9.889549011704135140e-01
2.024000000000000021e+00,1.619200000000000195e+00,2.716537928985359174e-01,2.647181114700249971e-01,-9.744686744311299442e-01,4.758572771785169464e-01,1.169793621184679111e+00,5.221554472459040142e-01,4.190478994929097700e-01,9.890258555750218727e-01
2.026000000000000245e+00,1.620800000000000241e+00,2.721835807574063404e-01,2.650686918025241812e-01,-9.738599626947241905e-01,4.764344666458569244e-01,1.170837207688542270e+00,5.214283275605121615e-01,4.180254422832327399e-01,9.890960191083795205e-01
2.028000000000000025e+00,1.622400000000000064e+00,2.727140603872994506e-01,2.654098833234195265e-01,-9.732167199098323840e-01,4.769946423088495258e-01,1.171879317627896544e+00,5.206789148193133876e-01,4.170026244439481999e-01,9.891654059088570428e-01
2.030000000000000249e+00,1.624000000000000332e+00,2.732452130164555459e-01,2.657416919172184699e-01,-9.725392404265643664e-01,4.775378203752415618e-01,1.172919906627172937e+00,5.199074195841170143e-01,4.159794658578002680e-01,9.892340301051485429e-01
2.032000000000000028e+00,1.625600000000000156e+00,2.737770198850923431e-01,2.660641236767091744e-01,-9.718278173543550835e-01,4.780640174223110273e-01,1.173958930732186268e+00,5.191140526728404980e-01,4.149559863847566143e-01,9.893019058159387980e-01
2.034000000000000252e+00,1.627200000000000202e+00,2.743094622458213672e-01,2.663771849025690641e-01,-9.710827425408175007e-01,4.785732503959555517e-01,1.174996346410623227e+00,5.182990251355101829e-01,4.139322058615959588e-01,9.893690471495775185e-01
2.036000000000000032e+00,1.628800000000000026e+00,2.748425213640621201e-01,2.666808821029644228e-01,-9.703043065512900744e-01,4.790655366097653078e-01,1.176032110552481136e+00,5.174625482304600066e-01,4.129081441015005072e-01,9.894354682037536097e-01
2.038000000000000256e+00,1.630400000000000293e+00,2.753761785184588584e-01,2.669752219931527115e-01,-9.694927986490922134e-01,4.795408937441009156e-01,1.177066180470464296e+00,5.166048334007421472e-01,4.118838208936481116e-01,9.895011830651629925e-01
2.040000000000000036e+00,1.632000000000000117e+00,2.759104150012918200e-01,2.672602114950738961e-01,-9.686485067764570855e-01,4.799993398451527504e-01,1.178098513900326161e+00,5.157260922507415080e-01,4.108592560028050400e-01,9.895662058091898583e-01
2.042000000000000259e+00,1.633600000000000385e+00,2.764452121188924472e-01,2.675358577369410518e-01,-9.677717175361326696e-01,4.804408933239986967e-01,1.179129069001171315e+00,5.148265365229895973e-01,4.098344691689213004e-01,9.896305504995746016e-01
2.044000000000000039e+00,1.635200000000000209e+00,2.769805511920537811e-01,2.678021680528265835e-01,-9.668627161736599307e-01,4.808655729556553515e-01,1.180157804355707718e+00,5.139063780751931265e-01,4.088094801067253536e-01,9.896942311880946308e-01
2.046000000000000263e+00,1.636800000000000255e+00,2.775164135564429646e-01,2.680591499822428947e-01,-9.659217865602871544e-01,4.812733978781188471e-01,1.181184678970455870e+00,5.129658288574565628e-01,4.077843085053215466e-01,9.897572619142377404e-01
2.048000000000000043e+00,1.638400000000000079e+00,2.780527805630109150e-01,2.683068112697203356e-01,-9.649492111765377578e-01,4.816643875914018991e-01,1.182209652275907574e+00,5.120051008897161804e-01,4.067589740277878785e-01,9.898196567048800354e-01
2.049999999999999822e+00,1.639999999999999902e+00,2.785896335784024402e-01,2.685451598643764926e-01,-9.639452710963878346e-01,4.820385619565558111e-01,1.183232684126646950e+00,5.110244062393658471e-01,4.057334963107745995e-01,9.898814295739637448e-01
2.052000000000000046e+00,1.641600000000000170e+00,2.791269539853648007e-01,2.687742039194899180e-01,-9.629102459720974005e-01,4.823959411947004727e-01,1.184253734801421043e+00,5.100239569991041888e-01,4.047078949641045864e-01,9.899425945221771439e-01
2.053999999999999826e+00,1.643199999999999994e+00,2.796647231831554392e-01,2.689939517920597600e-01,-9.618444140196141801e-01,4.827365458860304326e-01,1.185272765003168693e+00,5.090039652649644975e-01,4.036821895703758267e-01,9.900031655366311467e-01
2.056000000000000050e+00,1.644800000000000040e+00,2.802029225879491547e-01,2.692044120423681131e-01,-9.607480520046007832e-01,4.830603969688253563e-01,1.186289735859005656e+00,5.079646431145588004e-01,4.026563996845614612e-01,9.900631565905432252e-01
2.057999999999999829e+00,1.646399999999999864e+00,2.807415336332443334e-01,2.694055934335346514e-01,-9.596214352290362015e-01,4.833675157384478838e-01,1.187304608920166649e+00,5.069062025855171072e-01,4.016305448336167094e-01,9.901225816429147786e-01
2.060000000000000053e+00,1.648000000000000131e+00,2.812805377702677356e-01,2.695975049310690430e-01,-9.584648375184042779e-01,4.836579238463378783e-01,1.188317346161902766e+00,5.058288556541313818e-01,4.006046445160809655e-01,9.901814546382170512e-01
2.061999999999999833e+00,1.649599999999999955e+00,2.818199164683795610e-01,2.697801557024177010e-01,-9.572785312094408416e-01,4.839316432989969052e-01,1.189327909983339371e+00,5.047328142141955798e-01,3.995787182016858896e-01,9.902397895060690569e-01
2.064000000000000057e+00,1.651200000000000223e+00,2.823596512154760707e-01,2.699535551165073155e-01,-9.560627871384451693e-01,4.841886964569675489e-01,1.190336263207287804e+00,5.036182900560486342e-01,3.985527853309613899e-01,9.902976001609267165e-01
2.065999999999999837e+00,1.652800000000000047e+00,2.828997235183925985e-01,2.701177127432837777e-01,-9.548178746301326791e-01,4.844291060338051791e-01,1.191342369080019781e+00,5.024854948458132853e-01,3.975268653148451015e-01,9.903549005017620033e-01
2.068000000000000060e+00,1.654400000000000093e+00,2.834401149033049516e-01,2.702726383532466081e-01,-9.535440614870255294e-01,4.846528950950417802e-01,1.192346191270997835e+00,5.013346401048345280e-01,3.965009775342916987e-01,9.904117044117523028e-01
2.069999999999999840e+00,1.655999999999999917e+00,2.839808069161300352e-01,2.704183419169818303e-01,-9.522416139793782319e-01,4.848600870571483923e-01,1.193347693872564230e+00,5.001659371893192318e-01,3.954751413398842619e-01,9.904680257579629998e-01
2.072000000000000064e+00,1.657600000000000184e+00,2.845217811229255878e-01,2.705548336046864066e-01,-9.509107968356037555e-01,4.850507056864817867e-01,1.194346841399591685e+00,4.989795972701639437e-01,3.944493760514454217e-01,9.905238783910381706e-01
2.073999999999999844e+00,1.659200000000000008e+00,2.850630191102891953e-01,2.706821237856915641e-01,-9.495518732332174361e-01,4.852247750982306984e-01,1.195343598789093020e+00,4.977758313129854728e-01,3.934237009576536104e-01,9.905792761448832806e-01
2.076000000000000068e+00,1.660800000000000054e+00,2.856045024857553072e-01,2.708002230279811240e-01,-9.481651047902770468e-01,4.853823197553533420e-01,1.196337931399789056e+00,4.965548500583468750e-01,3.923981353156537066e-01,9.906342328363600958e-01
2.077999999999999847e+00,1.662399999999999878e+00,2.861462128781929182e-01,2.709091420977086107e-01,-9.467507515573150290e-01,4.855233644675133742e-01,1.197329805011640769e+00,4.953168640021789471e-01,3.913726983506766177e-01,9.906887622649713787e-01
2.080000000000000071e+00,1.664000000000000146e+00,2.866881319382009186e-01,2.710088919587037570e-01,-9.453090720097300226e-01,4.856479343899971490e-01,1.198319185825339694e+00,4.940620833763881281e-01,3.903474092556546982e-01,9.907428782125526912e-01
2.081999999999999851e+00,1.665599999999999969e+00,2.872302413385031117e-01,2.710994837719809536e-01,-9.438403230406650080e-01,4.857560550226354690e-01,1.199306040461760370e+00,4.927907181296667383e-01,3.893222871908405547e-01,9.907965944429655281e-01
2.084000000000000075e+00,1.667200000000000237e+00,2.877725227743423986e-01,2.711809288952437003e-01,-9.423447599543440800e-01,4.858477522087185640e-01,1.200290335961376353e+00,4.915029779084950090e-01,3.882973512834276275e-01,9.908499247017852340e-01
2.085999999999999854e+00,1.668800000000000061e+00,2.883149579638724092e-01,2.712532388823787888e-01,-9.408226364598414326e-01,4.859230521338933073e-01,1.201272039783634504e+00,4.901990720383282985e-01,3.872726206271702165e-01,9.909028827159993558e-01
2.088000000000000078e+00,1.670400000000000107e+00,2.888575286485514093e-01,2.713164254829549815e-01,-9.392742046653095311e-01,4.859819813250689235e-01,1.202251119806297064e+00,4.888792095049816488e-01,3.862481142820065605e-01,9.909554821936977786e-01
2.089999999999999858e+00,1.671999999999999931e+00,2.894002165935314341e-01,2.713705006417109766e-01,-9.376997150726270602e-01,4.860245666493043237e-01,1.203227544324742215e+00,4.875435989362028599e-01,3.852238512736829712e-01,9.910077368237675266e-01
2.092000000000000082e+00,1.673600000000000199e+00,2.899430035880486423e-01,2.714154764980440393e-01,-9.360994165724773053e-01,4.860508353126972714e-01,1.204201282051229116e+00,4.861924485834371867e-01,3.841998505933773012e-01,9.910596602755923357e-01
2.093999999999999861e+00,1.675200000000000022e+00,2.904858714458125046e-01,2.714513653854905284e-01,-9.344735564398261030e-01,4.860608148592593380e-01,1.205172302114129179e+00,4.848259663037736700e-01,3.831761311973269635e-01,9.911112661987449002e-01
2.096000000000000085e+00,1.676800000000000068e+00,2.910288020053926616e-01,2.714781798312075334e-01,-9.328223803298243411e-01,4.860545331697939675e-01,1.206140574057117387e+00,4.834443595420921391e-01,3.821527120064551197e-01,9.911625682226885559e-01
2.097999999999999865e+00,1.678399999999999892e+00,2.915717771306072237e-01,2.714959325554448522e-01,-9.311461322740796076e-01,4.860320184607573868e-01,1.207106067838333185e+00,4.820478353133806904e-01,3.811296119060017529e-01,9.912135799564703031e-01
2.100000000000000089e+00,1.680000000000000160e+00,2.921147787109062421e-01,2.715046364710195781e-01,-9.294450546773477262e-01,4.859932992831250687e-01,1.208068753829498521e+00,4.806366001852605541e-01,3.801068497451509098e-01,9.912643149884277083e-01
2.101999999999999869e+00,1.681599999999999984e+00,2.926577886617583446e-01,2.715043046827798068e-01,-9.277193883145653519e-01,4.859384045212393199e-01,1.209028602815010345e+00,4.792108602606737211e-01,3.790844443366658822e-01,9.913147868858827039e-01
2.104000000000000092e+00,1.683200000000000252e+00,2.932007889250332067e-01,2.714949504870701191e-01,-9.259693723282821365e-01,4.858673633916607004e-01,1.209985585990991819e+00,4.777708211607725741e-01,3.780624144565188915e-01,9.913650091948466025e-01
2.105999999999999872e+00,1.684800000000000075e+00,2.937437614693836907e-01,2.714765873711921795e-01,-9.241952442264467216e-01,4.857802054420113369e-01,1.210939674964311319e+00,4.763166880079908738e-01,3.770407788435279905e-01,9.914149954397224462e-01
2.108000000000000096e+00,1.686400000000000121e+00,2.942866882906286508e-01,2.714492290128574514e-01,-9.223972398805290185e-01,4.856769605498045261e-01,1.211890841751570358e+00,4.748486654092847759e-01,3.760195561989917445e-01,9.914647591230049128e-01
2.109999999999999876e+00,1.687999999999999945e+00,2.948295514121315741e-01,2.714128892796431880e-01,-9.205755935240186316e-01,4.855576589212816652e-01,1.212839058778054202e+00,4.733669574395784618e-01,3.749987651863264104e-01,9.915143137249893268e-01
2.112000000000000099e+00,1.689600000000000213e+00,2.953723328851806662e-01,2.713675822284373762e-01,-9.187305377512300364e-01,4.854223310902287536e-01,1.213784298876651624e+00,4.718717676253696425e-01,3.739784244307035599e-01,9.915636727034748965e-01
2.113999999999999879e+00,1.691200000000000037e+00,2.959150147893666594e-01,2.713133221048845689e-01,-9.168623035164550350e-01,4.852710079167965040e-01,1.214726535286742015e+00,4.703632989285297938e-01,3.729585525186925321e-01,9.916128494934683957e-01
2.116000000000000103e+00,1.692800000000000082e+00,2.964575792329602333e-01,2.712501233428277758e-01,-9.149711201334336241e-01,4.851037205863131807e-01,1.215665741653051413e+00,4.688417537302789762e-01,3.719391679978982235e-01,9.916618575068956165e-01
2.117999999999999883e+00,1.694399999999999906e+00,2.970000083532869928e-01,2.711780005637442481e-01,-9.130572152751356141e-01,4.849205006080874458e-01,1.216601892024472997e+00,4.673073338153418410e-01,3.709202893766074816e-01,9.917107101323057172e-01
2.120000000000000107e+00,1.696000000000000174e+00,2.975422843171024456e-01,2.710969685761804859e-01,-9.111208149738537765e-01,4.847213798142107066e-01,1.217534960852859394e+00,4.657602403562826066e-01,3.699019351234283381e-01,9.917594207345867829e-01
2.121999999999999886e+00,1.697599999999999998e+00,2.980843893209665918e-01,2.710070423751790303e-01,-9.091621436215781005e-01,4.845063903583450848e-01,1.218464922991783661e+00,4.642006738980073433e-01,3.688841236669416213e-01,9.918080026546647332e-01
2.124000000000000110e+00,1.699200000000000266e+00,2.986263055916147380e-01,2.709082371417081969e-01,-9.071814239706923466e-01,4.842755647145175479e-01,1.219391753695267866e+00,4.626288343424624916e-01,3.678668733953422421e-01,9.918564692092262103e-01
2.125999999999999890e+00,1.700800000000000090e+00,2.991680153863295333e-01,2.708005682420828175e-01,-9.051788771349286167e-01,4.840289356758987749e-01,1.220315428616481457e+00,4.610449209334930853e-01,3.668502026560904739e-01,9.919048336904254803e-01
2.128000000000000114e+00,1.702400000000000135e+00,2.997095009933116172e-01,2.706840512273831489e-01,-9.031547225906054743e-01,4.837665363535791352e-01,1.221235923806411217e+00,4.594491322418790547e-01,3.658341297555610661e-01,9.919531093655956644e-01
2.129999999999999893e+00,1.703999999999999959e+00,3.002507447320477696e-01,2.705587018328705073e-01,-9.011091781781415122e-01,4.834884001753395610e-01,1.222153215712499907e+00,4.578416661505516627e-01,3.648186729586947452e-01,9.920013094769667417e-01
2.132000000000000117e+00,1.705600000000000227e+00,3.007917289536788386e-01,2.704245359773987945e-01,-8.990424601038264907e-01,4.831945608844161466e-01,1.223067281177255161e+00,4.562227198399773642e-01,3.638038504886496605e-01,9.920494472413792231e-01
2.133999999999999897e+00,1.707200000000000051e+00,3.013324360413663916e-01,2.702815697628225822e-01,-8.969547829418496043e-01,4.828850525382588077e-01,1.223978097436831280e+00,4.545924897737171344e-01,3.627896805264570479e-01,9.920975358500003782e-01
2.136000000000000121e+00,1.708800000000000097e+00,3.018728484106583121e-01,2.701298194734021996e-01,-8.948463596365782147e-01,4.825599095072856670e-01,1.224885642119580176e+00,4.529511716841569946e-01,3.617761812106746744e-01,9.921455884680429049e-01
2.137999999999999901e+00,1.710399999999999920e+00,3.024129485098531744e-01,2.699693015752048786e-01,-8.927174015050773903e-01,4.822191664736309447e-01,1.225789893244576767e+00,4.512989605584086239e-01,3.607633706370468318e-01,9.921936182344790467e-01
2.140000000000000124e+00,1.712000000000000188e+00,3.029527188203622878e-01,2.698000327155021250e-01,-8.905681182398688112e-01,4.818628584298867978e-01,1.226690829220109746e+00,4.496360506243837207e-01,3.597512668581587802e-01,9.922416382617664787e-01
2.141999999999999904e+00,1.713600000000000012e+00,3.034921418570726281e-01,2.696220297221625928e-01,-8.883987179119091637e-01,4.814910206778379997e-01,1.227588428842156132e+00,4.479626353370294023e-01,3.587398878831007942e-01,9.922896616355636468e-01
2.144000000000000128e+00,1.715200000000000280e+00,3.040312001687067722e-01,2.694353096030455141e-01,-8.862094069738105651e-01,4.811036888271981171e-01,1.228482671292816075e+00,4.462789073647447924e-01,3.577292516771259923e-01,9.923377014144532104e-01
2.145999999999999908e+00,1.716800000000000104e+00,3.045698763381827212e-01,2.692398895453857466e-01,-8.840003902632579402e-01,4.807008987943317546e-01,1.229373536138730127e+00,4.445850585759528739e-01,3.567193761613159375e-01,9.923857706296641545e-01
2.148000000000000131e+00,1.718400000000000150e+00,3.051081529829715033e-01,2.690357869151770442e-01,-8.817718710066468901e-01,4.802826868009740235e-01,1.230261003329462977e+00,4.428812800258463689e-01,3.557102792122433521e-01,9.924338822847951214e-01
2.149999999999999911e+00,1.719999999999999973e+00,3.056460127554544437e-01,2.688230192565559395e-01,-8.795240508229356102e-01,4.798490893729523421e-01,1.231145053195865202e+00,4.411677619433028719e-01,3.547019786616383841e-01,9.924820493555408518e-01
2.152000000000000135e+00,1.721600000000000241e+00,3.061834383432784912e-01,2.686016042911736901e-01,-8.772571297276705593e-01,4.794001433388868083e-01,1.232025666448408829e+00,4.394446937179532497e-01,3.536944922960554294e-01,9.925302847894168501e-01
2.153999999999999915e+00,1.723200000000000065e+00,3.067204124697112122e-01,2.683715599175739985e-01,-8.749713061372327294e-01,4.789358858289025633e-01,1.232902824175494239e+00,4.377122638874287874e-01,3.526878378565437844e-01,9.925786015054839373e-01
2.156000000000000139e+00,1.724800000000000111e+00,3.072569178939933976e-01,2.681329042105621840e-01,-8.726667768732569996e-01,4.784563542733271668e-01,1.233776507841734649e+00,4.359706601247646529e-01,3.516820330383150783e-01,9.926270123940810208e-01
2.157999999999999918e+00,1.726399999999999935e+00,3.077929374116912808e-01,2.678856554205691909e-01,-8.703437371672250178e-01,4.779615864013795345e-01,1.234646699286213956e+00,4.342200692259634565e-01,3.506770954904185333e-01,9.926755303165490929e-01
2.160000000000000142e+00,1.728000000000000203e+00,3.083284538550468690e-01,2.676298319730200381e-01,-8.680023806652619189e-01,4.774516202398677578e-01,1.235513380720720811e+00,4.324606770977331149e-01,3.496730428154107284e-01,9.927241681049665534e-01
2.161999999999999922e+00,1.729600000000000026e+00,3.088634500933274962e-01,2.673654524676907229e-01,-8.656428994330744864e-01,4.769264941118667167e-01,1.236376534727956500e+00,4.306926687453740410e-01,3.486698925690346895e-01,9.927729385618736524e-01
2.164000000000000146e+00,1.731200000000000294e+00,3.093979090331737125e-01,2.670925356780665672e-01,-8.632654839610723885e-01,4.763862466353994685e-01,1.237236144259722836e+00,4.289162282608343091e-01,3.476676622598914301e-01,9.928218544600130313e-01
2.165999999999999925e+00,1.732800000000000118e+00,3.099318136189462836e-01,2.668111005506947908e-01,-8.608703231696396285e-01,4.758309167221090319e-01,1.238092192635080746e+00,4.271315388109209743e-01,3.466663693491223164e-01,9.928709285420569408e-01
2.168000000000000149e+00,1.734400000000000164e+00,3.104651468330715813e-01,2.665211662045368080e-01,-8.584576044145714180e-01,4.752605435759300057e-01,1.238944663538490421e+00,4.253387826256751492e-01,3.456660312500859367e-01,9.929201735203436741e-01
2.169999999999999929e+00,1.735999999999999988e+00,3.109978916963857531e-01,2.662227519303133616e-01,-8.560275134926493834e-01,4.746751666917486956e-01,1.239793541017925493e+00,4.235381409869010128e-01,3.446666653280412995e-01,9.929696020766130005e-01
2.172000000000000153e+00,1.737600000000000255e+00,3.115300312684771700e-01,2.659158771898506024e-01,-8.535802346473743141e-01,4.740748258540656290e-01,1.240638809482964566e+00,4.217297942168592995e-01,3.436682888998268126e-01,9.930192268617452633e-01
2.173999999999999932e+00,1.739200000000000079e+00,3.120615486480290968e-01,2.656005616154205606e-01,-8.511159505748291387e-01,4.734595611356486877e-01,1.241480453702862974e+00,4.199139216671105568e-01,3.426709192335495313e-01,9.930690604954954814e-01
2.176000000000000156e+00,1.740800000000000125e+00,3.125924269731584770e-01,2.652768250090773439e-01,-8.486348424296792370e-01,4.728294128961794685e-01,1.242318458804597459e+00,4.180907017075204957e-01,3.416745735482665802e-01,9.931191155662354442e-01
2.177999999999999936e+00,1.742399999999999949e+00,3.131226494217560496e-01,2.649446873419929460e-01,-8.461370898313060884e-01,4.721844217808998101e-01,1.243152810270894859e+00,4.162603117154178856e-01,3.406792690136748458e-01,9.931694046306918100e-01
2.180000000000000160e+00,1.744000000000000217e+00,3.136521992118230795e-01,2.646041687537903364e-01,-8.436228708700733714e-01,4.715246287192543795e-01,1.243983493938233931e+00,4.144229280649144864e-01,3.396850227497985597e-01,9.932199402136894228e-01
2.181999999999999940e+00,1.745600000000000041e+00,3.141810596018081436e-01,2.642552895518675560e-01,-8.410923621136923156e-01,4.708500749235176031e-01,1.244810495994830513e+00,4.125787261163659791e-01,3.386918518266811007e-01,9.932707348078926302e-01
2.184000000000000163e+00,1.747200000000000308e+00,3.147092138909417525e-01,2.638980702107278642e-01,-8.385457386137356028e-01,4.701608018874327555e-01,1.245633802978597382e+00,4.107278802060041478e-01,3.376997732640759642e-01,9.933218008735483773e-01
2.185999999999999943e+00,1.748800000000000132e+00,3.152366454195696943e-01,2.635325313712977291e-01,-8.359831739122350891e-01,4.694568513848297875e-01,1.246453401775087011e+00,4.088705636357063411e-01,3.367088040311404518e-01,9.933731508382331876e-01
2.188000000000000167e+00,1.750400000000000178e+00,3.157633375694858802e-01,2.631586938402505904e-01,-8.334048400484135311e-01,4.687382654682543115e-01,1.247269279615413673e+00,4.070069486629314115e-01,3.357189610461318585e-01,9.934247970965960350e-01
2.189999999999999947e+00,1.752000000000000002e+00,3.162892737642622465e-01,2.627765785893169115e-01,-8.308109075654914744e-01,4.680050864675733835e-01,1.248081424074152457e+00,4.051372064907924897e-01,3.347302611761032720e-01,9.934767520101085436e-01
2.192000000000000171e+00,1.753600000000000270e+00,3.168144374695786580e-01,2.623862067546033905e-01,-8.282015455176293672e-01,4.672573569885977163e-01,1.248889823067222293e+00,4.032615072582983462e-01,3.337427212366023133e-01,9.935290279068115238e-01
2.193999999999999950e+00,1.755200000000000093e+00,3.173388121935514783e-01,2.619875996358997372e-01,-8.255769214769358433e-01,4.664951199116830760e-01,1.249694464849747888e+00,4.013800200307300892e-01,3.327563579913721536e-01,9.935816370810632847e-01
2.196000000000000174e+00,1.756800000000000139e+00,3.178623814870590869e-01,2.615807786959860048e-01,-8.229372015405842511e-01,4.657184183903334551e-01,1.250495338013902780e+00,3.994929127901764021e-01,3.317711881520509776e-01,9.936345917932941640e-01
2.197999999999999954e+00,1.758399999999999963e+00,3.183851289440681187e-01,2.611657655599382566e-01,-8.202825503380160033e-01,4.649272958498020802e-01,1.251292431486732859e+00,3.976003524262175515e-01,3.307872283778782174e-01,9.936879042697536191e-01
2.200000000000000178e+00,1.760000000000000231e+00,3.189070382019568162e-01,2.607425820144286810e-01,-8.176131310382247497e-01,4.641217959856830388e-01,1.252085734527963456e+00,3.957025047267548890e-01,3.298044952753956260e-01,9.937415867022685312e-01
2.201999999999999957e+00,1.761600000000000055e+00,3.194280929418381598e-01,2.603112500070251523e-01,-8.149291053571262600e-01,4.633019627625034054e-01,1.252875236727786445e+00,3.937995343689910110e-01,3.288230053981591183e-01,9.937956512479901861e-01
2.204000000000000181e+00,1.763200000000000323e+00,3.199482768888798900e-01,2.598717916454844068e-01,-8.122306335649982501e-01,4.624678404123039877e-01,1.253660928004628694e+00,3.918916049105564126e-01,3.278427752464405098e-01,9.938501100291585733e-01
2.205999999999999961e+00,1.764800000000000146e+00,3.204675738126254725e-01,2.594242291970477732e-01,-8.095178744940066951e-01,4.616194734332267902e-01,1.254442798602906084e+00,3.899788787807851320e-01,3.268638212669434662e-01,9.939049751328505877e-01
2.208000000000000185e+00,1.766400000000000192e+00,3.209859675273112334e-01,2.589685850877285755e-01,-8.067909855457906509e-01,4.607569065880866566e-01,1.255220839090757323e+00,3.880615172721337269e-01,3.258861598525096825e-01,9.939602586107437743e-01
2.209999999999999964e+00,1.768000000000000016e+00,3.215034418921839388e-01,2.585048819016008692e-01,-8.040501226991230155e-01,4.598801849029479083e-01,1.255995040357761994e+00,3.861396805317495184e-01,3.249098073418367760e-01,9.940159724788717455e-01
2.212000000000000188e+00,1.769600000000000284e+00,3.220199808118155982e-01,2.580331423800820145e-01,-8.012954405176283545e-01,4.589893536656898809e-01,1.256765393612641057e+00,3.842135275531810001e-01,3.239347800191889060e-01,9.940721287173868159e-01
2.213999999999999968e+00,1.771200000000000108e+00,3.225355682364182131e-01,2.575533894212154173e-01,-7.985270921575665648e-01,4.580844584245737372e-01,1.257531890380942485e+00,3.822832161682349073e-01,3.229610941141156100e-01,9.941287392703193060e-01
2.216000000000000192e+00,1.772800000000000153e+00,3.230501881621551941e-01,2.570656460789484954e-01,-7.957452293756729356e-01,4.571655449868020082e-01,1.258294522502709345e+00,3.803489030389779479e-01,3.219887658011689191e-01,9.941858160453429516e-01
2.217999999999999972e+00,1.774399999999999977e+00,3.235638246314540001e-01,2.565699355624083688e-01,-7.929500025370478378e-01,4.562326594170745819e-01,1.259053282130131457e+00,3.784107436498779231e-01,3.210178111996236372e-01,9.942433709135343189e-01
2.220000000000000195e+00,1.776000000000000245e+00,3.240764617333141140e-01,2.560662812351763851e-01,-7.901415606231099176e-01,4.552858480361436366e-01,1.259808161725184172e+00,3.764688923000972243e-01,3.200482463731974536e-01,9.943014157091429883e-01
2.221999999999999975e+00,1.777600000000000069e+00,3.245880836036165173e-01,2.555547066145555379e-01,-7.873200512395772677e-01,4.543251574193568620e-01,1.260559154057249609e+00,3.745235020959140071e-01,3.190800873297764406e-01,9.943599622293531892e-01
2.224000000000000199e+00,1.779200000000000337e+00,3.250986744254293903e-01,2.550352353708429387e-01,-7.844856206245236496e-01,4.533506343952104500e-01,1.261306252200721678e+00,3.725747249433059016e-01,3.181133500211366094e-01,9.944190222340563157e-01
2.225999999999999979e+00,1.780800000000000161e+00,3.256082184293139226e-01,2.545078913265895748e-01,-7.816384136564431540e-01,4.523623260438803251e-01,1.262049449532600676e+00,3.706227115406522943e-01,3.171480503426725162e-01,9.944786074456157809e-01
2.228000000000000203e+00,1.782400000000000206e+00,3.261166998936281258e-01,2.539726984558677847e-01,-7.787785738623870246e-01,4.513602796957681962e-01,1.262788739730070331e+00,3.686676113715975922e-01,3.161842041331247022e-01,9.945387295486380896e-01
2.229999999999999982e+00,1.784000000000000030e+00,3.266241031448292587e-01,2.534296808835267978e-01,-7.759062434261101426e-01,4.503445429300271252e-01,1.263524116768059979e+00,3.667095726980394987e-01,3.152218271743096323e-01,9.945994001897435766e-01
2.232000000000000206e+00,1.785600000000000298e+00,3.271304125577738087e-01,2.528788628844538255e-01,-7.730215631962785716e-01,4.493151635730975313e-01,1.264255574916794966e+00,3.647487425532716099e-01,3.142609351908506876e-01,9.946606309773413646e-01
2.233999999999999986e+00,1.787200000000000122e+00,3.276356125560181964e-01,2.523202688828251605e-01,-7.701246726946819887e-01,4.482721896972271525e-01,1.264983108739334616e+00,3.627852667352505223e-01,3.133015438499116567e-01,9.947224334813995483e-01
2.236000000000000210e+00,1.788800000000000168e+00,3.281396876121148720e-01,2.517539234513617719e-01,-7.672157101245045130e-01,4.472156696189990566e-01,1.265706713089090218e+00,3.608192898000176507e-01,3.123436687609314477e-01,9.947848192332239270e-01
2.237999999999999989e+00,1.790399999999999991e+00,3.286426222479104098e-01,2.511798513105756303e-01,-7.642948123785934245e-01,4.461456518978444419e-01,1.266426383107340126e+00,3.588509550552441141e-01,3.113873254753607989e-01,9.948477997252309635e-01
2.240000000000000213e+00,1.792000000000000259e+00,3.291444010348389959e-01,2.505980773280190310e-01,-7.613621150477778432e-01,4.450621853345618217e-01,1.267142114220723093e+00,3.568804045539269998e-01,3.104325294864004881e-01,9.949113864107272942e-01
2.241999999999999993e+00,1.793600000000000083e+00,3.296450085942166375e-01,2.500086265175291422e-01,-7.584177524291970673e-01,4.439653189698282709e-01,1.267853902138724065e+00,3.549077790882159134e-01,3.094792962287405969e-01,9.949755907036884617e-01
2.244000000000000217e+00,1.795200000000000351e+00,3.301444295975324850e-01,2.494115240384673637e-01,-7.554618575346438991e-01,4.428551020827026230e-01,1.268561742851146423e+00,3.529332181833757520e-01,3.085276410783033829e-01,9.950404239785377580e-01
2.245999999999999996e+00,1.796800000000000175e+00,3.306426487667391556e-01,2.488067951949628764e-01,-7.524945620989456074e-01,4.417315841891370498e-01,1.269265632625571794e+00,3.509568600918940295e-01,3.075775793519860413e-01,9.951058975699288434e-01
2.248000000000000220e+00,1.798400000000000221e+00,3.311396508745417799e-01,2.481944654351473656e-01,-7.495159965883406716e-01,4.405948150404735975e-01,1.269965568004808976e+00,3.489788417877157656e-01,3.066291263074051865e-01,9.951720227725275869e-01
