t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
5.357142857142856762e+00,1.408403784222188193e+01,7.645045635858334820e-07,4.054686368983609235e+00,1.212514140552766406e+00,6.931471805596529645e-01,1.281828858608731636e+01
5.364285714285713880e+00,1.411300914801694617e+01,7.426736303507447544e-07,4.057279047050470489e+00,1.213357427142159661e+00,6.931471805596695068e-01,1.282672145198126756e+01
5.371428571428570997e+00,1.414199896851932436e+01,7.214527362369322316e-07,4.059870487739700273e+00,1.214199095684574736e+00,6.931471805596849389e-01,1.283513813740543164e+01
5.378571428571428115e+00,1.417100729490572419e+01,7.008252309490733829e-07,4.062460695277628986e+00,1.215039150712425853e+00,6.931471805596997049e-01,1.284353868768395834e+01
5.385714285714285232e+00,1.420003411838292351e+01,6.807749070624326146e-07,4.065049673860575474e+00,1.215877596743060840e+00,6.931471805597135827e-01,1.285192314799032332e+01
5.392857142857142350e+00,1.422907943018757138e+01,6.612859885757659003e-07,4.067637427655070859e+00,1.216714438278809762e+00,6.931471805597266833e-01,1.286029156334782542e+01
5.399999999999999467e+00,1.425814322158596781e+01,6.423431197507300706e-07,4.070223960798084128e+00,1.217549679807032659e+00,6.931471805597388958e-01,1.286864397863006637e+01
5.407142857142856585e+00,1.428722548387386837e+01,6.239313542308554324e-07,4.072809277397239747e+00,1.218383325800168615e+00,6.931471805597506641e-01,1.287698043856143570e+01
5.414285714285713702e+00,1.431632620837625502e+01,6.060361444333715241e-07,4.075393381531040582e+00,1.219215380715779062e+00,6.931471805597616553e-01,1.288530098771755306e+01
5.421428571428570820e+00,1.434544538644713541e+01,5.886433312072504551e-07,4.077976277249073966e+00,1.220045848996599291e+00,6.931471805597720914e-01,1.289360567052576378e+01
5.428571428571428825e+00,1.437458300946935275e+01,5.717391337510396972e-07,4.080557968572244398e+00,1.220874735070584860e+00,6.931471805597817504e-01,1.290189453126563102e+01
5.435714285714285943e+00,1.440373906885435495e+01,5.553101397842230608e-07,4.083138459492973382e+00,1.221702043350957778e+00,6.931471805597910762e-01,1.291016761406936908e+01
5.442857142857143060e+00,1.443291355604202231e+01,5.393432959659049147e-07,4.085717753975417921e+00,1.222527778236255580e+00,6.931471805597998470e-01,1.291842496292235509e+01
5.450000000000000178e+00,1.446210646250042942e+01,5.238258985548852442e-07,4.088295855955679237e+00,1.223351944110377065e+00,6.931471805598081737e-01,1.292666662166357838e+01
5.457142857142857295e+00,1.449131777972568891e+01,5.087455843051811745e-07,4.090872769342016824e+00,1.224174545342631149e+00,6.931471805598159452e-01,1.293489263398612721e+01
5.464285714285714413e+00,1.452054749924171517e+01,4.940903215913545688e-07,4.093448498015050951e+00,1.224995586287783267e+00,6.931471805598232727e-01,1.294310304343765594e+01
5.471428571428571530e+00,1.454979561260005028e+01,4.798484017579768249e-07,4.096023045827968723e+00,1.225815071286101565e+00,6.931471805598301561e-01,1.295129789342084514e+01
5.478571428571428648e+00,1.457906211137965435e+01,4.660084306878191265e-07,4.098596416606730131e+00,1.226633004663405524e+00,6.931471805598367064e-01,1.295947722719389184e+01
5.485714285714285765e+00,1.460834698718672975e+01,4.525593205833969522e-07,4.101168614150270564e+00,1.227449390731113255e+00,6.931471805598430347e-01,1.296764108787097491e+01
5.492857142857142883e+00,1.463765023165450962e+01,4.394902819566936842e-07,4.103739642230708640e+00,1.228264233786285908e+00,6.931471805598488078e-01,1.297578951842270811e+01
5.500000000000000000e+00,1.466697183644308033e+01,4.267908158219398250e-07,4.106309504593532722e+00,1.229077538111677859e+00,6.931471805598543590e-01,1.298392256167663383e+01
5.507142857142857117e+00,1.469631179323918602e+01,4.144507060865044330e-07,4.108878204957809643e+00,1.229889307975781110e+00,6.931471805598594660e-01,1.299204026031767079e+01
5.514285714285714235e+00,1.472567009375603853e+01,4.024600121350346368e-07,4.111445747016380103e+00,1.230699547632873925e+00,6.931471805598643510e-01,1.300014265688860249e+01
5.521428571428571352e+00,1.475504672973313625e+01,3.908090616021036019e-07,4.114012134436053181e+00,1.231508261323065900e+00,6.931471805598690139e-01,1.300822979379052846e+01
5.528571428571428470e+00,1.478444169293608290e+01,3.794884433287447981e-07,4.116577370857799956e+00,1.232315453272345485e+00,6.931471805598732328e-01,1.301630171328332786e+01
5.535714285714285587e+00,1.481385497515639216e+01,3.684890004983587812e-07,4.119141459896940916e+00,1.233121127692627272e+00,6.931471805598774516e-01,1.302435845748614973e+01
5.542857142857142705e+00,1.484328656821129577e+01,3.578018239475746297e-07,4.121704405143352012e+00,1.233925288781795970e+00,6.931471805598812264e-01,1.303240006837784115e+01
5.549999999999999822e+00,1.487273646394361037e+01,3.474182456477388100e-07,4.124266210161636970e+00,1.234727940723756578e+00,6.931471805598850011e-01,1.304042658779744990e+01
5.557142857142856940e+00,1.490220465422149765e+01,3.373298323528873094e-07,4.126826878491329786e+00,1.235529087688477912e+00,6.931471805598884428e-01,1.304843805744466856e+01
5.564285714285714057e+00,1.493169113093830980e+01,3.275283794100236803e-07,4.129386413647067045e+00,1.236328733832039672e+00,6.931471805598916625e-01,1.305643451888028927e+01
5.571428571428571175e+00,1.496119588601244388e+01,3.180059047277251188e-07,4.131944819118786860e+00,1.237126883296678193e+00,6.931471805598947711e-01,1.306441601352667803e+01
5.578571428571428292e+00,1.499071891138710733e+01,3.087546428991938311e-07,4.134502098371908296e+00,1.237923540210835061e+00,6.931471805598976577e-01,1.307238258266824715e+01
5.585714285714285410e+00,1.502026019903019183e+01,2.997670394758680292e-07,4.137058254847510774e+00,1.238718708689199532e+00,6.931471805599003222e-01,1.308033426745189587e+01
5.592857142857142527e+00,1.504981974093407437e+01,2.910357453879229988e-07,4.139613291962517039e+00,1.239512392832756715e+00,6.931471805599029867e-01,1.308827110888747036e+01
5.599999999999999645e+00,1.507939752911544851e+01,2.825536115079870678e-07,4.142167213109877011e+00,1.240304596728833975e+00,6.931471805599054292e-01,1.309619314784824340e+01
5.607142857142856762e+00,1.510899355561517332e+01,2.743136833545238851e-07,4.144720021658740983e+00,1.241095324451144011e+00,6.931471805599076497e-01,1.310410042507134776e+01
5.614285714285713880e+00,1.513860781249806919e+01,2.663091959314319969e-07,4.147271720954638141e+00,1.241884580059834375e+00,6.931471805599098701e-01,1.311199298115825407e+01
5.621428571428570997e+00,1.516824029185278455e+01,2.585335687004393361e-07,4.149822314319655092e+00,1.242672367601529881e+00,6.931471805599118685e-01,1.311987085657521135e+01
5.628571428571428115e+00,1.519789098579161113e+01,2.509804006830224969e-07,4.152371805052609055e+00,1.243458691109380121e+00,6.931471805599138669e-01,1.312773409165371419e+01
5.635714285714285232e+00,1.522755988645030989e+01,2.436434656886062864e-07,4.154920196429221058e+00,1.244243554603104318e+00,6.931471805599156433e-01,1.313558272659095749e+01
5.642857142857142350e+00,1.525724698598797247e+01,2.365167076658887531e-07,4.157467491702283802e+00,1.245026962089036848e+00,6.931471805599174196e-01,1.314341680145028590e+01
5.649999999999999467e+00,1.528695227658683464e+01,2.295942361742404147e-07,4.160013694101843740e+00,1.245808917560171425e+00,6.931471805599189739e-01,1.315123635616163256e+01
5.657142857142856585e+00,1.531667575045212715e+01,2.228703219721549168e-07,4.162558806835356506e+00,1.246589424996208395e+00,6.931471805599205283e-01,1.315904143052200403e+01
5.664285714285713702e+00,1.534641739981191044e+01,2.163393927198384913e-07,4.165102833087861001e+00,1.247368488363598704e+00,6.931471805599218605e-01,1.316683206419590846e+01
5.671428571428570820e+00,1.537617721691691131e+01,2.099960287930758026e-07,4.167645776022154358e+00,1.248146111615588971e+00,6.931471805599233038e-01,1.317460829671581379e+01
5.678571428571428825e+00,1.540595519404038427e+01,2.038349592055794047e-07,4.170187638778943828e+00,1.248922298692266342e+00,6.931471805599245251e-01,1.318237016748258661e+01
5.685714285714285943e+00,1.543575132347790735e+01,1.978510576371212796e-07,4.172728424477019971e+00,1.249697053520603340e+00,6.931471805599258573e-01,1.319011771576595926e+01
5.692857142857143060e+00,1.546556559754728788e+01,1.920393385647542133e-07,4.175268136213413861e+00,1.250470380014503391e+00,6.931471805599268565e-01,1.319785098070496154e+01
5.700000000000000178e+00,1.549539800858836713e+01,1.863949534945760899e-07,4.177806777063567623e+00,1.251242282074844336e+00,6.931471805599279667e-01,1.320557000130837189e+01
5.707142857142857295e+00,1.552524854896288176e+01,1.809131872914762564e-07,4.180344350081486304e+00,1.252012763589523958e+00,6.931471805599289659e-01,1.321327481645516855e+01
5.714285714285714413e+00,1.555511721105430034e+01,1.755894546044128572e-07,4.182880858299903970e+00,1.252781828433504385e+00,6.931471805599298541e-01,1.322096546489497371e+01
5.721428571428571530e+00,1.558500398726767244e+01,1.704192963848075715e-07,4.185416304730435577e+00,1.253549480468855393e+00,6.931471805599307423e-01,1.322864198524848511e+01
5.728571428571428648e+00,1.561490887002950423e+01,1.653983764957059655e-07,4.187950692363743066e+00,1.254315723544800143e+00,6.931471805599316305e-01,1.323630441600793262e+01
5.735714285714285765e+00,1.564483185178756841e+01,1.605224784094285156e-07,4.190484024169680133e+00,1.255080561497758040e+00,6.931471805599324076e-01,1.324395279553751337e+01
5.742857142857142883e+00,1.567477292501079056e+01,1.557875019914511465e-07,4.193016303097457431e+00,1.255843998151389362e+00,6.931471805599331848e-01,1.325158716207382703e+01
5.750000000000000000e+00,1.570473208218908034e+01,1.511894603683568071e-07,4.195547532075791786e+00,1.256606037316640778e+00,6.931471805599338509e-01,1.325920755372634119e+01
5.757142857142857117e+00,1.573470931583320542e+01,1.467244768777133445e-07,4.198077714013055406e+00,1.257366682791785761e+00,6.931471805599345171e-01,1.326681400847779280e+01
5.764285714285714235e+00,1.576470461847462268e+01,1.423887820978150425e-07,4.200606851797430430e+00,1.258125938362471663e+00,6.931471805599351832e-01,1.327440656418465181e+01
5.771428571428571352e+00,1.579471798266535210e+01,1.381787109552489134e-07,4.203134948297065243e+00,1.258883807801761456e+00,6.931471805599358493e-01,1.328198525857755108e+01
5.778571428571428470e+00,1.582474940097782401e+01,1.340906999083204656e-07,4.205662006360212146e+00,1.259640294870178590e+00,6.931471805599362934e-01,1.328955012926172330e+01
5.785714285714285587e+00,1.585479886600476185e+01,1.301212842044023137e-07,4.208188028815383674e+00,1.260395403315749840e+00,6.931471805599367375e-01,1.329710121371743448e+01
5.792857142857142705e+00,1.588486637035900273e+01,1.262670952093384776e-07,4.210713018471493818e+00,1.261149136874046839e+00,6.931471805599374036e-01,1.330463854930040668e+01
5.799999999999999822e+00,1.591495190667338377e+01,1.225248578070529171e-07,4.213236978118008125e+00,1.261901499268233584e+00,6.931471805599378477e-01,1.331216217324227458e+01
5.807142857142856940e+00,1.594505546760059289e+01,1.188913878675867344e-07,4.215759910525092025e+00,1.262652494209105747e+00,6.931471805599382918e-01,1.331967212265099576e+01
5.814285714285714057e+00,1.597517704581305509e+01,1.153635897818096943e-07,4.218281818443739617e+00,1.263402125395135744e+00,6.931471805599386249e-01,1.332716843451129485e+01
5.821428571428571175e+00,1.600531663400275306e+01,1.119384540611160993e-07,4.220802704605933542e+00,1.264150396512514707e+00,6.931471805599391800e-01,1.333465114568508625e+01
5.828571428571428292e+00,1.603547422488113483e+01,1.086130550004265296e-07,4.223322571724779095e+00,1.264897311235194888e+00,6.931471805599394020e-01,1.334212029291188983e+01
5.835714285714285410e+00,1.606564981117894675e+01,1.053845484028949687e-07,4.225841422494639232e+00,1.265642873224934517e+00,6.931471805599396241e-01,1.334957591280928568e+01
5.842857142857142527e+00,1.609584338564612338e+01,1.022501693647270237e-07,4.228359259591283781e+00,1.266387086131337991e+00,6.931471805599400682e-01,1.335701804187332087e+01
5.849999999999999645e+00,1.612605494105164183e+01,9.920723011857918308e-08,4.230876085672023557e+00,1.267129953591899616e+00,6.931471805599405123e-01,1.336444671647893578e+01
5.857142857142856762e+00,1.615628447018339386e+01,9.625311793403092962e-08,4.233391903375844478e+00,1.267871479232046461e+00,6.931471805599407343e-01,1.337186197288040468e+01
5.864285714285713880e+00,1.618653196584806508e+01,9.338529307366614063e-08,4.235906715323549676e+00,1.268611666665179438e+00,6.931471805599409564e-01,1.337926384721173534e+01
5.871428571428570997e+00,1.621679742087098575e+01,9.060128680333837908e-08,4.238420524117892718e+00,1.269350519492715268e+00,6.931471805599411784e-01,1.338665237548709364e+01
5.878571428571428115e+00,1.624708082809601351e+01,8.789869945522085578e-08,4.240933332343705509e+00,1.270088041304130888e+00,6.931471805599414004e-01,1.339402759360125117e+01
5.885714285714285232e+00,1.627738218038541973e+01,8.527519854228557186e-08,4.243445142568044837e+00,1.270824235677002090e+00,6.931471805599416225e-01,1.340138953732996363e+01
5.892857142857142350e+00,1.630770147061972253e+01,8.272851692289142178e-08,4.245955957340312281e+00,1.271559106177048371e+00,6.931471805599418445e-01,1.340873824233042555e+01
5.899999999999999467e+00,1.633803869169761569e+01,8.025645101417652140e-08,4.248465779192391878e+00,1.272292656358172680e+00,6.931471805599420666e-01,1.341607374414166820e+01
5.907142857142856585e+00,1.636839383653579461e+01,7.785685905301208475e-08,4.250974610638778906e+00,1.273024889762504275e+00,6.931471805599422886e-01,1.342339607818498415e+01
5.914285714285713702e+00,1.639876689806886390e+01,7.552765940327404740e-08,4.253482454176709560e+00,1.273755809920438686e+00,6.931471805599425107e-01,1.343070527976432871e+01
5.921428571428570820e+00,1.642915786924920596e+01,7.326682890824480391e-08,4.255989312286288850e+00,1.274485420350680576e+00,6.931471805599425107e-01,1.343800138406674805e+01
5.928571428571428825e+00,1.645956674304685308e+01,7.107240128697379790e-08,4.258495187430617612e+00,1.275213724560285256e+00,6.931471805599427327e-01,1.344528442616279662e+01
5.935714285714285943e+00,1.648999351244936662e+01,6.894246557345832754e-08,4.261000082055918625e+00,1.275940726044697326e+00,6.931471805599429548e-01,1.345255444100691733e+01
5.942857142857143060e+00,1.652043817046172691e+01,6.687516459753441065e-08,4.263503998591666289e+00,1.276666428287795751e+00,6.931471805599429548e-01,1.345981146343790158e+01
5.950000000000000178e+00,1.655090071010620889e+01,6.486869350639718651e-08,4.266006939450706525e+00,1.277390834761930050e+00,6.931471805599431768e-01,1.346705552817924456e+01
5.957142857142857295e+00,1.658138112442225776e+01,6.292129832569508083e-08,4.268508907029382904e+00,1.278113948927965593e+00,6.931471805599433988e-01,1.347428666983959999e+01
5.964285714285714413e+00,1.661187940646638594e+01,6.103127455916747700e-08,4.271009903707654765e+00,1.278835774235321132e+00,6.931471805599433988e-01,1.348150492291315494e+01
5.971428571428571530e+00,1.664239554931204523e+01,5.919696582582666617e-08,4.273509931849229559e+00,1.279556314122011429e+00,6.931471805599436209e-01,1.348871032178005791e+01
5.978571428571428648e+00,1.667292954604950239e+01,5.741676253370433031e-08,4.276008993801669433e+00,1.280275572014686114e+00,6.931471805599436209e-01,1.349590290070680432e+01
5.985714285714285765e+00,1.670348138978573971e+01,5.568910058920891826e-08,4.278507091896528003e+00,1.280993551328670765e+00,6.931471805599437319e-01,1.350308269384665039e+01
5.992857142857142883e+00,1.673405107364434841e+01,5.401246014116686361e-08,4.281004228449450721e+00,1.281710255468007764e+00,6.931471805599438429e-01,1.351024973524002171e+01
6.000000000000000000e+00,1.676463859076539720e+01,5.238536435864337739e-08,4.283500405760309881e+00,1.282425687825495153e+00,6.931471805599440650e-01,1.351740405881489515e+01
6.007142857142857117e+00,1.679524393430530793e+01,5.080637824165822839e-08,4.285995626113314749e+00,1.283139851782727936e+00,6.931471805599440650e-01,1.352454569838722342e+01
6.014285714285714235e+00,1.682586709743680586e+01,4.927410746393323906e-08,4.288489891777123475e+00,1.283852750710136714e+00,6.931471805599440650e-01,1.353167468766131165e+01
6.021428571428571352e+00,1.685650807334871004e+01,4.778719724684497155e-08,4.290983205004970102e+00,1.284564387967028098e+00,6.931471805599440650e-01,1.353879106023022416e+01
6.028571428571428470e+00,1.688716685524592620e+01,4.634433126374709177e-08,4.293475568034767598e+00,1.285274766901624899e+00,6.931471805599442870e-01,1.354589484957619305e+01
6.035714285714285587e+00,1.691784343634926557e+01,4.494423057388487511e-08,4.295966983089230418e+00,1.285983890851104539e+00,6.931471805599442870e-01,1.355298608907098945e+01
6.042857142857142705e+00,1.694853780989537384e+01,4.358565258511153224e-08,4.298457452375983756e+00,1.286691763141639244e+00,6.931471805599443980e-01,1.356006481197633562e+01
6.049999999999999822e+00,1.697924996913660323e+01,4.226739004465797495e-08,4.300946978087675454e+00,1.287398387088435125e+00,6.931471805599443980e-01,1.356713105144429576e+01
6.057142857142856940e+00,1.700997990734092014e+01,4.098827005721444469e-08,4.303435562402089687e+00,1.288103765995771255e+00,6.931471805599445091e-01,1.357418484051765617e+01
6.064285714285714057e+00,1.704072761779179146e+01,3.974715312960799630e-08,4.305923207482257098e+00,1.288807903157038526e+00,6.931471805599445091e-01,1.358122621213032843e+01
6.071428571428571175e+00,1.707149309378808155e+01,3.854293224137439434e-08,4.308409915476560492e+00,1.289510801854780286e+00,6.931471805599445091e-01,1.358825519910774560e+01
6.078571428571428292e+00,1.710227632864395275e+01,3.737453194054220318e-08,4.310895688518850299e+00,1.290212465360728089e+00,6.931471805599445091e-01,1.359527183416722451e+01
6.085714285714285410e+00,1.713307731568875170e+01,3.624090746396504330e-08,4.313380528728547603e+00,1.290912896935842546e+00,6.931471805599446201e-01,1.360227614991837086e+01
6.092857142857142527e+00,1.716389604826691340e+01,3.514104388155266390e-08,4.315864438210756937e+00,1.291612099830351745e+00,6.931471805599447311e-01,1.360926817886346285e+01
6.099999999999999645e+00,1.719473251973786176e+01,3.407395526377043404e-08,4.318347419056363989e+00,1.292310077283790326e+00,6.931471805599447311e-01,1.361624795339784910e+01
6.107142857142856762e+00,1.722558672347591369e+01,3.303868387179175052e-08,4.320829473342151950e+00,1.293006832525035232e+00,6.931471805599447311e-01,1.362321550581029861e+01
6.114285714285713880e+00,1.725645865287014402e+01,3.203429936970529125e-08,4.323310603130898322e+00,1.293702368772347233e+00,6.931471805599448421e-01,1.363017086828341817e+01
6.121428571428570997e+00,1.728734830132433586e+01,3.105989805818894872e-08,4.325790810471483283e+00,1.294396689233406006e+00,6.931471805599449532e-01,1.363711407289400590e+01
6.128571428571428115e+00,1.731825566225684554e+01,3.011460212908703453e-08,4.328270097398990934e+00,1.295089797105350993e+00,6.931471805599448421e-01,1.364404515161345621e+01
6.135714285714285232e+00,1.734918072910053510e+01,2.919755894033134588e-08,4.330748465934816771e+00,1.295781695574816927e+00,6.931471805599449532e-01,1.365096413630811512e+01
6.142857142857142350e+00,1.738012349530261957e+01,2.830794031067054083e-08,4.333225918086760942e+00,1.296472387817973360e+00,6.931471805599449532e-01,1.365787105873967811e+01
6.149999999999999467e+00,1.741108395432465628e+01,2.744494183367485681e-08,4.335702455849137493e+00,1.297161877000560848e+00,6.931471805599449532e-01,1.366476595056555432e+01
6.157142857142856585e+00,1.744206209964235299e+01,2.660778221051288572e-08,4.338178081202871184e+00,1.297850166277930040e+00,6.931471805599449532e-01,1.367164884333924668e+01
6.164285714285713702e+00,1.747305792474555020e+01,2.579570260099057459e-08,4.340652796115597845e+00,1.298537258795076754e+00,6.931471805599449532e-01,1.367851976851071250e+01
6.171428571428570820e+00,1.750407142313808251e+01,2.500796599237435138e-08,4.343126602541762082e+00,1.299223157686682173e+00,6.931471805599449532e-01,1.368537875742676668e+01
6.178571428571427937e+00,1.753510258833770763e+01,2.424385658551893864e-08,4.345599502422717642e+00,1.299907866077147478e+00,6.931471805599450642e-01,1.369222584133141929e+01
6.185714285714285943e+00,1.756615141387599266e+01,2.350267919784112054e-08,4.348071497686824216e+00,1.300591387080632932e+00,6.931471805599450642e-01,1.369906105136627517e+01
6.192857142857143060e+00,1.759721789329823594e+01,2.278375868268757788e-08,4.350542590249541597e+00,1.301273723801092963e+00,6.931471805599450642e-01,1.370588441857087503e+01
6.200000000000000178e+00,1.762830202016337111e+01,2.208643936465998002e-08,4.353012782013531812e+00,1.301954879332314574e+00,6.931471805599450642e-01,1.371269597388309158e+01
6.207142857142857295e+00,1.765940378804388189e+01,2.141008449046979072e-08,4.355482074868747056e+00,1.302634856757952209e+00,6.931471805599450642e-01,1.371949574813946704e+01
6.214285714285714413e+00,1.769052319052570965e+01,2.075407569490749671e-08,4.357950470692528278e+00,1.303313659151566606e+00,6.931471805599450642e-01,1.372628377207561101e+01
6.221428571428571530e+00,1.772166022120814333e+01,2.011781248152143694e-08,4.360417971349701993e+00,1.303991289576660106e+00,6.931471805599450642e-01,1.373306007632654691e+01
6.228571428571428648e+00,1.775281487370376254e+01,1.950071171761041663e-08,4.362884578692666437e+00,1.304667751086711514e+00,6.931471805599451752e-01,1.373982469142706009e+01
6.235714285714285765e+00,1.778398714163833816e+01,1.890220714314792546e-08,4.365350294561489264e+00,1.305343046725215839e+00,6.931471805599451752e-01,1.374657764781210467e+01
6.242857142857142883e+00,1.781517701865072567e+01,1.832174889326304528e-08,4.367815120783998140e+00,1.306017179525716054e+00,6.931471805599451752e-01,1.375331897581710550e+01
6.250000000000000000e+00,1.784638449839279772e+01,1.775880303391272475e-08,4.370279059175874004e+00,1.306690152511843284e+00,6.931471805599451752e-01,1.376004870567837735e+01
6.257142857142857117e+00,1.787760957452936594e+01,1.721285111039163233e-08,4.372742111540735443e+00,1.307361968697349663e+00,6.931471805599451752e-01,1.376676686753344292e+01
6.264285714285714235e+00,1.790885224073806015e+01,1.668338970833435559e-08,4.375204279670234619e+00,1.308032631086145647e+00,6.931471805599451752e-01,1.377347349142140231e+01
6.271428571428571352e+00,1.794011249070928216e+01,1.616993002687139504e-08,4.377665565344144305e+00,1.308702142672334867e+00,6.931471805599451752e-01,1.378016860728329362e+01
6.278571428571428470e+00,1.797139031814609922e+01,1.567199746361351319e-08,4.380125970330446705e+00,1.309370506440249216e+00,6.931471805599451752e-01,1.378685224496243755e+01
6.285714285714285587e+00,1.800268571676416940e+01,1.518913121114361511e-08,4.382585496385421386e+00,1.310037725364486150e+00,6.931471805599451752e-01,1.379352443420480689e+01
6.292857142857142705e+00,1.803399868029164210e+01,1.472088386470628708e-08,4.385044145253733205e+00,1.310703802409942220e+00,6.931471805599451752e-01,1.380018520465936760e+01
6.299999999999999822e+00,1.806532920246909768e+01,1.426682104079132713e-08,4.387501918668511358e+00,1.311368740531848820e+00,6.931471805599451752e-01,1.380683458587843404e+01
6.307142857142856940e+00,1.809667727704944795e+01,1.382652100631771750e-08,4.389958818351453296e+00,1.312032542675806601e+00,6.931471805599451752e-01,1.381347260731801185e+01
6.314285714285714057e+00,1.812804289779787581e+01,1.339957431812989900e-08,4.392414846012887786e+00,1.312695211777821225e+00,6.931471805599451752e-01,1.382009929833815853e+01
6.321428571428571175e+00,1.815942605849172509e+01,1.298558347252815315e-08,4.394870003351877941e+00,1.313356750764338887e+00,6.931471805599451752e-01,1.382671468820333338e+01
6.328571428571428292e+00,1.819082675292044016e+01,1.258416256455963288e-08,4.397324292056293160e+00,1.314017162552277851e+00,6.931471805599451752e-01,1.383331880608272435e+01
6.335714285714285410e+00,1.822224497488549133e+01,1.219493695680603043e-08,4.399777713802900614e+00,1.314676450049066858e+00,6.931471805599451752e-01,1.383991168105061398e+01
6.342857142857142527e+00,1.825368071820026472e+01,1.181754295741016788e-08,4.402230270257440736e+00,1.315334616152676883e+00,6.931471805599451752e-01,1.384649334208671512e+01
6.349999999999999645e+00,1.828513397669002671e+01,1.145162750708901489e-08,4.404681963074717821e+00,1.315991663751657770e+00,6.931471805599451752e-01,1.385306381807652265e+01
6.357142857142856762e+00,1.831660474419182449e+01,1.109684787489039437e-08,4.407132793898672851e+00,1.316647595725169095e+00,6.931471805599452862e-01,1.385962313781163679e+01
6.364285714285713880e+00,1.834809301455439012e+01,1.075287136245444151e-08,4.409582764362472318e+00,1.317302414943018141e+00,6.931471805599452862e-01,1.386617132999012725e+01
6.371428571428570997e+00,1.837959878163810146e+01,1.041937501654754396e-08,4.412031876088583715e+00,1.317956124265690754e+00,6.931471805599452862e-01,1.387270842321685294e+01
6.378571428571428115e+00,1.841112203931487912e+01,1.009604534964453595e-08,4.414480130688855475e+00,1.318608726544387322e+00,6.931471805599452862e-01,1.387923444600381906e+01
6.385714285714285232e+00,1.844266278146812255e+01,9.782578068338338728e-09,4.416927529764599569e+00,1.319260224621054522e+00,6.931471805599452862e-01,1.388574942677048973e+01
6.392857142857142350e+00,1.847422100199262829e+01,9.478677809363947484e-09,4.419374074906667893e+00,1.319910621328421296e+00,6.931471805599453972e-01,1.389225339384415925e+01
6.399999999999999467e+00,1.850579669479451894e+01,9.184057883028282055e-09,4.421819767695527759e+00,1.320559919490030820e+00,6.931471805599453972e-01,1.389874637546025404e+01
6.407142857142856585e+00,1.853738985379118276e+01,8.898440023843394441e-09,4.424264609701346274e+00,1.321208121920273593e+00,6.931471805599453972e-01,1.390522839976268088e+01
6.414285714285713702e+00,1.856900047291115285e+01,8.621554148166448656e-09,4.426708602484059618e+00,1.321855231424422517e+00,6.931471805599453972e-01,1.391169949480416967e+01
6.421428571428570820e+00,1.860062854609410721e+01,8.353138118652899423e-09,4.429151747593454758e+00,1.322501250798663541e+00,6.931471805599452862e-01,1.391815968854658081e+01
6.428571428571427937e+00,1.863227406729074076e+01,8.092937515338277753e-09,4.431594046569244938e+00,1.323146182830131412e+00,6.931471805599453972e-01,1.392460900886125863e+01
6.435714285714285943e+00,1.866393703046271213e+01,7.840705413164922820e-09,4.434035500941138963e+00,1.323790030296940312e+00,6.931471805599451752e-01,1.393104748352934941e+01
6.442857142857143060e+00,1.869561742958256190e+01,7.596202165777548450e-09,4.436476112228922020e+00,1.324432795968218279e+00,6.931471805599451752e-01,1.393747514024212819e+01
6.450000000000000178e+00,1.872731525863366286e+01,7.359195195414925563e-09,4.438915881942531172e+00,1.325074482604138959e+00,6.931471805599451752e-01,1.394389200660133454e+01
6.457142857142857295e+00,1.875903051161013479e+01,7.129458788730499128e-09,4.441354811582122863e+00,1.325715092955954688e+00,6.931471805599451752e-01,1.395029811011949228e+01
6.464285714285714413e+00,1.879076318251677691e+01,6.906773898378383677e-09,4.443792902638150188e+00,1.326354629766028026e+00,6.931471805599452862e-01,1.395669347822022566e+01
6.471428571428571530e+00,1.882251326536901104e+01,6.690927950205960053e-09,4.446230156591432170e+00,1.326993095767866837e+00,6.931471805599451752e-01,1.396307813823861288e+01
6.478571428571428648e+00,1.885428075419277505e+01,6.481714655898956419e-09,4.448666574913229255e+00,1.327630493686152491e+00,6.931471805599451752e-01,1.396945211742147031e+01
6.485714285714285765e+00,1.888606564302451218e+01,6.278933830927601424e-09,4.451102159065316144e+00,1.328266826236775167e+00,6.931471805599451752e-01,1.397581544292769706e+01
6.492857142857142883e+00,1.891786792591104316e+01,6.082391217648919206e-09,4.453536910500043966e+00,1.328902096126864718e+00,6.931471805599452862e-01,1.398216814182859302e+01
6.500000000000000000e+00,1.894968759690956972e+01,5.891898313421092880e-09,4.455970830660420212e+00,1.329536306054823314e+00,6.931471805599451752e-01,1.398851024110817853e+01
6.507142857142857117e+00,1.898152465008752898e+01,5.707272203593068431e-09,4.458403920980173574e+00,1.330169458710354968e+00,6.931471805599452862e-01,1.399484176766349464e+01
6.514285714285714235e+00,1.901337907952258632e+01,5.528335399232738842e-09,4.460836182883826773e+00,1.330801556774499961e+00,6.931471805599451752e-01,1.400116274830494412e+01
6.521428571428571352e+00,1.904525087930253591e+01,5.354915679463861790e-09,4.463267617786761399e+00,1.331432602919665920e+00,6.931471805599452862e-01,1.400747320975660415e+01
6.528571428571428470e+00,1.907714004352526516e+01,5.186845938283094243e-09,4.465698227095288075e+00,1.332062599809657577e+00,6.931471805599452862e-01,1.401377317865652117e+01
6.535714285714285587e+00,1.910904656629866594e+01,5.023964035733528437e-09,4.468128012206716626e+00,1.332691550099709632e+00,6.931471805599451752e-01,1.402006268155704127e+01
