t,tau,population,population_rate,gamma,heat_power,mutual_information,mutual_information_rate,interaction_energy,bath_energy
6.108000000000000540e+00,4.886400000000000965e+00,2.629364384884371186e-01,3.996836478107609336e-01,-1.520077057818433275e+00,5.552405235387090077e-01,1.152211971239953447e+00,8.239572787499466200e-01,9.692756150690066963e-02,1.324649844451651237e+00
6.110000000000000320e+00,4.888000000000000789e+00,2.637345868524435533e-01,3.984631513579083850e-01,-1.510849055155757403e+00,5.534653172361346796e-01,1.153854087987194799e+00,8.181623364415642197e-01,9.608180705358451701e-02,1.324386891012526046e+00
6.112000000000000099e+00,4.889600000000000612e+00,2.645302810918175873e-01,3.972295286434426309e-01,-1.501641048442259763e+00,5.516723693800130723e-01,1.155484624420870743e+00,8.123770003927541783e-01,9.523742630133233411e-02,1.324126132035711612e+00
6.113999999999999879e+00,4.891200000000000436e+00,2.653234949995200709e-01,3.959828251969652602e-01,-1.492452921282683809e+00,5.498617510685058773e-01,1.157103600020043199e+00,8.066015365398295778e-01,9.439443919223433621e-02,1.323867582991183234e+00
6.116000000000000547e+00,4.892800000000001148e+00,2.661142024599638112e-01,3.947230869407084564e-01,-1.483284557125783332e+00,5.480335339084795310e-01,1.158711034791892747e+00,8.008362070649374109e-01,9.355286560408386520e-02,1.323611259270507601e+00
6.118000000000000327e+00,4.894400000000000972e+00,2.669023774497974455e-01,3.934503601878464596e-01,-1.474135839280232174e+00,5.461877900127684038e-01,1.160306949264203968e+00,7.950812703895561162e-01,9.271272534982982760e-02,1.323357176186375606e+00
6.120000000000000107e+00,4.896000000000000796e+00,2.676879940386852064e-01,3.921646916408036976e-01,-1.465006650930073429e+00,5.443245919974355473e-01,1.161891364477839472e+00,7.893369811682016124e-01,9.187403817701815523e-02,1.323105348972152262e+00
6.121999999999999886e+00,4.897600000000000620e+00,2.684710263900840777e-01,3.908661283895449867e-01,-1.455896875149658820e+00,5.424440129790104592e-01,1.163464301979197035e+00,7.836035902823131893e-01,9.103682376725509562e-02,1.322855792781408635e+00
6.124000000000000554e+00,4.899200000000000443e+00,2.692514487620168984e-01,3.895547179098585722e-01,-1.446806394918134897e+00,5.405461265717197428e-01,1.165025783812660087e+00,7.778813448343474546e-01,9.020110173565573652e-02,1.322608522687477084e+00
6.126000000000000334e+00,4.900800000000000267e+00,2.700292355078423023e-01,3.882305080616252346e-01,-1.437735093133462039e+00,5.386310068846988930e-01,1.166575832513030875e+00,7.721704881420671240e-01,8.936689163030879512e-02,1.322363553682991189e+00
6.128000000000000114e+00,4.902400000000000091e+00,2.708043610770215492e-01,3.868935470870790150e-01,-1.428682852625994704e+00,5.366987285191959778e-01,1.168114471097960072e+00,7.664712597330372024e-01,8.853421293173528717e-02,1.322120900679442324e+00
6.129999999999999893e+00,4.903999999999999915e+00,2.715768000158808038e-01,3.855438836090529509e-01,-1.419649556171616256e+00,5.347493665657564454e-01,1.169641723060356853e+00,7.607838953393268877e-01,8.770308505235492602e-02,1.321880578506730908e+00
6.132000000000000561e+00,4.905600000000000627e+00,2.723465269683710277e-01,3.841815666292178744e-01,-1.410635086504462121e+00,5.327829966013993834e-01,1.171157612360794076e+00,7.551086268924238620e-01,8.687352733595245236e-02,1.321642601912724757e+00
6.134000000000000341e+00,4.907200000000000450e+00,2.731135166768240974e-01,3.828066455263081647e-01,-1.401639326329220836e+00,5.307996946867789001e-01,1.172662163419904369e+00,7.494456825183600790e-01,8.604555905714857122e-02,1.321406985562816772e+00
6.136000000000000121e+00,4.908800000000000274e+00,2.738777439827044247e-01,3.814191700543343999e-01,-1.392662158333030753e+00,5.287995373633291862e-01,1.174155401110760888e+00,7.437952865330532681e-01,8.521919942087433086e-02,1.321173744039487730e+00
6.137999999999999901e+00,4.910400000000000098e+00,2.746391838273584685e-01,3.800191903407912353e-01,-1.383703465196997939e+00,5.267826016504048026e-01,1.175637350751255639e+00,7.381576594378750356e-01,8.439446756184504350e-02,1.320942891841873079e+00
6.140000000000000568e+00,4.912000000000000810e+00,2.753978112527593614e-01,3.786067568848468512e-01,-1.374763129607310397e+00,5.247489650423976526e-01,1.177108038096464471e+00,7.325330179154311283e-01,8.357138254404029853e-02,1.320714443385329728e+00
6.142000000000000348e+00,4.913600000000000634e+00,2.761536014022485941e-01,3.771819205555280718e-01,-1.365841034266000564e+00,5.226987055058507359e-01,1.178567489331005413e+00,7.269215748255785092e-01,8.274996336018590470e-02,1.320488413001007277e+00
6.144000000000000128e+00,4.915200000000000458e+00,2.769065295212743694e-01,3.757447325898909396e-01,-1.356937061901326347e+00,5.206319014765529163e-01,1.180015731061391904e+00,7.213235392016615899e-01,8.193022893123880213e-02,1.320264814935420361e+00
6.145999999999999908e+00,4.916800000000000281e+00,2.776565709581248487e-01,3.742952445911815196e-01,-1.348051095277811307e+00,5.185486318566228103e-01,1.181452790308372469e+00,7.157391162469891599e-01,8.111219810587343149e-02,1.320043663350029206e+00
6.147999999999999687e+00,4.918400000000000105e+00,2.784037011646595672e-01,3.728335085269877114e-01,-1.339183017205932913e+00,5.164489760115833494e-01,1.182878694499269301e+00,7.101685073315403551e-01,8.029588965997332128e-02,1.319824972320816858e+00
6.150000000000000355e+00,4.920000000000000817e+00,2.791478956970358527e-01,3.713595767273797366e-01,-1.330332710551480835e+00,5.143330137674209102e-01,1.184293471460309055e+00,7.046119099889143200e-01,7.948132229612445143e-02,1.319608755837871517e+00
6.152000000000000135e+00,4.921600000000000641e+00,2.798891302164321915e-01,3.698735018830374144e-01,-1.321500058244570841e+00,5.122008254076301226e-01,1.185697149408946549e+00,6.990695179135105741e-01,7.866851464311237774e-02,1.319395027804971532e+00
6.153999999999999915e+00,4.923200000000000465e+00,2.806273804897669866e-01,3.683753370433721086e-01,-1.312684943288364714e+00,5.100524916702529055e-01,1.187089756946183128e+00,6.935415209579675055e-01,7.785748525541878740e-02,1.319183802039178399e+00
6.155999999999999694e+00,4.924800000000000288e+00,2.813626223904149293e-01,3.668651356146342968e-01,-1.303887248767454432e+00,5.078880937448996269e-01,1.188471323048882144e+00,6.880281051308356766e-01,7.704825261272685299e-02,1.318975092270423310e+00
6.158000000000000362e+00,4.926400000000001000e+00,2.820948318989182080e-01,3.653429513580125909e-01,-1.295106857855957916e+00,5.057077132697609390e-01,1.189841877062077558e+00,6.825294525945064805e-01,7.624083511942655877e-02,1.318768912141102145e+00
6.160000000000000142e+00,4.928000000000000824e+00,2.828239851036943864e-01,3.638088383877242649e-01,-1.286343653825320565e+00,5.035114323286103977e-01,1.191201448691279197e+00,6.770457416633979264e-01,7.543525110411986034e-02,1.318565275205678455e+00
6.161999999999999922e+00,4.929600000000000648e+00,2.835500582017413951e-01,3.622628511690906827e-01,-1.277597520051808155e+00,5.012993334477876539e-01,1.192550067994778695e+00,6.715771468023806756e-01,7.463151881913532293e-02,1.318364194930275568e+00
6.163999999999999702e+00,4.931200000000000472e+00,2.842730274993365280e-01,3.607050445166085639e-01,-1.268868340023748598e+00,4.990714995931795905e-01,1.193887765375943655e+00,6.661238386254826338e-01,7.382965644004041428e-02,1.318165684692288009e+00
6.166000000000000369e+00,4.932800000000000296e+00,2.849928694127341067e-01,3.591354735920072039e-01,-1.260155997348473500e+00,4.968280141671827521e-01,1.195214571575519580e+00,6.606859838948375696e-01,7.302968206515918215e-02,1.317969757779983597e+00
6.168000000000000149e+00,4.934400000000000119e+00,2.857095604688570378e-01,3.575541939022985893e-01,-1.251460375759014143e+00,4.945689610056593910e-01,1.196530517663922932e+00,6.552637455199106231e-01,7.223161371509531636e-02,1.317776427392112870e+00
6.169999999999999929e+00,4.935999999999999943e+00,2.864230773059859847e-01,3.559612612978134694e-01,-1.242781359120514573e+00,4.922944243748760274e-01,1.197835635033535517e+00,6.498572825569776112e-01,7.143546933225089490e-02,1.317585706637524279e+00
6.171999999999999709e+00,4.937599999999999767e+00,2.871333966744437638e-01,3.543567319702359830e-01,-1.234118831436424868e+00,4.900044889684423421e-01,1.199129955390998425e+00,6.444667502088909927e-01,7.064126678035625995e-02,1.317397608534778497e+00
6.174000000000000377e+00,4.939200000000000479e+00,2.878404954372761893e-01,3.527406624506164712e-01,-1.225472676854403087e+00,4.876992399042223703e-01,1.200413510749504198e+00,6.390922998250970766e-01,6.984902384399793718e-02,1.317212146011768503e+00
6.176000000000000156e+00,4.940800000000000303e+00,2.885443505709289203e-01,3.511131096073871749e-01,-1.216842779672020702e+00,4.853787627212520772e-01,1.201686333421091879e+00,6.337340789019467735e-01,6.905875822815300824e-02,1.317029331905338552e+00
6.177999999999999936e+00,4.942400000000000126e+00,2.892449391659199232e-01,3.494741306443590045e-01,-1.208229024342202029e+00,4.830431433766330662e-01,1.202948456008939626e+00,6.283922310832723568e-01,6.827048755772348321e-02,1.316849178960911804e+00
6.179999999999999716e+00,4.943999999999999950e+00,2.899422384275086584e-01,3.478237830987140344e-01,-1.199631295478450710e+00,4.806924682424228434e-01,1.204199911399661538e+00,6.230668961612485512e-01,6.748422937707475311e-02,1.316671699832118847e+00
6.182000000000000384e+00,4.945600000000000662e+00,2.906362256763598273e-01,3.461621248389874506e-01,-1.191049477859855266e+00,4.783268241025128154e-01,1.205440732755604039e+00,6.177582100775393936e-01,6.670000114957894133e-02,1.316496907080427325e+00
6.184000000000000163e+00,4.947200000000000486e+00,2.913268783492057312e-01,3.444892140630385624e-01,-1.182483456435861502e+00,4.759462981494940736e-01,1.206670953507149591e+00,6.124663049247190960e-01,6.591782025715953175e-02,1.316324813174775565e+00
6.185999999999999943e+00,4.948800000000000310e+00,2.920141739995013030e-01,3.428051092960144874e-01,-1.173933116330852844e+00,4.735509779815144094e-01,1.207890607345015743e+00,6.071913089479951120e-01,6.513770399984025739e-02,1.316155430491211309e+00
6.187999999999999723e+00,4.950400000000000134e+00,2.926980902980774180e-01,3.411098693883035105e-01,-1.165398342848511959e+00,4.711409515991247798e-01,1.209099728212565950e+00,6.019333465472105349e-01,6.435966959529394738e-02,1.315988771312534444e+00
6.190000000000000391e+00,4.952000000000000846e+00,2.933786050337890972e-01,3.394035535134809489e-01,-1.156879021475990310e+00,4.687163074021171161e-01,1.210298350298119052e+00,5.966925382791453680e-01,6.358373417839913166e-02,1.315824847827938182e+00
6.192000000000000171e+00,4.953600000000000669e+00,2.940556961141601033e-01,3.376862211662444713e-01,-1.148375037887876315e+00,4.662771341863503061e-01,1.211486508027266762e+00,5.914690008601103388e-01,6.280991480079976819e-02,1.315663672132653117e+00
6.193999999999999950e+00,4.955200000000000493e+00,2.947293415660223181e-01,3.359579321603385904e-01,-1.139886277949970106e+00,4.638235211405634106e-01,1.212664236055194245e+00,5.862628471688350329e-01,6.203822843046152141e-02,1.315505256227605280e+00
6.195999999999999730e+00,4.956800000000000317e+00,2.953995195361531212e-01,3.342187466264757711e-01,-1.131412627722881759e+00,4.613555578431871029e-01,1.213831569259010479e+00,5.810741862496627830e-01,6.126869195123937212e-02,1.315349612019061976e+00
6.198000000000000398e+00,4.958400000000001029e+00,2.960662082919059412e-01,3.324687250102429936e-01,-1.122953973465442123e+00,4.588733342591373443e-01,1.214988542730080168e+00,5.759031233160412100e-01,6.050132216244231281e-02,1.315196751318293167e+00
6.200000000000000178e+00,4.960000000000000853e+00,2.967293862218381428e-01,3.307079280700035429e-01,-1.114510201637941789e+00,4.563769407366048414e-01,1.216135191766367418e+00,5.707497597543228496e-01,5.973613577840831274e-02,1.315046685841227747e+00
6.201999999999999957e+00,4.961600000000000676e+00,2.973890318363357488e-01,3.289364168747885286e-01,-1.106081198905191965e+00,4.538664680038331789e-01,1.217271551864786527e+00,5.656141931278648727e-01,5.897314942807290600e-02,1.314899427208117810e+00
6.203999999999999737e+00,4.963200000000000500e+00,2.980451237682303911e-01,3.271542528021777474e-01,-1.097666852139421501e+00,4.513420071658844068e-01,1.218397658713556542e+00,5.604965171814442204e-01,5.821237965454753582e-02,1.314754986943208248e+00
6.206000000000000405e+00,4.964800000000000324e+00,2.986976407734163730e-01,3.253614975361764916e-01,-1.089267048423012474e+00,4.488036497014018522e-01,1.219513548184572693e+00,5.553968218459794937e-01,5.745384291470341520e-02,1.314613376474398354e+00
6.208000000000000185e+00,4.966400000000000148e+00,2.993465617314602922e-01,3.235582130650815347e-01,-1.080881675051077462e+00,4.462514874593604408e-01,1.220619256325782942e+00,5.503151932435689231e-01,5.669755557874996132e-02,1.314474607132921857e+00
6.209999999999999964e+00,4.967999999999999972e+00,2.999918656462075561e-01,3.217444616793362910e-01,-1.072510619533872500e+00,4.436856126558047508e-01,1.221714819353572956e+00,5.452517136928387576e-01,5.594353392982474166e-02,1.314338690153019185e+00
6.211999999999999744e+00,4.969599999999999795e+00,3.006335316463850660e-01,3.199203059693829787e-01,-1.064153769599073263e+00,4.411061178705852348e-01,1.222800273645168856e+00,5.402064617146120629e-01,5.519179416358118567e-02,1.314205636671617716e+00
6.214000000000000412e+00,4.971200000000000507e+00,3.012715389861984616e-01,3.180858088235020142e-01,-1.055811013193894254e+00,4.385130960440798975e-01,1.223875655731043954e+00,5.351795120378959325e-01,5.444235238778349917e-02,1.314075457728014706e+00
6.216000000000000192e+00,4.972800000000000331e+00,3.019058670459263127e-01,3.162410334256455791e-01,-1.047482238487066564e+00,4.359066404739098677e-01,1.224941002287344372e+00,5.301709356061872214e-01,5.369522462190464557e-02,1.313948164263558871e+00
6.217999999999999972e+00,4.974400000000000155e+00,3.025364953325078710e-01,3.143860432532623039e-01,-1.039167333870682164e+00,4.332868448116461435e-01,1.225996350128321311e+00,5.251807995841061283e-01,5.295042679672179453e-02,1.313823767121346187e+00
6.219999999999999751e+00,4.975999999999999979e+00,3.031634034801296562e-01,3.125209020751141820e-01,-1.030866187961891889e+00,4.306538030595074007e-01,1.227041736198783095e+00,5.202091673643459702e-01,5.220797475392283116e-02,1.313702277045907696e+00
6.222000000000000419e+00,4.977600000000000691e+00,3.037865712508051041e-01,3.106456739490847663e-01,-1.022578689604475066e+00,4.280076095670489744e-01,1.228077197566557643e+00,5.152560985749534694e-01,5.146788424571226844e-02,1.313583704682904418e+00
6.224000000000000199e+00,4.979200000000000514e+00,3.044059785349501612e-01,3.087604232199806509e-01,-1.014304727870285694e+00,4.253483590278453463e-01,1.229102771414970041e+00,5.103216490869404431e-01,5.073017093442099695e-02,1.313468060578829366e+00
6.225999999999999979e+00,4.980800000000000338e+00,3.050216053519558268e-01,3.068652145173267898e-01,-1.006044192060571163e+00,4.226761464761659148e-01,1.230118495035337434e+00,5.054058710222210093e-01,4.999485039211738757e-02,1.313355355180707340e+00
6.227999999999999758e+00,4.982400000000000162e+00,3.056334318507543668e-01,3.049601127531469391e-01,-9.977969717071520916e-01,4.199910672836339454e-01,1.231124405819477241e+00,5.005088127618750882e-01,4.926193810022756053e-02,1.313245598835802275e+00
6.230000000000000426e+00,4.984000000000000874e+00,3.062414383103833071e-01,3.030451831197465973e-01,-9.895629565735084565e-01,4.172932171558910164e-01,1.232120541252237578e+00,4.956305189547542955e-01,4.853144944915026987e-02,1.313138801791324584e+00
6.232000000000000206e+00,4.985600000000000698e+00,3.068456051405422103e-01,3.011204910874819562e-01,-9.813420366557376040e-01,4.145826921292450895e-01,1.233106938904036776e+00,4.907710305264200157e-01,4.780339973788662322e-02,1.313034974194142279e+00
6.233999999999999986e+00,4.987200000000000522e+00,3.074459128821485643e-01,2.991861024025204707e-01,-9.731341021833838090e-01,4.118595885673096424e-01,1.234083636423430885e+00,4.859303846884039935e-01,4.707780417365922676e-02,1.312934126090500087e+00
6.235999999999999766e+00,4.988800000000000345e+00,3.080423422078849005e-01,2.972420830845993733e-01,-9.649390436201887855e-01,4.091240031576425240e-01,1.235050671529691169e+00,4.811086149478278617e-01,4.635467787154684549e-02,1.312836267425736558e+00
6.238000000000000433e+00,4.990400000000001057e+00,3.086348739227455784e-01,2.952884994247723660e-01,-9.567567516647067505e-01,4.063760329083717093e-01,1.236008082005408237e+00,4.763057511173416358e-01,4.563403585411636432e-02,1.312741408044004299e+00
6.240000000000000213e+00,4.992000000000000881e+00,3.092234889645761875e-01,2.933254179831509267e-01,-9.485871172508292259e-01,4.036157751448156694e-01,1.236955905689111734e+00,4.715218193254125945e-01,4.491589305105962021e-02,1.312649557687997959e+00
6.241999999999999993e+00,4.993600000000000705e+00,3.098081684046091744e-01,2.913529055866370676e-01,-9.404300315482012618e-01,4.008433275060952483e-01,1.237894180467911998e+00,4.667568420269504470e-01,4.420026429883260749e-02,1.312560725998683342e+00
6.243999999999999773e+00,4.995200000000000529e+00,3.103888934479964723e-01,2.893710293266510969e-01,-9.322853859625399586e-01,3.980587879417412100e-01,1.238822944270166371e+00,4.620108380142742277e-01,4.348716434029813172e-02,1.312474922515030284e+00
6.246000000000000441e+00,4.996800000000000352e+00,3.109656454343343590e-01,2.873798565568506103e-01,-9.241530721358598433e-01,3.952622547082922932e-01,1.239742235058161945e+00,4.572838224284271891e-01,4.277660782437708170e-02,1.312392156673743315e+00
6.248000000000000220e+00,4.998400000000000176e+00,3.115384058381872046e-01,2.853794548908439865e-01,-9.160329819465977685e-01,3.924538263658886583e-01,1.240652090820826947e+00,4.525758067708297028e-01,4.206860930569236712e-02,1.312312437809009191e+00
6.250000000000000000e+00,5.000000000000000000e+00,3.121071562696046686e-01,2.833698921998945575e-01,-9.079250075096443329e-01,3.896336017748550096e-01,1.241552549566463659e+00,4.478867989152771623e-01,4.136318324422712245e-02,1.312235775152232220e+00
6.251999999999999780e+00,5.001599999999999824e+00,3.126718784746340130e-01,2.813512366106210583e-01,-8.998290411762953633e-01,3.868016800922818299e-01,1.242443649315503329e+00,4.432168031202917136e-01,4.066034400497958029e-02,1.312162177831785126e+00
6.254000000000000448e+00,5.003200000000000536e+00,3.132325543358293607e-01,2.793235565026897516e-01,-8.917449755341062545e-01,3.839581607685973452e-01,1.243325428093289720e+00,4.385658200418112163e-01,3.996010585762450884e-02,1.312091654872755031e+00
6.256000000000000227e+00,5.004800000000000360e+00,3.137891658727553490e-01,2.772869205064988907e-01,-8.836727034066610420e-01,3.811031435441321058e-01,1.244197923922887528e+00,4.339338467462289795e-01,3.926248297617677963e-02,1.312024215196697874e+00
6.258000000000000007e+00,5.006400000000000183e+00,3.143416952424859523e-01,2.752413975008596858e-01,-8.756121178532680904e-01,3.782367284456814027e-01,1.245061174817915672e+00,4.293208767237857715e-01,3.856748943865937612e-02,1.311959867621394382e+00
6.259999999999999787e+00,5.008000000000000007e+00,3.148901247400989201e-01,2.731870566106676113e-01,-8.675631121685641878e-01,3.753590157830573038e-01,1.245915218775407896e+00,4.247268999023063873e-01,3.787513922677165912e-02,1.311898620860612041e+00
6.262000000000000455e+00,5.009600000000000719e+00,3.154344367991662179e-01,2.711239672045683835e-01,-8.595255798820410353e-01,3.724701061456360263e-01,1.246760093768704447e+00,4.201519026612841601e-01,3.718544622556764490e-02,1.311840483523863732e+00
6.264000000000000234e+00,5.011200000000000543e+00,3.159746139922384178e-01,2.690521988926199981e-01,-8.514994147575063455e-01,3.695701003989028122e-01,1.247595837740366864e+00,4.155958678463235745e-01,3.649842422313139684e-02,1.311785464116176803e+00
6.266000000000000014e+00,5.012800000000000367e+00,3.165106390313254248e-01,2.669718215239436088e-01,-8.434845107924511254e-01,3.666590996809841463e-01,1.248422488595126723e+00,4.110587747839236639e-01,3.581408691025735058e-02,1.311733571037864587e+00
6.267999999999999794e+00,5.014400000000000190e+00,3.170424947683731509e-01,2.648829051843728521e-01,-8.354807622173571202e-01,3.637372053991808074e-01,1.249240084192863032e+00,4.065405992966172333e-01,3.513244788013729358e-02,1.311684812584297033e+00
6.270000000000000462e+00,5.016000000000000902e+00,3.175701641957330290e-01,2.627855201940937357e-01,-8.274880634949288716e-01,3.608045192264906498e-01,1.250048662341607608e+00,4.020413137184619679e-01,3.445352062804611648e-02,1.311639196945680652e+00
6.272000000000000242e+00,5.017600000000000726e+00,3.180936304466294162e-01,2.606797371052835821e-01,-8.195063093192653803e-01,3.578611430981332719e-01,1.250848260790585975e+00,3.975608869108847587e-01,3.377731855103685565e-02,1.311596732206834037e+00
6.274000000000000021e+00,5.019200000000000550e+00,3.186128767956209473e-01,2.585656266997365393e-01,-8.115353946149432840e-01,3.549071792080583099e-01,1.251638917223286906e+00,3.930992842788703090e-01,3.310385494763187081e-02,1.311557426346978250e+00
6.275999999999999801e+00,5.020800000000000374e+00,3.191278866590570584e-01,2.564432599864881479e-01,-8.035752145360504084e-01,3.519427300054562835e-01,1.252420669250566387e+00,3.886564677875070095e-01,3.243314301752371620e-02,1.311521287239520550e+00
6.278000000000000469e+00,5.022400000000001086e+00,3.196386435955311800e-01,2.543127081994353555e-01,-7.956256644651550358e-01,3.489678981912651690e-01,1.253193554403786436e+00,3.842323959788857546e-01,3.176519586127671962e-02,1.311488322651843896e+00
6.280000000000000249e+00,5.024000000000000909e+00,3.201451313063262138e-01,2.521740427949467622e-01,-7.876866400122065626e-01,3.459827867146669234e-01,1.253957610127982125e+00,3.798270239893499767e-01,3.110002648003332495e-02,1.311458540245105331e+00
6.282000000000000028e+00,5.025600000000000733e+00,3.206473336358591775e-01,2.500273354494700895e-01,-7.797580370133744276e-01,3.429874987695830657e-01,1.254712873775072790e+00,3.754403035670919597e-01,3.043764777522222145e-02,1.311431947574030366e+00
6.283999999999999808e+00,5.027200000000000557e+00,3.211452345721171331e-01,2.478726580571323779e-01,-7.718397515298316414e-01,3.399821377911627640e-01,1.255459382597098106e+00,3.710721830901085871e-01,2.977807254827143438e-02,1.311408552086716250e+00
6.286000000000000476e+00,5.028800000000000381e+00,3.216388182470912849e-01,2.457100827273363264e-01,-7.639316798464775848e-01,3.369668074522690349e-01,1.256197173739501682e+00,3.667226075845030353e-01,2.912131350032378871e-02,1.311388361124436575e+00
6.288000000000000256e+00,5.030400000000000205e+00,3.221280689372050809e-01,2.435396817823520244e-01,-7.560337184706096281e-01,3.339416116599611128e-01,1.256926284234441527e+00,3.623915187431423490e-01,2.846738323195970727e-02,1.311371381921447643e+00
6.290000000000000036e+00,5.032000000000000028e+00,3.226129710637370973e-01,2.413615277548983584e-01,-7.481457641305244710e-01,3.309066545519656621e-01,1.257646750994144913e+00,3.580788549446573543e-01,2.781629424291561306e-02,1.311357621604803514e+00
6.291999999999999815e+00,5.033599999999999852e+00,3.230935091932388148e-01,2.391756933857268064e-01,-7.402677137740899527e-01,3.278620404931543164e-01,1.258358610804297006e+00,3.537845512728068353e-01,2.716805893181370099e-02,1.311347087194171701e+00
6.294000000000000483e+00,5.035200000000000564e+00,3.235696680379506196e-01,2.369822516211931018e-01,-7.323994645672352588e-01,3.248078740720072854e-01,1.259061900317473892e+00,3.495085395361721137e-01,2.652268959589300021e-02,1.311339785601645991e+00
6.296000000000000263e+00,5.036800000000000388e+00,3.240414324562078674e-01,2.347812756108285104e-01,-7.245409138924162606e-01,3.217442600970794042e-01,1.259756656046609136e+00,3.452507482882211653e-01,2.588019843074025605e-02,1.311335723631577244e+00
6.298000000000000043e+00,5.038400000000000212e+00,3.245087874528465588e-01,2.325728387049043333e-01,-7.166919593470140182e-01,3.186713035934599647e-01,1.260442914358505639e+00,3.410111028477059159e-01,2.524059753003005460e-02,1.311334907980393316e+00
6.299999999999999822e+00,5.040000000000000036e+00,3.249717181796014098e-01,2.303570144519907770e-01,-7.088524987416900958e-01,3.155891097992273853e-01,1.261120711467386357e+00,3.367895253194141958e-01,2.460389888526449617e-02,1.311337345236431862e+00
6.302000000000000490e+00,5.041600000000000747e+00,3.254302099355010358e-01,2.281338765965127691e-01,-7.010224300986930279e-01,3.124977841619031582e-01,1.261790083428488529e+00,3.325859346152662543e-01,2.397011438551741036e-02,1.311343041879772242e+00
6.304000000000000270e+00,5.043200000000000571e+00,3.258842481672559743e-01,2.259034990763007233e-01,-6.932016516501239289e-01,3.093974323349014677e-01,1.262451066131696553e+00,3.284002464757611039e-01,2.333925581718422626e-02,1.311352004282070549e+00
6.306000000000000050e+00,5.044800000000000395e+00,3.263338184696441546e-01,2.236659560201351427e-01,-6.853900618361462582e-01,3.062881601739730342e-01,1.263103695295224149e+00,3.242323734917603173e-01,2.271133486373116267e-02,1.311364238706403285e+00
6.307999999999999829e+00,5.046400000000000219e+00,3.267789065858894837e-01,2.214213217452878080e-01,-6.775875593031588373e-01,3.031700737336480711e-01,1.263748006459335382e+00,3.200822251266229879e-01,2.208636310545125311e-02,1.311379751307108377e+00
6.310000000000000497e+00,5.048000000000000931e+00,3.272194984080370461e-01,2.191696707550599699e-01,-6.697940429019275665e-01,3.000432792636770762e-01,1.264384034980112093e+00,3.159497077386810848e-01,2.146435201922469727e-02,1.311398548129632857e+00
6.312000000000000277e+00,5.049600000000000755e+00,3.276555799773219757e-01,2.169110777363122688e-01,-6.620094116856649613e-01,2.969078832054641848e-01,1.265011816023267066e+00,3.118347246040533705e-01,2.084531297827960789e-02,1.311420635110383870e+00
6.314000000000000057e+00,5.051200000000000578e+00,3.280871374845348298e-01,2.146456175569937952e-01,-6.542335649080776028e-01,2.937639921885016880e-01,1.265631384558002281e+00,3.077371759398029871e-01,2.022925725195682742e-02,1.311446018076584119e+00
6.315999999999999837e+00,5.052800000000000402e+00,3.285141572703808577e-01,2.123733652636659586e-01,-6.464664020213710671e-01,2.906117130268004445e-01,1.266242775350915117e+00,3.036569589274338843e-01,1.961619600548236697e-02,1.311474702746128429e+00
6.318000000000000504e+00,5.054400000000001114e+00,3.289366258258350495e-01,2.100943960790223330e-01,-6.387078226742157749e-01,2.874511527153183477e-01,1.266846022959950302e+00,2.995939677367232545e-01,1.900614029973850955e-02,1.311506694727444300e+00
6.320000000000000284e+00,5.056000000000000938e+00,3.293545297924912463e-01,2.078087853994027567e-01,-6.309577267096706521e-01,2.842824184263829657e-01,1.267441161728399823e+00,2.955480935498896455e-01,1.839910109103985031e-02,1.311541999519360457e+00
6.322000000000000064e+00,5.057600000000000762e+00,3.297678559629078077e-01,2.055166087923065987e-01,-6.232160141630754824e-01,2.811056175061169560e-01,1.268028225778954132e+00,2.915192245860973030e-01,1.779508923091575531e-02,1.311580622510972072e+00
6.323999999999999844e+00,5.059200000000000585e+00,3.301765912809471737e-01,2.032179419938982823e-01,-6.154825852598986291e-01,2.779208574708552648e-01,1.268607249007799753e+00,2.875072461262893064e-01,1.719411546589182452e-02,1.311622568981513304e+00
6.326000000000000512e+00,5.060800000000000409e+00,3.305807228421100974e-01,2.009128609065132243e-01,-6.077573404135605539e-01,2.747282460035661567e-01,1.269178265078767076e+00,2.835120405383578235e-01,1.659619043727925125e-02,1.311667844100235625e+00
6.328000000000000291e+00,5.062400000000000233e+00,3.309802378938660472e-01,1.986014415961563917e-01,-6.000401802232102622e-01,2.715278909502650273e-01,1.269741307417531440e+00,2.795334873026373290e-01,1.600132468096462229e-02,1.311716452926284138e+00
6.330000000000000071e+00,5.064000000000000057e+00,3.313751238359785578e-01,1.962837602899984990e-01,-5.923310054714713280e-01,2.683199003164279395e-01,1.270296409205863286e+00,2.755714630377253949e-01,1.540952862720409468e-02,1.311768400408583002e+00
6.331999999999999851e+00,5.065599999999999881e+00,3.317653682208239752e-01,1.939598933738713171e-01,-5.846297171221652711e-01,2.651043822634073233e-01,1.270843603375929831e+00,2.716258415266364357e-01,1.482081260042398575e-02,1.311823691385717749e+00
6.334000000000000519e+00,5.067200000000000593e+00,3.321509587537066488e-01,1.916299173897521024e-01,-5.769362163179774239e-01,2.618814451048352421e-01,1.271382922604651355e+00,2.676964937432642633e-01,1.423518681901777758e-02,1.311882330585833145e+00
6.336000000000000298e+00,5.068800000000000416e+00,3.325318832931689617e-01,1.892939090332561858e-01,-5.692504043781259071e-01,2.586511973030412581e-01,1.271914399308109012e+00,2.637832878791832036e-01,1.365266139515825851e-02,1.311944322626517501e+00
